Company,Job,Salary,Location,Year
FINITETEK INC,MACHINE LEARNING,107682.0,"SUNNYVALE, CA",2023
BODS INC,MACHINE LEARNING  AI ENGINEER,128000.0,"BEVERLY HILLS, CA",2023
DECISION SYSTEMS CORPORATION INC,MACHINE LEARNING  ARTIFICIAL INTELLIGENCE ENGINEER,127500.0,"AUSTIN, TX",2023
OCTOML INC,MACHINE LEARNING &amp; SYSTEMS ENGINEER,162000.0,"SEATTLE, WA",2023
OCTOML INC,MACHINE LEARNING &amp; SYSTEMS ENGINEER,165000.0,"LA JOLLA, CA",2023
OCTOML INC,MACHINE LEARNING &amp; SYSTEMS ENGINEER,165000.0,"LOS ANGELES, CA",2023
APPLE INC,MACHINE LEARNING - DATA SCIENTIST,144500.0,"AUSTIN, TX",2023
EBSCO PUBLISHING,MACHINE LEARNING AI ENGINEER,103530.0,"ARLINGTON, MA",2023
ALIGNMENT RESEARCH CENTER,MACHINE LEARNING ALIGNMENT RESEARCHER,208000.0,"BERKELEY, CA",2023
BOSE CORPORATION,MACHINE LEARNING AND DSP RESEARCH ENGINEER,148013.0,"FRAMINGHAM, MA",2023
OCTOML INC,MACHINE LEARNING AND SYSTEMS ENGINEER,188100.0,"SEATTLE, WA",2023
OCTOML INC,MACHINE LEARNING AND SYSTEMS ENGINEER,200000.0,"SEATTLE, WA",2023
METROPOLIS EMPLOYEE SERVICES LLC,MACHINE LEARNING APP ENGINEER II,130000.0,"SANTA MONICA, CA",2023
METROPOLIS EMPLOYEE SERVICES LLC,MACHINE LEARNING APP ENGINEER II,130000.0,"SANTA MONICA, CA",2023
DURABLE,MACHINE LEARNING APPLIED SCIENTIST,106000.0,"LOUISVILLE, CO",2023
DURABLE,MACHINE LEARNING APPLIED SCIENTIST,106000.0,"LOUISVILLE, CO",2023
TULASEA INC,MACHINE LEARNING ARCHITECT,120000.0,"MECHANICSBURG, PA",2023
ROZIEAI INC,MACHINE LEARNING ARCHITECT,160000.0,"MILPITAS, CA",2023
