Company,Job,Salary,Location,Year
BRILLIUS TECHNOLOGIES INC,DEVOP ENGINEER,127500.0,"BELLEVUE, WA",2023
CR TECK INC,DEVOPS,91000.0,"HOUSTON, TX",2023
CR TECHNOLOGIES INC,DEVOPS,91000.0,"HOUSTON, TX",2023
PHOTON INFOTECH INC,DEVOPS,98904.0,"DALLAS, TX",2023
QUADAX INC,DEVOPS,98904.0,"FRISCO, TX",2023
COGNITIVE TECHNOLOGY SOLUTIONS INC,DEVOPS,98905.0,"LEWISVILLE, TX",2023
AVALANCHE TECHNOLOGIES LLC,DEVOPS  CLOUD ENGINEER,90400.0,"CHICAGO, IL",2023
VERIDIC SOLUTIONS LLC,DEVOPS  SITE RELIABILITY ENGINEER,70000.0,"FRISCO, TX",2023
Z AND A INFOTEK CORPORATION,DEVOPS  SRE,78500.0,"MALVERN, PA",2023
TUBMAN TECHNOLOGIES INC,DEVOPS &amp; AUTOMATION ENGINEER,82000.0,"ALPHARETTA, GA",2023
ARISTOTLE CAPITAL MANAGEMENT LLC,DEVOPS &amp; CLOUD ENGINEER,130000.0,"WOODBRIDGE TOWNSHIP, NJ",2023
LEVERAGE TECHNOLOGIES INC,DEVOPS ADMIN,84822.0,"MECHANICSBURG, PA",2023
CODE TECH INC,DEVOPS ADMIN,85000.0,"DAYTON, OH",2023
TECHIE BRAINS INCORPORATED,DEVOPS ADMIN,90000.0,"TAMPA, FL",2023
VITG CORP,DEVOPS ADMINISTRATOR,130200.0,"WINDSOR MILL, MD",2023
BRIGHTINSIGHT INC,DEVOPS ANALYST,82000.0,"FUQUAY-VARINA, NC",2023
VITECH SYSTEMS GROUP SUB LLC,DEVOPS ANALYST,124500.0,"ALLEN, TX",2023
SWAN TECH SOLUTIONS LLC,DEVOPS AND CLOUD ENGINEER,80704.0,"INVERNESS, FL",2023
RISING SUN TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,87000.0,"ARGYLE, TX",2023
PIONEER CONSULTING LLC,DEVOPS AND CLOUD ENGINEER,102877.0,"ALPHARETTA, GA",2023
PIONEER CONSULTING LLC,DEVOPS AND CLOUD ENGINEER,102877.0,"ALPHARETTA, GA",2023
VERIDIC SOLUTIONS LLC,DEVOPS AND IT SECURITY ENGINEER STANDARD II,102000.0,"WASHINGTON DC, DC",2023
ARTMAC SOFT LLC,DEVOPS AND MLOPS ENGINEER,99008.0,"ATLANTA, GA",2023
EXPERIS US LLC,DEVOPS AND RELEASE ENGINEER,115440.0,"CHARLOTTE, NC",2023
JPMORGAN CHASE &amp; CO,DEVOPS AND RELEASE MANAGER,189400.0,"SAN FRANCSICO, CA",2023
JPMORGAN CHASE &amp; CO,DEVOPS AND RELEASE MANAGER,189400.0,"SAN FRANCISCO, CA",2023
NJR SERVICE CORPORATION,DEVOPS APPLICATION DEVELOPER,95000.0,"WALL, NJ",2023
HAN IT STAFFING INC,DEVOPS ARCHITECT,105080.0,"MIDDLETOWN, NJ",2023
HAN IT STAFFING INC,DEVOPS ARCHITECT,107400.0,"MIDDLETOWN, NJ",2023
SECURONIX INC,DEVOPS ARCHITECT,70075.0,"ADDISON, TX",2023
SUPERLOGIX INC,DEVOPS ARCHITECT,72970.0,"IRVING, TX",2023
ITDR INC,DEVOPS ARCHITECT,88442.0,"HERNDON, VA",2023
CHARTER GLOBAL INC,DEVOPS ARCHITECT,95000.0,"ATLANTA, GA",2023
OPULENT SOFT LLC,DEVOPS ARCHITECT,95701.0,"DOWNINGTOWN, PA",2023
MARUTHI TECHNOLOGIES INC,DEVOPS ARCHITECT,98904.0,"DALLAS, TX",2023
VYTS INC,DEVOPS ARCHITECT,99000.0,"WESTFIELD, IN",2023
CIGNITI TECHNOLOGIES INC,DEVOPS ARCHITECT,100000.0,"CONSHOHOCKEN, PA",2023
AGILETRAILBLAZERS LLC,DEVOPS ARCHITECT,101338.0,"RESTON, VA",2023
THE RAPIDS GROUP INC,DEVOPS ARCHITECT,109300.0,"PISCATAWAY, NJ",2023
RUDHRA INFO SOLUTIONS INC,DEVOPS ARCHITECT,116000.0,"JONESTOWN, TX",2023
CENTRAL DYNAMICS LLC,DEVOPS ARCHITECT,116000.0,"BOCA RATON, FL",2023
CENTRAL DYNAMICS LLC,DEVOPS ARCHITECT,116000.0,"BOCA RATON, FL",2023
M3BI LLC,DEVOPS ARCHITECT,122000.0,"PHOENIX, AZ",2023
INFORMATICA LLC,DEVOPS ARCHITECT,132683.0,"AUSTIN, TX",2023
ASCENDION INC (FORMERLY KNOWN AS COLLABERA INC),DEVOPS ARCHITECT,140000.0,"DALLAS, TX",2023
CONTINUUMCLOUD LLC,DEVOPS ARCHITECT,162000.0,"TAMPA, FL",2023
GEMINISOFT SOLUTIONS INC,DEVOPS ARCHITECT,165000.0,"CREVE COEUR, MO",2023
IBM CORPORATION,DEVOPS ARCHITECT,174945.0,"ANDOVER, MA",2023
BOEING DIGITAL SOLUTIONS INC,DEVOPS ARCHITECT PROFESSIONAL SERVICES II,175000.0,"ENGLEWOOD, CO",2023
RAVI SOLUTIONS INC,DEVOPS AUTOMATION DEVELOPER,71094.0,"HOUSTON, TX",2023
CORE ITS LIMITED LIABILITY COMPANY,DEVOPS AUTOMATION DEVELOPER,103896.0,"MARYLAND HEIGHTS, MO",2023
I5 TECH INC,DEVOPS AUTOMATION ENGINEER,81500.0,"MADISON, WI",2023
VISIONYLE SOLUTIONS INC,DEVOPS AUTOMATION ENGINEER,94016.0,"DETROIT, MI",2023
UNICON SYSTEMS INC,DEVOPS AUTOMATION ENGINEER,98904.0,"FARMERS BRANCH, TX",2023
APPLAB SYSTEMS INC,DEVOPS AUTOMATION ENGINEER,99008.0,"CUMMING, GA",2023
INGRAIN SYSTEMS INC,DEVOPS AUTOMATION ENGINEER,102877.0,"NORCROSS, GA",2023
TECHNUMEN INC,DEVOPS AUTOMATION ENGINEER,109283.0,"BETHPAGE, NY",2023
TEKMIGHTS INC,DEVOPS AUTOMATION ENGINEER,114026.0,"MCLEAN, VA",2023
USG INC,DEVOPS AWS CLOUD ENGINEER,69514.0,"TROY, MI",2023
UPSILONSOFT LLC,DEVOPS AWS CLOUD ENGINEER,81827.0,"GAINESVILLE, GA",2023
