Company,Job,Salary,Location,Year
TABNER INC,FULL STACK,106974.0,"CHARLOTTE, NC",2023
SALIGRAM SYSTEMS INC,FULL STACK  DEVOPS ENGINEER,95701.0,"KING OF PRUSSIA, PA",2023
GAPS AND BRIDGES INC,FULL STACK .NET AND ANGULAR DEVELOPER,91000.0,"ALBANY, NY",2023
GAPS AND BRIDGES INC,FULL STACK .NET AND ANGULAR DEVELOPER,91000.0,"ALBANY, NY",2023
GAPS AND BRIDGES INC,FULL STACK .NET AND ANGULAR DEVELOPER,91000.0,"ALBANY, NY",2023
DIZER CORP,FULL STACK .NET DEV SOFTWARE ENGINEER,82152.0,"INDIANAPOLIS, IN",2023
DIZER CORP,FULL STACK .NET DEV SOFTWARE ENGINEER,84912.0,"ST LOUIS, MO",2023
DIZER CORP,FULL STACK .NET DEV SOFTWARE ENGINEER,85000.0,"ST. LOUIS, MO",2023
ORRBA SYSTEMS LLC,FULL STACK .NET DEVELOPER,82180.0,"DES MOINES, IA",2023
NOVALINK SOLUTIONS LLC,FULL STACK .NET DEVELOPER,98000.0,"OAKS, PA",2023
INNOVA SOLUTIONS INC,FULL STACK .NET DEVELOPER,113380.0,"ATLANTA, GA",2023
INNOVA SOLUTIONS INC,FULL STACK .NET DEVELOPER,113920.0,"ATLANTA, GA",2023
CLOUD ASSOCIATES INC,FULL STACK .NET DEVELOPER,64896.0,"IRVING, TX",2023
MATHA INC,FULL STACK .NET DEVELOPER,70000.0,"DOVER, DE",2023
HEXACORP LLC,FULL STACK .NET DEVELOPER,80500.0,"PARSIPPANY, NJ",2023
BMR INFOTEK INC,FULL STACK .NET DEVELOPER,85000.0,"ABERDEEN, SD",2023
BMR INFOTEK INC,FULL STACK .NET DEVELOPER,85000.0,"ABERDEEN, SD",2023
SARAH LAWRENCE COLLEGE,FULL STACK .NET DEVELOPER,85000.0,"BRONXVILLE, NY",2023
SALIGRAM SYSTEMS INC,FULL STACK .NET DEVELOPER,94016.0,"OAKBROOK TERRACE, IL",2023
