Company,Job,Salary,Location,Year
SIRI INFOSOLUTIONS INC,TESTING  QA - QA ANALYST MID,105000.0,"IRVING, TX",2023
XPRESS GLOBAL IT SOLUTIONS LLC,TESTING ANALYST,121763.0,"ROCKVILLE, MD",2023
PHOTON INFOTECH INC,TESTING ANALYST 2,100400.0,"CHICAGO, IL",2023
IKOS CONSULTING INC,TESTING AND COMMISSIONING ENGINEER,73500.0,"DALLAS, TX",2023
ADOBE INC,TESTING AND OPTIMIZATION PRODUCT MANAGER,110000.0,"AUSTIN, TX",2023
ADROITCO INC,TESTING CONSULTANT,74381.0,"FRISCO, TX",2023
LAMBDANETS INC,TESTING CONSULTANT,82000.0,"CARMEL, IN",2023
LAMBDANETS INC,TESTING CONSULTANT,82000.0,"SURPRISE, AZ",2023
HUMANA INC,TESTING CONSULTANT,93068.0,"LOUISVILLE, KY",2023
SEQGEN INC,TESTING ENGINEER,5769.0,"TORRANCE, CA",2023
NATURE&#39;S GENERATOR INC,TESTING ENGINEER,65136.0,"OXNARD, CA",2023
NATURE&#39;S GENERATOR INC,TESTING ENGINEER,65136.0,"OXNARD, CA",2023
NATURES GENERATOR INC,TESTING ENGINEER,65136.0,"OXNARD, CA",2023
TEORESI INC,TESTING ENGINEER,67829.0,"WARREN, MI",2023
SEQGEN INC,TESTING ENGINEER,73499.0,"TORRANCE, CA",2023
IKON-TECH SERVICES LLC,TESTING ENGINEER,80974.0,"PHOENIX, AZ",2023
IKON-TECH SERVICES LLC,TESTING ENGINEER,80974.0,"PHOENIX, AZ",2023
TWELVE BENEFIT CORP,TESTING ENGINEER,100000.0,"BERKELEY, CA",2023
NAVTEK SOLUTIONS INC,TESTING ENGINEER ANALYST,79456.0,"TORRANCE, CA",2023
NTT DATA SERVICES LLC,TESTING ENGINEERING SPECIALIST,91291.0,"PLANO, TX",2023
AMERICAN FAMILY MUTUAL INSURANCE COMPANY SI,TESTING ENGINEERING SPECIALIST,135255.0,"SUN PRAIRIE, WI",2023
AMERICAN FAMILY MUTUAL INSURANCE COMPANY SI,TESTING ENGINEERING SPECIALIST,135255.0,"MADISON, WI",2023
AMERICAN FAMILY MUTUAL INSURANCE COMPANY SI,TESTING ENGINEERING SPECIALIST,135255.0,"MADISON, WI",2023
AMERICAN FAMILY MUTUAL INSURANCE COMPANY SI,TESTING ENGINEERING SPECIALIST,135255.0,"MADISON, WI",2023
CITIBANK NA,TESTING GROUP MANAGER,187600.0,"IRVING, TX",2023
3R INFO LLC,TESTING QUALITY ENGINEER,53082.0,"CALHOUN, GA",2023
THE FOUNTAIN GROUP LLC,TESTING SPECIALIST,112260.0,"HARRISON, NJ",2023
EVEREST COMPUTERS INC,TESTING SPECIALIST,92300.0,"BALTIMORE, MD",2023
RADIANT INNOVATIVE INC,TESTING SPECIALIST,124550.0,"BALTIMORE, MD",2023
TECKPROS LLC,TESTING SPECIALIST AUTOMATION,102000.0,"FORTH WORTH, TX",2023
TECKPROS LLC,TESTING SPECIALIST AUTOMATION,102000.0,"FORT WORTH, TX",2023
GLOBAL FORCE USA INC,QA  AUTOMATION TEST ENGINEER,100000.0,"SAN ANTONIO, TX",2023
GLOBEX IT SOLUTIONS INC,QA  GUIDEWIRE ENGINEER,99549.0,"SOUTH PLAINFIELD, NJ",2023
PROJECT MANAGEMENT INSTITUTE INC,QA &amp; AUTOMATION ARCHITECT,168000.0,"WEST CHESTER, PA",2023
SATURN INFOSYSTEMS LLC,QA &amp; TEST ENGINEER,90000.0,"CARY, NC",2023
CITIUSTECH INC,QA - MANAGER,107700.0,"TAYLORSVILLE, UT",2023
SQUAD SOFTWARE INC,QA - TEST AUTOMATION ENGINEER,74381.0,"IRVING, TX",2023
SIRI INFOSOLUTIONS INC,QA - TEST AUTOMATION ENGINEER MID,105000.0,"IRVING, TX",2023
I3 INFOTEK INC,QA ADMINISTRATOR,77000.0,"NORWOOD, MA",2023
I3 INFOTEK INC,QA ADMINISTRATOR,94000.0,"NORWOOD, MA",2023
ORDERMYGEAR LLC,QA ANALYSIS AND TEST ENGINEER,90000.0,"CHANDLER, OK",2023
ALTEXT INC,QA ANALYST,60200.0,"BLOOMINGTON, IL",2023
SKY TECH SERVICES INC,QA ANALYST,60960.0,"PRINCETON, NJ",2023
CADAN CORPORATION,QA ANALYST,63400.0,"EAGAN, MN",2023
PHOTON INFOTECH INC,QA ANALYST,72000.0,"PLANO, TX",2023
SNOWSTACK LLC,QA ANALYST,72340.0,"AUSTIN, TX",2023
SCIENTIA SYSTEMS LLC,QA ANALYST,74480.0,"QUINCY, MA",2023
SPLINT PHARMA LLC,QA ANALYST,80500.0,"AUSTIN, TX",2023
