Company,Job,Salary,Location,Year
UPLIFT INC,MOBILE APP ANALYTICS ASSOCIATE,86736.0,"ALTANTA, GA",2023
AARNA TECHNOLOGIES LLC,MOBILE APPLICATION AUTOMATION ENGINEER,100000.0,"SAN DIEGO, CA",2023
AARNA TECHNOLOGIES LLC,MOBILE APPLICATION AUTOMATION ENGINEER,105000.0,"SAN DIEGO, CA",2023
AXXESS CONSULT INC,MOBILE APPLICATION ENGINEER,85197.0,"DALLAS, TX",2023
RADCOM SOFTWARE SERVICES LLC,MOBILE APPLICATION ENGINEER,101192.0,"BENTONVILLE, AR",2023
CHARTER GLOBAL INC,MOBILE APPLICATION PROGRAMMER,87000.0,"ATLANTA, GA",2023
CHARTER GLOBAL INC,MOBILE APPLICATION PROGRAMMER,87000.0,"ATLANTA, GA",2023
STRATFIELD LLC,MOBILE APPLICATION QA ANALYST,75000.0,"BROOKHAVEN, GA",2023
BEYOND INFO SOLUTIONS INC,MOBILE APPS ARCHITECT,101421.0,"HOLLY SPRINGS, NC",2023
COCA-COLA SOUTHWEST BEVERAGES LLC,"MOBILE APPS, PORTALS AND COLLABORATION ANALYST",133864.0,"DALLAS, TX",2023
ASCENDION INC (FORMERLY KNOWN AS COLLABERA INC),MOBILE ARCHITECT,190000.0,"AUSTIN, TX",2023
M3BI LLC,MOBILE AUTOMATION TEST ENGINEER,79500.0,"MINNEAPOLIS, MN",2023
IBM CORPORATION,MOBILE AUTOMATION TEST ENGINEER,92269.0,"LUTHERVILLE TIMONIUM, MD",2023
ACCESSO LLC,MOBILE ENGINEER,82139.0,"LAKE MARY, FL",2023
TRIVENI GROUP LLP,MOBILE ENGINEER,109283.0,"RUTHERFORD, NJ",2023
OKG USA TECHNOLOGY INC,MOBILE ENGINEER,192941.0,"SAN JOSE, CA",2023
OKG USA TECHNOLOGY INC,MOBILE ENGINEER,192941.0,"SAN JOSE, CA",2023
OKG USA TECHNOLOGY INC,MOBILE ENGINEER,192941.0,"SAN JOSE, CA",2023
OKG USA TECHNOLOGY INC,MOBILE ENGINEER,260000.0,"SAN JOSE, CA",2023
CLOUD TECHNOLOGIES INC,MOBILE ENGINEER - IOS ENGINEER,160000.0,"SAN FRANCISCO, CA",2023
WARNERMEDIA SERVICES LLC,MOBILE ENGINEER II,125000.0,"NEW YORK, NY",2023
BLOCK INC,MOBILE ENGINEERING MANAGER,175800.0,"NICEVILLE, FL",2023
NORTHWESTERN MUTUAL LIFE INSURANCE COMPANY,MOBILE ENGINEERING MANAGER,175984.0,"NAPERVILLE, IL",2023
BLOCK INC,"MOBILE ENGINEERING MANAGER, CASH APP",248400.0,"NEW YORK, NY",2023
GLOBUS MEDICAL INC,MOBILE INTEGRATION ENGINEER,69904.0,"AUDUBON, PA",2023
META PLATFORMS INC,MOBILE OPERATOR SUPPORT ENGINEER,166600.0,"SUNNYVALE, CA",2023
SKINNY LABS INC,MOBILE PRODUCT ENGINEER,129854.0,"FRESNO, CA",2023
ONE KOSMOS INC,MOBILE PRODUCT MANAGER,99466.0,"EAST BRUNSWICK, NJ",2023
VF SERVICES LLC,MOBILE QA MANAGER,133000.0,"GREENSBORO, NC",2023
CBS INTERACTIVE INC DBA PARAMOUNT,MOBILE QUALITY ENGINEER,83928.0,"REDMOND, WA",2023
CBS INTERACTIVE INC DBA PARAMOUNT,MOBILE QUALITY ENGINEER,110000.0,"REDMOND, WA",2023
SPANIO INC,MOBILE SOFTWARE ENGINEER,120000.0,"SAN FRANCISCO, CA",2023
SPANIO INC,MOBILE SOFTWARE ENGINEER,170000.0,"SAN FRANCISCO, CA",2023
EMPOWER FINANCE INC,MOBILE SOFTWARE ENGINEER,185000.0,"SAN FRANCISCO, CA",2023
TIKTOK INC,MOBILE SOFTWARE ENGINEER,264680.0,"MOUNTAIN VIEW, CA",2023
TIKTOK INC,MOBILE SOFTWARE ENGINEER,264680.0,"MOUNTAIN VIEW, CA",2023
ADVANTAGE TECHNICAL RESOURCING INC,MOBILE SOFTWARE QA TESTER,100000.0,"BASKING RIDGE, NJ",2023
MARRIOTT INTERNATIONAL INC,"MOBILE SOLUTION ARCHITECT, DIGITAL",175000.0,"BETHESDA, MD",2023
PRO IT USA INC,MOBILE TECHNICAL ANALYST,142000.0,"PFLUGERVILLE, TX",2023
BEACON HILL STAFFING GROUP LLC,MOBILE TEST ENGINEER,66200.0,"INDIANAPOLIS, IN",2023
3D TECHNOLOGIES LLC,MOBILE TESTER,75566.0,"JERSEY CITY, NJ",2023
3D TECHNOLOGIES LLC,MOBILE TESTER,99549.0,"JERSEY CITY, NJ",2023
