Company,Job,Salary,Location,Year
BRIGHAM AND WOMEN&#39;S HOSPITAL,DATA ENGINEER,50960.0,"BOSTON, MA",2023
BEACONFIRE STAFFING SOLUTIONS INC,DATA ENGINEER,57680.0,"RICHARDSON, TX",2023
BEACONFIRE STAFFING SOLUTIONS INC,DATA ENGINEER,57680.0,"JERSEY CITY, NJ",2023
VTECHINFO INC,DATA ENGINEER,65540.0,"WARSAW, IN",2023
XENONINFOTEK INC,DATA ENGINEER,66840.0,"ROYAL OAK, MI",2023
XENONINFOTEK INC,DATA ENGINEER,67860.0,"MILWAUKEE, WI",2023
NIRVANA ENTERPRISES LLC,DATA ENGINEER,68000.0,"TOMBALL, TX",2023
XENONINFOTEK INC,DATA ENGINEER,69080.0,"ROYAL OAK, MI",2023
SAAP TECH SOLUTIONS LLC,DATA ENGINEER,69220.0,"ROCKLAND, MA",2023
ACTALENT INC,DATA ENGINEER,70000.0,"TROY, MI",2023
ZUPLON LLC,DATA ENGINEER,73800.0,"ANTIOCH, TN",2023
ZUPLON LLC,DATA ENGINEER,73800.0,"ANTIOCH, TN",2023
MACH 2000 TECHNOLOGIES INC,DATA ENGINEER,74000.0,"PISCATAWAY, NJ",2023
AMERICAN SOFTWARE RESOURCES INC,DATA ENGINEER,74140.0,"WINTER GARDEN, FL",2023
BOSTON ASSOCIATE SOFTWARE SYSTEMS LC,DATA ENGINEER,74920.0,"FAIRFAX, VA",2023
ASTA CRS INC,DATA ENGINEER,78000.0,"KNOXVILLE, TN",2023
BEACONFIRE SOLUTION INC,DATA ENGINEER,78400.0,"FREMONT, CA",2023
BEACONFIRE STAFFING SOLUTIONS INC,DATA ENGINEER,78400.0,"FREMONT, CA",2023
VTECHINFO INC,DATA ENGINEER,78860.0,"INDIANAPOLIS, IN",2023
VTECHINFO INC,DATA ENGINEER,79660.0,"HENDERSON, NV",2023
INTELLIGENIE LLC,DATA ENGINEER,79660.0,"LAS VEGAS, NV",2023
VTECHINFO INC,DATA ENGINEER,79980.0,"HUNTERSVILLE, NC",2023
SAS INFO INC,DATA ENGINEER,79980.0,"CINCINNATI, OH",2023
PRECISION TECHNOLOGIES CORP,DATA ENGINEER,80000.0,"DECATUR, GA",2023
CDRP TECHNOLOGIES LLC,DATA ENGINEER,80000.0,"DECATUR, GA",2023
WISSENIT INC,DATA ENGINEER,81280.0,"PLANTATION, FL",2023
CLOUD NINE TEK LLC,DATA ENGINEER,81540.0,"ST. LOUIS, MO",2023
