Company,Job,Salary,Location,Year
4 PEAKS BUSINESS SOLUTION LLC,SCRUM MASTER,74020.0,"SAN ANTONIO, TX",2023
TECHMONICS SOLUTIONS INC,SCRUM MASTER,76000.0,"NAPERVILLE, IL",2023
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,80000.0,"TAMPA, FL",2023
NEUMERIC TECHNOLOGIES CORPORATION,SCRUM MASTER,80000.0,"LEWIS CENTER, OH",2023
DENKEN SOLUTIONS INC,SCRUM MASTER,80460.0,"ST CHARLES, MO",2023
RELIANT VISION GROUP INC,SCRUM MASTER,84000.0,"RICHARDSON, TX",2023
INCEPT DATA SOLUTIONS INC,SCRUM MASTER,86000.0,"ROANOKE, TX",2023
NEUMERIC TECHNOLOGIES CORPORATION,SCRUM MASTER,86000.0,"LEWIS CENTER, OH",2023
RENEE SYSTEMS INC,SCRUM MASTER,87360.0,"PHILADELPHIA, PA",2023
SUDHI INFOMATICS INC,SCRUM MASTER,88000.0,"CORAM, NY",2023
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,88000.0,"LEXINGTON, MA",2023
RICEFW TECHNOLOGIES INC,SCRUM MASTER,88000.0,"EXTON, PA",2023
RICEFW TECHNOLOGIES INC,SCRUM MASTER,88000.0,"IRVING, TX",2023
DENKEN SOLUTIONS INC,SCRUM MASTER,90000.0,"CHESTERFIELD, MO",2023
SUDHI INFOMATICS INC,SCRUM MASTER,90000.0,"ARLINGTON HEIGHTS, IL",2023
SUDHI INFOMATICS INC,SCRUM MASTER,90000.0,"ARLINGTON HEIGHTS, IL",2023
MOBICLOUD LLC,SCRUM MASTER,90000.0,"SAN ANTONIO, TX",2023
HCL GLOBAL SYSTEMS INC,SCRUM MASTER,90800.0,"WESTLAKE, TX",2023
SAVVY IT GROUP INC,SCRUM MASTER,94000.0,"IRVING, TX",2023
RESOURCE INFORMATICS GROUP INC,SCRUM MASTER,97300.0,"COPPELL, TX",2023
CONVERGENT IT SOLUTIONS INC,SCRUM MASTER,97440.0,"MANASSAS, VA",2023
HCL GLOBAL SYSTEMS INC,SCRUM MASTER,103340.0,"DURHAM, NC",2023
SUDHI INFOMATICS INC,SCRUM MASTER,104000.0,"EDEN PRAIRIE, MN",2023
SUDHI INFOMATICS INC,SCRUM MASTER,104000.0,"EDEN PRAIRIE, MN",2023
FLEXON TECHNOLOGIES INC,SCRUM MASTER,109200.0,"JERSEY CITY, NJ",2023
HCL GLOBAL SYSTEMS INC,SCRUM MASTER,111460.0,"WESTLAKE, TX",2023
ADROIT ASSOCIATES INC,SCRUM MASTER,112200.0,"SCOTTSDALE, AZ",2023
INSIGHT GLOBAL LLC,SCRUM MASTER,113380.0,"CUMMING, GA",2023
TECHNOKRAFT CONSULTANCY SERVICES LLC,SCRUM MASTER,116380.0,"PHILADELPHIA, PA",2023
TECHNOKRAFT CONSULTANCY SERVICES LLC,SCRUM MASTER,116380.0,"PHILADELPHIA, PA",2023
SPURCROFT INC,SCRUM MASTER,128000.0,"KATY, TX",2023
SYSTEM SOFT TECHNOLOGIES LLC,SCRUM MASTER,148000.0,"HOUSTON, TX",2023
POPULUS GROUP LLC,SCRUM MASTER,160000.0,"FLOWER MOUND, TX",2023
GLOBALTEK SYSTEMS LLC,SCRUM MASTER,60000.0,"GARDEN CITY, NY",2023
WAILEA SYSTEMS LLC,SCRUM MASTER,60000.0,"AUSTIN, TX",2023
MAHAUGHA LLC,SCRUM MASTER,60000.0,"CRANBURY, NJ",2023
ORIANA SOFTWARE SOLUTIONS INC,SCRUM MASTER,60000.0,"IRVING, TX",2023
INFOZEAL SOLUTIONS INC,SCRUM MASTER,60000.0,"KNOXVILLE, TN",2023
AITA CONSULTING SERVICES INC,SCRUM MASTER,60000.0,"NORTH BRUNSWICK, NJ",2023
HAN IT STAFFING INC,SCRUM MASTER,62000.0,"PISCATAWAY, NJ",2023
DIGITAL RIM LLC,SCRUM MASTER,65000.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,65000.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,65000.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,65000.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,65000.0,"CHARLOTTE, NC",2023
ATOS SYNTEL INC,SCRUM MASTER,66310.0,"CORAPOLIS, PA",2023
SLK AMERICA INC,SCRUM MASTER,68990.0,"EDEN PRIER, MN",2023
CREATIVE TEAM LLC,SCRUM MASTER,69618.0,"KATY, TX",2023
INFOSPRINTS LLC,SCRUM MASTER,70000.0,"CORAL SPRINGS, FL",2023
TEK LEADERS INC,SCRUM MASTER,70000.0,"FLOWER MOUND, TX",2023
TEK LEADERS INC,SCRUM MASTER,70000.0,"FLOWER MOUND, TX",2023
BNS INTERNATIONAL INC,SCRUM MASTER,70000.0,"RICHMOND, VA",2023
3S BUSINESS CORPORATION,SCRUM MASTER,70000.0,"CYPRESS, TX",2023
DORAN JONES INC,SCRUM MASTER,70221.0,"TAMPA, FL",2023
TEQNODOTS IT SOLUTIONS INC,SCRUM MASTER,70221.0,"ST. PETERSBURG, FL",2023
TTS SOLUTIONS INC,SCRUM MASTER,70250.0,"SUGARLAND, TX",2023
AADHYA INFOTECH LLC,SCRUM MASTER,70700.0,"CAPE GIRARDEAU, MO",2023
STIAOS TECHNOLOGIES INC,SCRUM MASTER,70949.0,"CUMMING, GA",2023
S4CLOUD LLC,SCRUM MASTER,70949.0,"ALPHARETTA, GA",2023
ADROIT ASSOCIATES INC,SCRUM MASTER,72000.0,"LOUISVILLE, KY",2023
ADROIT ASSOCIATES INC,SCRUM MASTER,72000.0,"LOUISVILLE, KY",2023
INTERACTION DEVELOPMENT CORP,SCRUM MASTER,72000.0,"GERMANTOWN HILLS, IL",2023
CIS TECHNOLOGIES INC,SCRUM MASTER,72966.0,"MCKINNEY, TX",2023
ABN TECH CORPORATION,SCRUM MASTER,72966.0,"IRVING, TX",2023
RAVIN IT SOLUTIONS INC,SCRUM MASTER,72966.0,"ALLEN, TX",2023
ABN TECH CORPORATION,SCRUM MASTER,72966.0,"IRVING, TX",2023
ENRICH TECHNOLOGY INC,SCRUM MASTER,72966.0,"CARROLLTON, TX",2023
INFOZEAL SOLUTIONS INC,SCRUM MASTER,72966.0,"CARROLLTON, TX",2023
SAT SOLUTIONS LLC,SCRUM MASTER,72966.0,"DALLAS, TX",2023
CONGLOMERATEIT LLC,SCRUM MASTER,72966.0,"MCKINNEY, TX",2023
IFLOW INC,SCRUM MASTER,73000.0,"MCKINNEY, TX",2023
DIGITAL RIM LLC,SCRUM MASTER,73100.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,73100.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,73100.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,73100.0,"CHARLOTTE, NC",2023
DIGITAL RIM LLC,SCRUM MASTER,73100.0,"CHARLOTTE, NC",2023
GSK SOLUTIONS INC,SCRUM MASTER,74443.0,"ATLANTA, GA",2023
ATOS SYNTEL INC,SCRUM MASTER,74485.0,"LAS VEGAS, NV",2023
GSK SOLUTIONS INC,SCRUM MASTER,74880.0,"NEW YORK, NY",2023
MAHAUGHA LLC,SCRUM MASTER,74880.0,"JERSEY CITY, NJ",2023
MAHAUGHA LLC,SCRUM MASTER,74880.0,"CRANBURY, NJ",2023
INTERNATIONAL TECHNOLOGY SOLUTIONS INC,SCRUM MASTER,74880.0,"SKILLMAN, NJ",2023
INTERNATIONAL TECHNOLOGY SOLUTIONS INC,SCRUM MASTER,74880.0,"SKILLMAN, NJ",2023
MAHAUGHA LLC,SCRUM MASTER,74880.0,"CRANBURY, NJ",2023
AITA CONSULTING SERVICES INC,SCRUM MASTER,74880.0,"NORTH BRUNSWICK, NJ",2023
META SOFT INC,SCRUM MASTER,75000.0,"ROSWELL, GA",2023
SKILLTUNE TECHNOLOGIES INC,SCRUM MASTER,75000.0,"NORTH BRUNSWICK, NJ",2023
COMPUNNEL SOFTWARE GROUP INC,SCRUM MASTER,75000.0,"CHICAGO, IL",2023
GP TECHNOLOGIES LLC,SCRUM MASTER,75000.0,"NEW YORK, NY",2023
DORAN JONES INC,SCRUM MASTER,75000.0,"BRADENTON, FL",2023
KANI SOLUTIONS INC,SCRUM MASTER,75000.0,"PRINCETON, NJ",2023
OMA4 LLC,SCRUM MASTER,75000.0,"ALPHARETTA, GA",2023
DVR SOFTEK INC,SCRUM MASTER,75000.0,"CHARLOTTE, NC",2023
COMPREHENSIVE RESOURCES INC,SCRUM MASTER,75000.0,"OLD BRIDGE, NJ",2023
LAKSAN TECHNOLOGIES LLC,SCRUM MASTER,75000.0,"METUCHEN, NJ",2023
GREENPOINT IT LLC,SCRUM MASTER,75000.0,"CARY, NC",2023
OMA4 LLC,SCRUM MASTER,75000.0,"CUMMING, GA",2023
INFOTECH PRISM LLC,SCRUM MASTER,75130.0,"ALPHARETTA, GA",2023
ORPINE INC,SCRUM MASTER,75500.0,"AUSTIN, TX",2023
RENEE SYSTEMS INC,SCRUM MASTER,76000.0,"LOUISVILLE, KY",2023
