Company,Job,Salary,Location,Year
605 LLC,DATA ANALAYST,90000.0,"LOS ANGELES, CA",2023
TECHNITIA INC,DATA ANALST,126300.0,"NEWARK, CA",2023
ARTIFICTION LLC,DATA ANALSYT,90334.0,"HENRICO, VA",2023
MUFG BANK LTD,DATA ANALYSIS,149240.0,"QUEEN CREEK, AZ",2023
SIEMENS MEDICAL SOLUTIONS USA INC,DATA ANALYSIS &amp; SIMULATION PROFESSIONAL,118000.0,"MALVERN, PA",2023
SIEMENS INDUSTRY INC,DATA ANALYSIS &amp; SIMULATION PROFESSIONAL,144909.0,"BUFFALO GROVE, IL",2023
SPIRENT COMMUNICATIONS INC,DATA ANALYSIS AND REPORTING ENGINEER,73966.0,"FREDERICK, MD",2023
SIEMENS INDUSTRY INC,DATA ANALYSIS AND SIMULATION PROFESSIONAL,131115.0,"BUFFALO GROVE, IL",2023
INTELLIFLUX CONTROLS INC,DATA ANALYSIS ENGINEER,65000.0,"NEWPORT BEACH, CA",2023
CARE,DATA ANALYSIS SPECIALIST,63300.0,"ATLANTA, GA",2023
CARE,DATA ANALYSIS SPECIALIST,63300.0,"ATLANTA, GA",2023
CARE,DATA ANALYSIS SPECIALIST,63300.0,"ATLANTA, GA",2023
BUILDING MARKETS LTD,DATA ANALYSIS STATISTICIAN,87480.0,"BROOKLYN, NY",2023
EQUITABLE FINANCIAL LIFE INSURANCE COMPANY,"DATA ANALYSIS, SOFTWARE ENGINEERING",117482.0,"CHARLOTTE, NC",2023
LIB N LEO LLC,DATA ANALYST,43080.0,"PASADENA, CA",2023
EPITEC INC,DATA ANALYST,47340.0,"PEORIA, IL",2023
EPITEC INC,DATA ANALYST,47340.0,"PEORIA, IL",2023
BAPTIST HEALTH GROUP,DATA ANALYST,52860.0,"LITTLE ROCK, AR",2023
BAPTIST HEALTH GROUP,DATA ANALYST,52860.0,"LITTLE ROCK, AR",2023
GSL TECH INC,DATA ANALYST,57240.0,"MONROVIA, CA",2023
NUMERO DATA LLC,DATA ANALYST,61620.0,"STILLWATER, OK",2023
PIVOTAL ANALYTICS INC,DATA ANALYST,62800.0,"ARLINGTON, VA",2023
SAAP TECH SOLUTIONS LLC,DATA ANALYST,63380.0,"LAKE MARY, FL",2023
SAAP TECH SOLUTIONS LLC,DATA ANALYST,63380.0,"LAKE MARY, FL",2023
ELIM BIOPHARMACEUTICALS INC,DATA ANALYST,65420.0,"HAYWARD, CA",2023
ACEE INTERNATIONAL EDUCATION INC,DATA ANALYST,66480.0,"BREA, CA",2023
C&amp;A IMPORTS INC,DATA ANALYST,67480.0,"HAYWARD, CA",2023
ZOOMBEE LLC,DATA ANALYST,67860.0,"SAN GABRIEL, CA",2023
GOLDEN IVY MARKETING INC,DATA ANALYST,67860.0,"IRVINE, CA",2023
ZONBERATION GROUP (UNITED STATES) INC,DATA ANALYST,68000.0,"PASADENA, CA",2023
EPITEC INC,DATA ANALYST,68520.0,"WICHITA, KS",2023
SMART CHOICE PROPERTIES LLC,DATA ANALYST,68960.0,"NEW YORK, NY",2023
SAAP TECH SOLUTIONS LLC,DATA ANALYST,69220.0,"ROCKLAND, MA",2023
SIGNIN SOFT INC,DATA ANALYST,69920.0,"PROSPECT, KY",2023
FAXIANIT INC,DATA ANALYST,69920.0,"PROSPECT, KY",2023
EPITEC INC,DATA ANALYST,70000.0,"PLANO, TX",2023
