Company,Job,Salary,Location,Year
CENTRAL DYNAMICS CORPORATION,SOFTWARE ARCHITECT,60420.0,"BOCA RATON, FL",2015
MINDTREE LIMITED,SOFTWARE ARCHITECT,65666.0,"MADISON, NJ",2015
TECH MAHINDRA (AMERICAS)INC,SOFTWARE ARCHITECT,68931.0,"SCHAUMBURG, IL",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,70000.0,"WINSTON SALEM, NC",2015
NEO TECH SOLUTIONS INC,SOFTWARE ARCHITECT,73000.0,"SOUTH PLAINFIELD, NJ",2015
NEO TECH SOLUTIONS INC,SOFTWARE ARCHITECT,73000.0,"SOUTH PLAINFIELD, NJ",2015
SUTHERLAND HEALTHCARE SOLUTIONS INC,SOFTWARE ARCHITECT,74000.0,"SOUTH BURLINGTON, VT",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,74300.0,"AUSTIN, TX",2015
RIIM LLC,SOFTWARE ARCHITECT,75000.0,"SCOTTSDALE, AZ",2015
INFINITY INSURANCE COMPANY,SOFTWARE ARCHITECT,79269.0,"BIRMINGHAM, AL",2015
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,81973.0,"SOUTHBOROUGH, MA",2015
ITECH US INC,SOFTWARE ARCHITECT,82500.0,"LOUISVILLE, KY",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,84000.0,"WINSTON SALEM, NC",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,84000.0,"WINSTON SALEM, NC",2015
YOUNGSOFT INC,SOFTWARE ARCHITECT,85000.0,"METRO DETROIT, MI",2015
THE ATHENE GROUP LLC,SOFTWARE ARCHITECT,85000.0,"HERNDON, VA",2015
THINC SYSTEMS INC,SOFTWARE ARCHITECT,85400.0,"BETHESDA, MD",2015
ACCENTURE LLP,SOFTWARE ARCHITECT,86200.0,"DENVER, CO",2015
ACCENTURE LLP,SOFTWARE ARCHITECT,86200.0,"BROOMFIELD, CO",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,87818.0,"LOS ANGELES, CA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,87818.0,"LOS ANGELES, CA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,88187.0,"SANTA CLARITA, CA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,88187.0,"SANTA CLARITA, CA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,88187.0,"SANTA CLARITA, CA",2015
REAL SOFT INC,SOFTWARE ARCHITECT,90000.0,"MONMOUTH JUNCTION, NJ",2015
V-SOFT CONSULTING GROUP INC,SOFTWARE ARCHITECT,90000.0,"CHEVY CHASE, MD",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,91562.0,"MONTVALE, NJ",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,91562.0,"MONTVALE, NJ",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,91562.0,"MONTVALE, NJ",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,91562.0,"MONTVALE, NJ",2015
DASSAULT SYSTEMES SERVICES LLC,SOFTWARE ARCHITECT,92000.0,"DEARBORN, MI",2015
DASSAULT SYSTEMES SERVICES LLC,SOFTWARE ARCHITECT,92000.0,"DEARBORN, MI",2015
ITECH US INC,SOFTWARE ARCHITECT,92000.0,"NEW YORK, NY",2015
ITECH US INC,SOFTWARE ARCHITECT,92000.0,"JERSEY CITY, NJ",2015
SCRIPTROCK INC,SOFTWARE ARCHITECT,92290.0,"MOUNTAIN VIEW, CA",2015
CERNER CORPORATION,SOFTWARE ARCHITECT,92643.0,"NORTH KANSAS CITY, MO",2015
ITECH US INC,SOFTWARE ARCHITECT,95000.0,"WAYNE, PA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,95000.0,"LOS ANGELES, CA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,95000.0,"LOS ANGELES, CA",2015
ITECH US INC,SOFTWARE ARCHITECT,95000.0,"WAYNE, PA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,95988.0,"PHILADELPHIA, PA",2015
RISING TIDES SOLUTIONS LLC,SOFTWARE ARCHITECT,98000.0,"GLEN ALLEN, VA",2015
RISING TIDES SOLUTIONS LLC,SOFTWARE ARCHITECT,98000.0,"GLEN ALLEN, VA",2015
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,100000.0,"WAYNE, MI",2015
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,100000.0,"WAYNE, MI",2015
V-SOFT CONSULTING GROUP INC,SOFTWARE ARCHITECT,100000.0,"BLUE ASH, OH",2015
XORIANT CORPORATION,SOFTWARE ARCHITECT,100000.0,"SUNNYVALE, CA",2015
ITECH US INC,SOFTWARE ARCHITECT,100402.0,"HOUSTON, TX",2015
ITECH US INC,SOFTWARE ARCHITECT,100402.0,"OAK CREEK, WI",2015
NAMELY INC,SOFTWARE ARCHITECT,101899.0,"NEW YORK, NY",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,109708.0,"ST. PETERSBURG, FL",2015
EIS TECHNOLOGIES INC,SOFTWARE ARCHITECT,110000.0,"ARLINGTON, VA",2015
YOUNGSOFT INC,SOFTWARE ARCHITECT,110000.0,"METRO DEARBORN, MI",2015
DATAART SOLUTIONS INC,SOFTWARE ARCHITECT,110000.0,"NEW YORK, NY",2015
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,110000.0,"BATON ROUGE, LA",2015
ITECH US INC,SOFTWARE ARCHITECT,114338.0,"WINDSOR MILL, MD",2015
RANDSTAD TECHNOLOGIES LP,SOFTWARE ARCHITECT,120000.0,"ATLANTA, GA",2015
CIGNEX DATAMATICS INC,SOFTWARE ARCHITECT,120349.0,"SUNNYVALE, CA",2015
DEALERTRACK INC,SOFTWARE ARCHITECT,121325.0,"LAKE SUCCESS, NY",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,122400.0,"RICHMOND, VA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,122400.0,"RICHMOND, VA",2015
UST GLOBAL INC,SOFTWARE ARCHITECT,122400.0,"RICHMOND, VA",2015
SOLNSOFT LLC,SOFTWARE ARCHITECT,125000.0,"CULVER CITY, CA",2015
MZTIX LLC,SOFTWARE ARCHITECT,126422.0,"NEW YORK, NY",2015
MZTIX LLC,SOFTWARE ARCHITECT,126422.0,"NEW YORK, NY",2015
DYNATRACE LLC,SOFTWARE ARCHITECT,130000.0,"WALTHAM, MA",2015
BIODESIX INC,SOFTWARE ARCHITECT,130000.0,"BOULDER, CO",2015
SCRIPTROCK INC,SOFTWARE ARCHITECT,130000.0,"MOUNTAIN VIEW, CA",2015
ALCOHOL MONITORING SYSTEMS INC,SOFTWARE ARCHITECT,133000.0,"ALPHARETTA, GA",2015
AUTODESK INC,SOFTWARE ARCHITECT,138362.0,"SAN FRANCISCO, CA",2015
KRUX DIGITAL INC,SOFTWARE ARCHITECT,140000.0,"SAN FRANCISCO, CA",2015
MOSAIXSOFT INC,SOFTWARE ARCHITECT,140000.0,"LOS ALTOS, CA",2015
