Company,Job,Salary,Location,Year
ADVANTAGE TECHNICAL RESOURCING INC,DATA ARCHITECT,95160.0,"JACKSONVILLE, FL",2015
VIGNA INC,DATA ARCHITECT,60000.0,"ATLANTA, GA",2015
SANPRO TECHNOLOGIES INC,DATA ARCHITECT,66000.0,"GRAND PRAIRIE, TX",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,68274.0,"CHARLOTTE, NC",2015
INFOMERICA INC,DATA ARCHITECT,69950.0,"SMITHFIELD, RI",2015
GROUPM WORLDWIDE LLC,DATA ARCHITECT,70000.0,"NEW YORK, NY",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,73650.0,"CHARLOTTE, NC",2015
POMEROY IT SOLUTIONS SALES COMPANY INC,DATA ARCHITECT,74880.0,"FRANKFORT, KY",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,81837.0,"CHARLOTTE, NC",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,81837.0,"DALLAS, TX",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,89901.0,"MINNEAPOLIS, MN",2015
RADIANT SYSTEMS INC,DATA ARCHITECT,90000.0,"MOUNT LAUREL, NJ",2015
RADIANT SYSTEMS INC,DATA ARCHITECT,90000.0,"MOUNT LAUREL, NJ",2015
PROTEGE LLC,DATA ARCHITECT,90000.0,"HOUSTON, TX",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,94124.0,"WALTHAM, MA",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,94124.0,"EL SEGUNDO, CA",2015
IBM INDIA PRIVATE LIMITED,DATA ARCHITECT,94692.0,"CHARLOTTE, NC",2015
SYSTEM SOFT TECHNOLOGIES LLC,DATA ARCHITECT,95000.0,"RESTON, VA",2015
MEDICAL FACULTY ASSOCIATES INC,DATA ARCHITECT,97427.0,"WASHINGTON, DC",2015
PROTEGE LLC,DATA ARCHITECT,105000.0,"NEW YORK, NY",2015
MALEKTRON SOLUTIONS INC,DATA ARCHITECT,110000.0,"HAMILTON, NJ",2015
MALEKTRON SOLUTIONS INC,DATA ARCHITECT,110000.0,"HAMILTON, NJ",2015
CIBER INC,DATA ARCHITECT,112320.0,"CHARLOTTE, NC",2015
RUSSELL INVESTMENTS GROUP INC,DATA ARCHITECT,117500.0,"SEATTLE, WA",2015
M3 USA CORPORATION,DATA ARCHITECT,120000.0,"FORT WASHINGTON, PA",2015
SEVEN LAKES ENTERPRISES INC,DATA ARCHITECT,134531.0,"WESTLAKE VILLAGE, CA",2015
DELICATESSEN SERVICES COMPANY LLC,DATA ARCHITECT,135450.0,"SARASOTA, FL",2015
APPDYNAMICS INC,DATA ARCHITECT,150000.0,"SAN FRANCISCO, CA",2015
APPDYNAMICS INC,DATA ARCHITECT,150000.0,"SAN FRANCISCO, CA",2015
BG STAFFING LLC,DATA ARCHITECT,166400.0,"OWNINGS MILLS, MD",2015
INTERSYS CONSULTING INC,DATA ARCHITECT  ANALYST,116270.0,"AUSTIN, TX",2015
MACYSCOM INC,"DATA ARCHITECT, DATA MODELING",117603.0,"SAN FRANCISCO, CA",2015
