Company,Job,Salary,Location,Year
AECOM TECHNICAL SERVICES INC,AIR QUALITY ENGINEER,64792.0,"CHELMSFORD, MA",2015
GHD SERVICES INC,AIR QUALITY ENGINEER,84335.0,"DALLAS, TX",2015
ENCANA SERVICES COMPANY LTD,AIR QUALITY SPECIALIST,90500.0,"DENVER, CO",2015
VT SAN ANTONIO AEROSPACE INC,AIRCRAFT ENGINEER,55500.0,"SAN ANTONIO, TX",2015
ALLEGIANT TRAVEL COMPANY,AIRCRAFT FLEET INTEGRATION ENGINEER,74000.0,"LAS VEGAS, NV",2015
FLIGHTSTAR AIRCRAFT SERVICES LLC,AIRCRAFT MAINTENANCE ENGINEER,60100.0,"JACKSONVILLE, FL",2015
ALLEGIANT TRAVEL COMPANY,AIRCRAFT PERFORMANCE ENGINEER,75000.0,"LAS VEGAS, NV",2015
THE MEC GROUP LLC,AIRCRAFT TECHNOLOGIES ENGINEER,59500.0,"EVERETT, WA",2015
VT SAN ANTONIO AEROSPACE INC,AIRCRAFT TECHNOLOGIES ENGINEER,55500.0,"SAN ANTONIO, TX",2015
VT SAN ANTONIO AEROSPACE INC,AIRCRAFT TECHNOLOGIES ENGINEER,55500.0,"SAN ANTONIO, TX",2015
VT SAN ANTONIO AEROSPACE INC,AIRCRAFT TECHNOLOGIES ENGINEER,55500.0,"SAN ANTONIO, TX",2015
VT SAN ANTONIO AEROSPACE INC,AIRCRAFT TECHNOLOGIES ENGINEER,55500.0,"SAN ANTONIO, TX",2015
EXPRESSJET AIRLINES INC,AIRLINE PILOT,46000.0,"ATLANTA, GA",2015
EXPRESSJET AIRLINES INC,AIRLINE PILOT,46000.0,"ROMULUS, MI",2015
EXPRESSJET AIRLINES INC,AIRLINE PILOT,46000.0,"DALLAS, TX",2015
SKYWEST AIRLINES,AIRLINE PILOT,60000.0,"ST. GEORGE, UT",2015
DY CONSULTING ENGINEERS PC,AIRPORT PLANNER,68000.0,"GARDEN CITY, NY",2015
TECHNOSOFT CORPORATION,AIX UNIX SYSTEMS ADMINISTRATOR,75000.0,"PLANO, TX",2015
