Company,Job,Salary,Location,Year
TECHNUMEN INC,SCRUM MASTER,65083.0,"PISCATAWAY, NJ",2015
ADROIT ASSOCIATES INC,SCRUM MASTER,68500.0,"SAN ANTONIO, TX",2015
APEX INFORMATICS LLC,SCRUM MASTER,75000.0,"PLANO, TX",2015
BRILLIO LLC,SCRUM MASTER,90000.0,"LOS ANGELES, CA",2015
ALTISOURCE SOLUTIONS INC,SCRUM MASTER,90100.0,"BOSTON, MA",2015
INTEL CORPORATION,SCRUM MASTER,94617.0,"SANTA CLARA, CA",2015
RESOURCE LOGISTICS INC,SCRUM MASTER,95000.0,"MCLEAN, VA",2015
FITBIT INC,SCRUM MASTER,97573.0,"SAN FRANCISCO, CA",2015
MR INFO TECH LLC,SCRUM MASTER,98342.0,"SAN JOSE, CA",2015
8451 LLC,SCRUM MASTER,100000.0,"CINCINNATI, OH",2015
NISUM TECHNOLOGIES INC,SCRUM MASTER,130000.0,"PALO ALTO, CA",2015
SEI INVESTMENTS COMPANY,SCRUM MASTER,133000.0,"OAKS, PA",2015
THE INNOVATION GROUP INC,SCRUM MASTER  TECHNICAL DELIVERY MANAGER,100000.0,"FARMINGTON, CT",2015
CVENT INC,SCRUM MASTER II,83000.0,"MCLEAN, VA",2015
RACKSPACE US INC,SCRUM MASTER III,82900.0,"SAN ANTONIO, TX",2015
PAX INTERNATIONAL COMPANY INC,SCRUM MASTER PROJECT MANAGER,76960.0,"MCLEAN, VA",2015
VEDICSOFT SOLUTIONS LLC,SCRUM CONSULTANT,65936.0,"NORMAN, OK",2015
TECHNUMEN INC,SCRUM MASTER,65083.0,"PISCATAWAY, NJ",2015
ADROIT ASSOCIATES INC,SCRUM MASTER,68500.0,"SAN ANTONIO, TX",2015
APEX INFORMATICS LLC,SCRUM MASTER,75000.0,"PLANO, TX",2015
BRILLIO LLC,SCRUM MASTER,90000.0,"LOS ANGELES, CA",2015
ALTISOURCE SOLUTIONS INC,SCRUM MASTER,90100.0,"BOSTON, MA",2015
INTEL CORPORATION,SCRUM MASTER,94617.0,"SANTA CLARA, CA",2015
RESOURCE LOGISTICS INC,SCRUM MASTER,95000.0,"MCLEAN, VA",2015
FITBIT INC,SCRUM MASTER,97573.0,"SAN FRANCISCO, CA",2015
MR INFO TECH LLC,SCRUM MASTER,98342.0,"SAN JOSE, CA",2015
8451 LLC,SCRUM MASTER,100000.0,"CINCINNATI, OH",2015
NISUM TECHNOLOGIES INC,SCRUM MASTER,130000.0,"PALO ALTO, CA",2015
SEI INVESTMENTS COMPANY,SCRUM MASTER,133000.0,"OAKS, PA",2015
THE INNOVATION GROUP INC,SCRUM MASTER  TECHNICAL DELIVERY MANAGER,100000.0,"FARMINGTON, CT",2015
CVENT INC,SCRUM MASTER II,83000.0,"MCLEAN, VA",2015
RACKSPACE US INC,SCRUM MASTER III,82900.0,"SAN ANTONIO, TX",2015
PAX INTERNATIONAL COMPANY INC,SCRUM MASTER PROJECT MANAGER,76960.0,"MCLEAN, VA",2015
SLALOM LLC,AGILE PRACTITIONER,125000.0,"PISCATAWAY, NJ",2015
SLALOM LLC,AGILE PRACTITIONER,125000.0,"NEW BRUNSWICK, NJ",2015
SLALOM LLC,AGILE PRACTITIONER,125000.0,"NEW YORK, NY",2015
HERE NORTH AMERICA LLC,AGILE PROGRAM MANAGER,115000.0,"CHICAGO, IL",2015
IBM INDIA PRIVATE LIMITED,AGILE PROJECT MANAGER,81837.0,"CARY, NC",2015
MEDRIO INC,AGILE PROJECT MANAGER,100000.0,"SAN FRANCISCO, CA",2015
