Company,Job,Salary,Location,Year
INOVANT LLC,DATA ENGINEER,133120.0,"FOSTER CITY, CA",2015
STRATEGIC RESOURCES INTERNATIONAL INC,DATA ENGINEER,60000.0,"SAN BRUNO, CA",2015
GRAPHIQ INC,DATA ENGINEER,70000.0,"SANTA BARBARA, CA",2015
INTUIT INC,DATA ENGINEER,72450.0,"PLANO, TX",2015
ONAPPROACH LLC,DATA ENGINEER,74600.0,"PLYMOUTH, MN",2015
ONAPPROACH LLC,DATA ENGINEER,74600.0,"PLYMOUTH, MN",2015
XAI INC,DATA ENGINEER,80000.0,"NEW YORK, NY",2015
NOMIS SOLUTIONS INC,DATA ENGINEER,85000.0,"SAN BRUNO, CA",2015
CBS INTERACTIVE INC,DATA ENGINEER,90000.0,"SAN FRANCISCO, CA",2015
JSMN INTERNATIONAL INC,DATA ENGINEER,90000.0,"GLENDALE, CA",2015
XAI INC,DATA ENGINEER,90000.0,"NEW YORK, NY",2015
WEST COAST CONSULTING LLC,DATA ENGINEER,91000.0,"MENLO PARK, CA",2015
FACEBOOK INC,DATA ENGINEER,91000.0,"MENLO PARK, CA",2015
FACEBOOK INC,DATA ENGINEER,91000.0,"MENLO PARK, CA",2015
SMARTDRIVE SYSTEMS INC,DATA ENGINEER,95000.0,"SAN DIEGO, CA",2015
HEWLETT PACKARD ENTERPRISE COMPANY,DATA ENGINEER,96408.0,"PLANO, TX",2015
HEWLETT PACKARD ENTERPRISE COMPANY,DATA ENGINEER,96408.0,"PLANO, TX",2015
BRIGHTTALK INC,DATA ENGINEER,100000.0,"SAN FRANCISCO, CA",2015
CLEARMETAL INC,DATA ENGINEER,107000.0,"SAN FRANCISCO, CA",2015
AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,DATA ENGINEER,110000.0,"PHOENIX, AZ",2015
FACEBOOK INC,DATA ENGINEER,110000.0,"MENLO PARK, CA",2015
XAI INC,DATA ENGINEER,110000.0,"NEW YORK, NY",2015
ADVANCE MAGAZINE PUBLISHERS INC DBA CONDÂ NAST,DATA ENGINEER,115000.0,"NEW YORK, NY",2015
GROUPON INC,DATA ENGINEER,120000.0,"PALO ALTO, CA",2015
UPSTART NETWORK INC,DATA ENGINEER,120000.0,"SAN CARLOS, CA",2015
FACEBOOK INC,DATA ENGINEER,120000.0,"MENLO PARK, CA",2015
EBATES PERFORMANCE MARKETING INC,DATA ENGINEER,120000.0,"SAN FRANCISCO, CA",2015
FACEBOOK INC,DATA ENGINEER,121000.0,"MENLO PARK, CA",2015
FINANCIAL ENGINES INC,DATA ENGINEER,121326.0,"SUNNYVALE, CA",2015
FACEBOOK INC,DATA ENGINEER,124000.0,"MENLO PARK, CA",2015
LENDINGCLUB CORPORATION,DATA ENGINEER,125000.0,"SAN FRANCISCO, CA",2015
CHEGG INC,DATA ENGINEER,125000.0,"SANTA CLARA, CA",2015
ADOBE SYSTEMS INCORPORATED,DATA ENGINEER,130000.0,"NEW YORK, NY",2015
