Company,Job,Salary,Location,Year
MONSANTO COMPANY,FULL STACK DEVELOPER,65754.0,"ST. LOUIS, MO",2015
CLINICAL INK INC,FULL STACK DEVELOPER,115000.0,"CAMBRIDGE, MA",2015
XAD INC,FULL STACK DEVELOPER,130000.0,"MOUNTAIN VIEW, CA",2015
MOVE INC,"FULL STACK DEVELOPER, PHP",99000.0,"SAN JOSE, CA",2015
TRUVALUE LABS INC,FULL STACK ENGINEER,122000.0,"SAN FRANCISCO, CA",2015
TRUVALUE LABS INC,FULL STACK ENGINEER,122000.0,"SAN FRANCISCO, CA",2015
CRUNCHBASE INC,FULL STACK ENGINEER,125000.0,"SAN FRANCISCO, CA",2015
TOUTAPP INC,FULL STACK ENGINEER,142000.0,"SAN FRANCISCO, CA",2015
ZIMPERIUM INC,FULL STACK ENGINEER,150000.0,"SAN FRANCISCO, CA",2015
ASHUNYA INVESTMENT GROUP INC,FULL STACK SOFTWARE ENGINEER,80000.0,"ORANGE, CA",2015
IMVU INC,FULL STACK SOFTWARE ENGINEER,110000.0,"MOUNTAIN VIEW, CA",2015
WEDDINGTON WAY INC,FULL STACK SOFTWARE ENGINEER,117603.0,"SAN FRANCISCO, CA",2015
SINGLEHOP LLC,FULL STACK SOFTWARE ENGINEER IN TITLE SR. DEVELOPER,100000.0,"CHICAGO, IL",2015
SINGLEHOP LLC,FULL STACK SOFTWARE ENGINEER IN TITLE SR. DEVELOPER,100000.0,"CHICAGO, IL",2015
PREZI INC,FULL STACK WEB DEVELOPER SOFTWARE APPLICATIONS,110004.0,"SAN FRANCISCO, CA",2015
ACCENDO SOFTWARE CORPORATION,WEB DEVELOPER,43720.0,"HAGERSTOWN, MD",2015
PATEL CONSULTANTS CORPORATION,WEB DEVELOPER,56000.0,"ATLANTA, GA",2015
POPULUS GROUP LLC,WEB DEVELOPER,84000.0,"NEW YORK, NY",2015
LEGALZOOMCOM INC,WEB DEVELOPER,90000.0,"MOUNTAIN VIEW, CA",2015
OKLAHOMA STATE UNIVERSITY,WEB DEVELOPER,40000.0,"STILLWATER, OK",2015
TRACK WHAT MATTERS LLC,WEB DEVELOPER,44000.0,"ARGYLE, TX",2015
EDATAWORLD LLC,WEB DEVELOPER,45011.0,"DALLAS, TX",2015
NTT DATA INC,WEB DEVELOPER,47070.0,"FRANKFORT, KY",2015
SARAS AMERICA INC,WEB DEVELOPER,54000.0,"ATLANTA, GA",2015
V-SOFT CONSULTING GROUP INC,WEB DEVELOPER,58000.0,"DALLAS, TX",2015
ARROW ELECTRONICS INC,WEB DEVELOPER,60000.0,"GREENWOOD VILLAGE, CO",2015
LARA TEKIES INC,WEB DEVELOPER,60000.0,"BELLEVUE, WA",2015
MASTECH INC A MASTECH HOLDINGS INC COMPANY,WEB DEVELOPER,60000.0,"CONROE, TX",2015
TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPER,62000.0,"OKLAHOMA CITY, OK",2015
EGROVE SYSTEMS CORPORATION,WEB DEVELOPER,63149.0,"NEW YORK, NY",2015
HYPERMEDIA SYSTEMS INC,WEB DEVELOPER,64200.0,"LOS ANGELES, CA",2015
EMORY UNIVERSITY,WEB DEVELOPER,65000.0,"ATLANTA, GA",2015
AVCO CONSULTING INC,WEB DEVELOPER,65000.0,"WORCESTER, MA",2015
WAYFAIR LLC,WEB DEVELOPER,65229.0,"BOSTON, MA",2015
ADVISOR PRODUCTS INC,WEB DEVELOPER,67000.0,"JERICHO, NY",2015
PROGRAMMER RESOURCES INTERNATIONAL INC,WEB DEVELOPER,68640.0,"SYRACUSE, NY",2015
EDATAWORLD LLC,WEB DEVELOPER,68806.0,"MERRILLVILLE, IN",2015
COLORADO STATE UNIVERSITY,WEB DEVELOPER,70000.0,"FORT COLLINS, CO",2015
NIHAKI SYSTEMS INC,WEB DEVELOPER,70100.0,"BELLEVUE, WA",2015
SYNERGY GLOBAL SYSTEMS INC,WEB DEVELOPER,71000.0,"GREENWOOD VILLAGE, CO",2015
ADITI TECHNOLOGIES PVT LTD,WEB DEVELOPER,71000.0,"BELLEVUE, WA",2015
ADITI TECHNOLOGIES PVT LTD,WEB DEVELOPER,71000.0,"BELLEVUE, WA",2015
IBM INDIA PRIVATE LIMITED,WEB DEVELOPER,71319.0,"EAST LANSING, MI",2015
TECH MAHINDRA (AMERICAS) INC,WEB DEVELOPER,72074.0,"ATLANTA, GA",2015
