Company,Job,Salary,Location,Year
QUALCOMM TECHNOLOGIES INC,GPU ENGINEER,108930.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU ENGINEER,108930.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU ENGINEER,108930.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU ENGINEER,108971.0,"SAN DIEGO CA, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU ENGINEER,108971.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU ENGINEER,111634.0,"SAN JOSE, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU ENGINEER,118200.0,"SANTA CLARA, CA",2020
APPLE INC,GPU IP VALIDATION AND INTEGRATION ENGINEER,160000.0,"WEST LAKE HILLS, TX",2020
ARM INC,GPU MODELING ARCHITECT,90263.0,"AUSTIN, TX",2020
APPLE INC,GPU PERFORMANCE MODELING ENGINEER,185000.0,"CUPERTINO, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU SOFTWARE ENGINEER,96616.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,GPU SOFTWARE ENGINEER,96616.0,"SAN DIEGO, CA",2020
ROCHE SEQUENCING SOLUTIONS INC,GPU SOFTWARE ENGINEER,122408.0,"SANTA CLARA, CA",2020
ROCHE SEQUENCING SOLUTIONS INC,GPU SOFTWARE ENGINEER,122408.0,"SANTA CLARA, CA",2020
APPLE INC,GRAPHICS SOFTWARE ENGINEER,85000.0,"ORLANDO, FL",2020
APPLE INC,GRAPHICS SOFTWARE ENGINEER,85000.0,"ORLANDO, FL",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,87443.0,"HILLSBORO, OR",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,87443.0,"HILLSBORO, OR",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,90750.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,95829.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,97677.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,98078.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,98078.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,99819.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,99819.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,99819.0,"FOLSOM, CA",2020
INTEL CORPORATION,GRAPHICS SOFTWARE ENGINEER,99819.0,"FOLSOM, CA",2020
