Company,Job,Salary,Location,Year
YOH A DAY &amp; ZIMMERMANN COMPANY,SCRUM MASTER,54000.0,"CAMBRIDGE, MA",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,66000.0,"MONMOUTH JUNCTION, NJ",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,66000.0,"MONMOUTH JUNCTION N, NJ",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,69260.0,"BOSTON, MA",2020
4 PEAKS BUSINESS SOLUTION LLC,SCRUM MASTER,70880.0,"SAN ANTONIO, TX",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,70960.0,"SANDY SPRINGS, GA",2020
SUDHI INFOMATICS INC,SCRUM MASTER,72000.0,"ROWLETT, TX",2020
SUDHI INFOMATICS INC,SCRUM MASTER,72000.0,"ROWLETT, TX",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,74140.0,"PHOENIX, AZ",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,74460.0,"CHICAGO, IL",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,74760.0,"SANDY SPRINGS, GA",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,74760.0,"NAPERVILLE, IL",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,76000.0,"ATLANTA, GA",2020
MAGANTI IT RESOURCES LLC,SCRUM MASTER,76000.0,"CHICAGO, IL",2020
SUDHI INFOMATICS INC,SCRUM MASTER,76000.0,"WESTERVILLE, OH",2020
SUDHI INFOMATICS INC,SCRUM MASTER,76000.0,"WESTERVILLE, OH",2020
I-LINK SOLUTIONS INC,SCRUM MASTER,78000.0,"DALLAS, TX",2020
4 PEAKS BUSINESS SOLUTION LLC,SCRUM MASTER,78940.0,"SPRINGDALE, OH",2020
SUDHI INFOMATICS INC,SCRUM MASTER,80000.0,"VIRGINIA BEACH, VA",2020
DENKEN SOLUTIONS INC,SCRUM MASTER,80120.0,"CHESTERFIELD, MO",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,80420.0,"PHOENIX, AZ",2020
KFORCE INC,SCRUM MASTER,80700.0,"DRAPER, UT",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,84000.0,"ATLANTA, GA",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,84000.0,"ATLANTA, GA",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,84000.0,"ATLANTA, GA",2020
RELIANT VISION GROUP INC,SCRUM MASTER,84000.0,"RICHARDSON, TX",2020
LOGISTIC SOLUTIONS INC,SCRUM MASTER,88720.0,"PHILADELPHIA, PA",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,92000.0,"ATLANTA, GA",2020
CARNIVAL CORPORATION,SCRUM MASTER,92440.0,"MIAMI, FL",2020
I3 INFOTEK INC,SCRUM MASTER,92880.0,"ROCKVILLE, MD",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,98000.0,"MONMOUTH JUNCTION, NJ",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,98000.0,"MONMOUTH JUNCTION, NJ",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,98000.0,"MONMOUTH JUNCTION, NJ",2020
HCL GLOBAL SYSTEMS INC,SCRUM MASTER,99360.0,"DURHAM, NC",2020
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,100000.0,"ATLANTA, GA",2020
COMPUTER AID INC,SCRUM MASTER,104000.0,"DEARBORN, MI",2020
SUDHI INFOMATICS INC,SCRUM MASTER,104000.0,"PASADENA, CA",2020
VIGNA SOLUTIONS INC,SCRUM MASTER,104200.0,"BLUE BELL, PA",2020
VIGNA SOLUTIONS INC,SCRUM MASTER,104200.0,"BLUE BELL, PA",2020
ADECCO GROUP NA/MODIS INC,SCRUM MASTER,105100.0,"RALEIGH, NC",2020
NEW ENGLAND IT ASSOCIATES INC,SCRUM MASTER,107300.0,"ELKINS PARK, PA",2020
KFORCE INC,SCRUM MASTER,108620.0,"DRAPER, UT",2020
HCL GLOBAL SYSTEMS INC,SCRUM MASTER,109180.0,"DURHAM, NC",2020
INDOTRONIX INTERNATIONAL CORPORATION,SCRUM MASTER,111000.0,"IRVING, TX",2020
POPULUS GROUP LLC,SCRUM MASTER,113000.0,"SMITHFIELD, RI",2020
SAMEPAGE INFORMATION SOLUTIONS INC,SCRUM MASTER,114600.0,"FREMONT, CA",2020
HCL GLOBAL SYSTEMS INC,SCRUM MASTER,114700.0,"DURHAM, NC",2020
ARTECH LLC,SCRUM MASTER,120000.0,"PHILADELPHIA, PA",2020
RICEFW TECHNOLOGIES INC,SCRUM MASTER,128000.0,"DES MOINES, IA",2020
XCELTECH INC,SCRUM MASTER,128000.0,"PLEASANTON, CA",2020
CALSOFT LABS INC,SCRUM MASTER,130000.0,"SAN RAMON, CA",2020
