Company,Job,Salary,Location,Year
ECONTENTI INC,DEVOPS,206000.0,"EDISON, NJ",2020
VERIDIC SOLUTIONS LLC,DEVOPS,105227.0,"PLANO, TX",2020
ATLAS WIRELESS AND TELECOMMUNICATIONS INC,DEVOPS  CLOUD ENGINEER,95000.0,"WAYNE, PA",2020
VERIDIC SOLUTIONS LLC,DEVOPS  SYSTEMS ENGINEER,101400.0,"COLUMBUS, OH",2020
ECLOUD LABSINC,DEVOPS &amp; AZURE CLOUD AUTOMATION ENGINEER,82000.0,"BASKING RIDGE, NJ",2020
VMC SOFT TECHNOLOGIES INC,DEVOPS &amp; CLOUD ENGINEER,88000.0,"SAINT LOUIS, MO",2020
INFOSHARE SYSTEMS INC,DEVOPS &amp; DATABASE ADMINISTRATOR,62982.0,"INDIANAPOLIS, IN",2020
T ROWE PRICE ASSOCIATES INC,DEVOPS &amp; RELEASE ENGINEER,95000.0,"OWINGS MILLS, MD",2020
DATATRON TECHNOLOGIES INC,DEVOPS &amp; SYSTEMS ENGINEER,110000.0,"LOS ALTOS, CA",2020
VITG CORP,DEVOPS ADMINISTRATOR,130200.0,"WINDSOR MILL, MD",2020
E&amp;E IT CONSULTING SERVICES INC,DEVOPS ANALYST,73778.0,"QUINCY, MA",2020
SUNRISE INFOTEK CORP,DEVOPS ANALYST,91853.0,"CHICAGO, IL",2020
TIFFANY &amp; CO,DEVOPS ANALYST,145000.0,"PARSIPPANY, NJ",2020
TIFFANY &amp; CO,DEVOPS ANALYST,145000.0,"PARSIPPANY, NJ",2020
ECLOUD LABS INC,DEVOPS AND AZURE CLOUD AUTOMATION ENGINEER,82000.0,"LIBERTY CORNER, NJ",2020
MACHINE INTELLIGENCE TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,78998.0,"MINNEAPOLIS, MN",2020
DATA SCIENCE TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
ARTIFICIAL INTELLIGENCE TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
AUTOMATION TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
3D TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
BLOCKCHAIN TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
ROBOTICS TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
MACHINE INTELLIGENCE TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MNNEAPOLIS, MN",2020
VCLOUD TECHNOLOGY GROUP LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
MACHINE LEARNING TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
DIGITAL TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
ROBOTIC PROCESS AUTOMATION LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
DATA SCIENCE TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
DIGITAL TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
ROBOTICS TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
ARTIFICIAL INTELLIGENCE TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,94515.0,"MINNEAPOLIS, MN",2020
ABAB SOLUTIONS INC,DEVOPS AND DATABASE ENGINEER,122408.0,"SUNNYVALE, CA",2020
CHANGE HEALTHCARE TECHNOLOGIES LLC,DEVOPS AND SOFTWARE ENGINEER,95000.0,"KING OF PRUSSIA, PA",2020
AYER MEDIA INC,DEVOPS AND SYSTEMS INTEGRATION ENGINEER,85842.0,"SUNNYVALE, CA",2020
IDEXCEL INC,DEVOPS AND SYSTEMS SUPPORT ENGINEER,115000.0,"DURHAM, NC",2020
PITNEY BOWES INC,DEVOPS AND TOOLING ENGINEER,95659.0,"SHELTON, CT",2020
ZONESTRA TECHNOLOGIES LLC,DEVOPS APPLICATION DEVELOPER,80226.0,"BRENTWOOD, TN",2020
TECHIE BRAINS INCORPORATED,DEVOPS APPLICATION DEVELOPER,92000.0,"AUSTIN, TX",2020
DIVERSANT LLC,"DEVOPS APPLICATION PROGRAMMER V SOFT. DEV., APPS",89960.0,"ADDISON, TX",2020
TECHNOLOGY CREST CORPORATION,DEVOPS ARCHITECT,98000.0,"LOUISVILLE, KY",2020
VIGNA SOLUTIONS INC,DEVOPS ARCHITECT,133520.0,"REDWOOD CITY, CA",2020
PLM SYSTEMS LLC,DEVOPS ARCHITECT,77750.0,"BASKING RIDGE, NJ",2020
IBM CORPORATION,DEVOPS ARCHITECT,78432.0,"ATLANTA, GA",2020
ATOS SYNTEL INC,DEVOPS ARCHITECT,85800.0,"BENTON HARBOR,, MI",2020
MARUTHI TECHNOLOGIES LLC,DEVOPS ARCHITECT,93558.0,"DALLAS, TX",2020
SUNERA TECHNOLOGIES INC,DEVOPS ARCHITECT,96138.0,"MIAMI, FL",2020
BROADGATE INC,DEVOPS ARCHITECT,96470.0,"PLANO, TX",2020
SAVI TECHNOLOGIES INC,DEVOPS ARCHITECT,96595.0,"NEW YORK, NY",2020
PLM SYSTEMS LLC,DEVOPS ARCHITECT,96595.0,"BASKING RIDGE, NJ",2020
TECHNOLOGY CREST CORPORATION,DEVOPS ARCHITECT,103200.0,"LINCOLNSHIRE, IL",2020
TECHNOLOGY CREST CORPORATION,DEVOPS ARCHITECT,103200.0,"LINCOLNSHIRE, IL",2020
IKON-TECH SERVICES LLC,DEVOPS ARCHITECT,103501.0,"CUMMING, GA",2020
INTRALINKS INC,DEVOPS ARCHITECT,117125.0,"BOTHELL, WA",2020
DIGITALAPICRAFT CORPORATION,DEVOPS ARCHITECT,120000.0,"BELLEVUE, WA",2020
CONNECTEDX INC,DEVOPS ARCHITECT,120000.0,"PLANO, TX",2020
INTERNATIONAL BUSINESS MACHINES CORPORATION,DEVOPS ARCHITECT,135470.0,"AUSTIN, TX",2020
GRID DYNAMICS INTERNATIONAL INC,DEVOPS ARCHITECT,144500.0,"SAN RAMON, CA",2020
DATIS HR CLOUD INC,DEVOPS ARCHITECT,150000.0,"TAMPA, FL",2020
DATIS HR CLOUD INC,DEVOPS ARCHITECT,150000.0,"TAMPA, FL",2020
ERP ANALYSTS INC,DEVOPS ARCHITECT,154000.0,"RICHMOND, VA",2020
ERP ANALYSTS INC,DEVOPS ARCHITECT,154000.0,"GLEN ALLEN, VA",2020
HOP,DEVOPS ARCHITECT,170000.0,"AUSTIN, TX",2020
HOPGRADE INC,DEVOPS ARCHITECT,170000.0,"AUSTIN, TX",2020
HOPGRADE INC,DEVOPS ARCHITECT,170000.0,"AUSTIN, TX",2020
BLUE JEANS NETWORK INC,DEVOPS ARCHITECT,207792.0,"SAN JOSE, CA",2020
WISSENIT INC,DEVOPS AUTOMATION ENGINEER,114540.0,"FOSTER CITY, CA",2020
SOLWARE IT TECHNOLOGIES LLC,DEVOPS AUTOMATION ENGINEER,73923.0,"KANSAS CITY, MO",2020
I5 TECH INC,DEVOPS AUTOMATION ENGINEER,77000.0,"MADISON, WI",2020
CARDINAL HEALTH,DEVOPS AUTOMATION ENGINEER,95285.0,"DUBLIN, OH",2020
ZILLION TECHNOLOGIES INC,DEVOPS AUTOMATION ENGINEER,100526.0,"PARSIPPANY, NJ",2020
ARDORITSOLUTIONS INC,DEVOPS AUTOMATION ENGINEER,103000.0,"COLUMBUS, OH",2020
CARDINAL HEALTH INC,DEVOPS AUTOMATION ENGINEER,112091.0,"DUBLIN, OH",2020
KARYO E-SYSTEMS INC,DEVOPS AUTOMATION ENGINEER II,94307.0,"IRVING, TX",2020
CARECORE NATIONAL LLC,DEVOPS AUTOMATION RELEASE ENGINEER,110000.0,"TAMPA, FL",2020
VMWARE INC,DEVOPS AUTOMATION SECURITY ENGINEER,141750.0,"PALO ALTO, CA",2020
IBM CORPORATION,DEVOPS AUTOMATION TEST ARCHITECT,85467.0,"SAN ANTONIO, TX",2020
JUDGE TECHNICAL SERVICES INC,DEVOPS AUTOMATION TEST ENGINEER,101000.0,"MANASSAS, VA",2020
BLUE SPACE TECHNOLOGIES INC,DEVOPS AWS CONSULTANT,96600.0,"MONMOUTH JUNCTION, NJ",2020
SHINEWELL TECHNOLOGIES,DEVOPS AWS CONSULTANT,101500.0,"WALNUT CREEK, CA",2020
ILAP SYSTEMS INC,DEVOPS AWS DEVELOPER,93500.0,"HOUSTON, TX",2020
TECHOPS INC,DEVOPS AWS ENGINEER,92880.0,"ASHBURN, VA",2020
TANGLE SYSTEMS LLC,DEVOPS AWS ENGINEER,78333.0,"GREENSBORO, NC",2020
TANGLE SYSTEMS LLC,DEVOPS AWS ENGINEER,78333.0,"GREENSBORO, NC",2020
TECHALPHA LLC,DEVOPS AWS ENGINEER,91957.0,"AUSTIN, TX",2020
SOUSKI SOFTWARE SOLUTIONS INC,DEVOPS AWS ENGINEER,93600.0,"WESTLAKE, TX",2020
AVCO CONSULTING INC,DEVOPS AWS ENGINEER,100027.0,"BOSTON, MA",2020
DENKEN SOLUTIONS INC,DEVOPS AZURE ENGINEER,90000.0,"AUSTIN, TX",2020
NXGTS LLC,DEVOPS AZURE ENGINEER,85000.0,"JACKSONVILLE, FL",2020
PEARL CONSULTING SERVICES INC,DEVOPS BUILD AND RELEASE ENGINEER,82000.0,"TAMPA, FL",2020
BLUWARE INC,DEVOPS BUILD ENGINEER,109803.0,"HOUSTON, TX",2020
MICRONET IT SOLUTIONS INC,DEVOPS BUILD ENGINEER,122000.0,"SAN FRANCISCO, CA",2020
MICRONET IT SOLUTIONS INC,DEVOPS BUILD ENGINEER,122000.0,"SAN FRANCISCO, CA",2020
VARIAN MEDICAL SYSTEMS INC,DEVOPS BUILD ENGINEER EMBEDDED SOFTWARE,120578.0,"PALO ALTO, CA",2020
RISK FOCUS INC,DEVOPS BUSINESS INTELLIGENCE CONSULTANT,125000.0,"NEW YORK, NY",2020
PROCURANT USA LLC,DEVOPS CI CD ENGINEER,131726.0,"LOS GATOS, CA",2020
UPSTART NETWORK INC,DEVOPS CI CD ENGINEER,170000.0,"CHARLOTTE, NC",2020
UPSTART NETWORK INC,DEVOPS CI CD ENGINEER,170000.0,"LITTLE ELM, TX",2020
UPSTART NETWORK INC,DEVOPS CI CD ENGINEER,170000.0,"CHARLOTTE, NC",2020
UPSTART NETWORK INC,DEVOPS CI CD ENGINEER,170000.0,"LITTLE ELM, TX",2020
VERIDIC SOLUTIONS LLC,DEVOPS CICD ENGINEER,98000.0,"WASHINGTON DC, DC",2020
WISSENIT INC,DEVOPS CLOUD AUTOMATION,96595.0,"BASKING RIDGE, NJ",2020
EXPRESS GLOBAL SOLUTIONS,DEVOPS CLOUD ENGINEE,85488.0,"MOORESVILLE, NC",2020
ORRBA SYSTEMS LLC,DEVOPS CLOUD ENGINEER,88340.0,"MERRIMACK, NH",2020
MENSCHFORCE LLC,DEVOPS CLOUD ENGINEER,65000.0,"CLEVELAND, OH",2020
REDMANE TECHNOLOGY LLC,DEVOPS CLOUD ENGINEER,70000.0,"CHICAGO, IL",2020
EXPRESS GLOBAL SOLUTIONS,DEVOPS CLOUD ENGINEER,72384.0,"MOORESVILLE, NC",2020
EXPRESS GLOBAL SOLUTIONS,DEVOPS CLOUD ENGINEER,72384.0,"MOORESVILLE, NC",2020
ETEK IT SERVICES INC,DEVOPS CLOUD ENGINEER,80600.0,"DES MOINES, IA",2020
GNRSYSTEMS INC,DEVOPS CLOUD ENGINEER,82000.0,"BLOOMINGTON, IL",2020
RCI LLC,DEVOPS CLOUD ENGINEER,82326.0,"CARMEL, IN",2020
EXPRESS GLOBAL SOLUTIONS,DEVOPS CLOUD ENGINEER,85488.0,"MOORESVILLE, NC",2020
MAXOTECH SOLUTIONS LLC,DEVOPS CLOUD ENGINEER,92477.0,"DENVER, CO",2020
CONNEXIONS DATA INC,DEVOPS CLOUD ENGINEER,96600.0,"PARAMUS, NJ",2020
ELAN TECHNOLOGIES INC,DEVOPS CLOUD ENGINEER,98100.0,"PLANO, TX",2020
ELAN TECHNOLOGIES INC,DEVOPS CLOUD ENGINEER,98100.0,"PLANO, TX",2020
MENSCHFORCE LLC,DEVOPS CLOUD ENGINEER,100000.0,"WASHINGTON DC, DC",2020
VERIDIC SOLUTIONS LLC,DEVOPS CLOUD ENGINEER,101400.0,"ALEXANDRIA, VA",2020
RCI LLC,DEVOPS CLOUD ENGINEER,101982.0,"CARMEL, IN",2020
ASK APPLICATIONS INC,DEVOPS CLOUD ENGINEER,122000.0,"BOULDER, CO",2020
Z AND A INFOTEK CORPORATION,DEVOPS CLOUD SOLUTION ARCHITECT,93750.0,"ATLANTA, GA",2020
SAPPHIRE SOFTWARE SOLUTIONS INC,DEVOPS CONFIGURATION ENGINEER,80000.0,"NORFOLK, VA",2020
IT RESOURCES INC,DEVOPS CONFIGURATION ENGINEER,89419.0,"NORFOLK, VA",2020
COVANT SOLUTIONS INC,DEVOPS CONFIGURATION ENGINEER,113298.0,"INDIANAPOLIS, IN",2020
COVANT SOLUTIONS INC,DEVOPS CONFIGURATION ENGINEER,113298.0,"INDIANAPOLIS, IN",2020
IBM CORPORATION,DEVOPS CONSULTANT,66500.0,"OVERLAND PARK, KS",2020
ASTIR TECHNOLOGIES LLC,DEVOPS CONSULTANT,71000.0,"IRVINE, CA",2020
IBM CORPORATION,DEVOPS CONSULTANT,76939.0,"SHELTON, CT",2020
LEVVEL LLC,DEVOPS CONSULTANT,91291.0,"CARY, NC",2020
ASTIR IT SOLUTIONS INC,DEVOPS CONSULTANT,96500.0,"PHILADELPHIA, PA",2020
IBM CORPORATION,DEVOPS CONSULTANT,97531.0,"SAN ANTONIO, TX",2020
AMAZON WEB SERVICES INC,DEVOPS CONSULTANT,100000.0,"DALLAS, TX",2020
INTERNATIONAL BUSINESS MACHINES CORPORATION,DEVOPS CONSULTANT,100651.0,"PARSIPPANY, NJ",2020
INTERNATIONAL BUSINESS MACHINES CORPORATION,DEVOPS CONSULTANT,113672.0,"PARSIPPANY, NJ",2020
INTERNATIONAL BUSINESS MACHINES CORPORATION,DEVOPS CONSULTANT,113672.0,"PARSIPPANY, NJ",2020
CONTINO US LLC,DEVOPS CONSULTANT,116500.0,"DALLAS, TX",2020
AMAZON WEB SERVICES INC,DEVOPS CONSULTANT,150000.0,"BOSTON, MA",2020
AMAZON WEB SERVICES INC,DEVOPS CONSULTANT,150000.0,"BOSTON, MA",2020
NCR CORPORATION,DEVOPS CONSULTANT I,109034.0,"ATLANTA, GA",2020
VERIDIC SOLUTIONS LLC,DEVOPS DBA,124800.0,"REDWOOD CITY, CA",2020
SAYEON LLC,DEVOPS DEVELOPER,92880.0,"JERSEY CITY, NJ",2020
ITEANS AMERICA LLC,DEVOPS DEVELOPER,112980.0,"CANTON, MI",2020
SYNGENTA CROP PROTECTION LLC,DEVOPS DEVELOPER,72000.0,"RESEARCH TRIANGLE PARK, NC",2020
ILAP SYSTEMS INC,DEVOPS DEVELOPER,75400.0,"MEMPHIS, TN",2020
ITIYAM LLC,DEVOPS DEVELOPER,76600.0,"INDIANAPOLISÃ¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ Ã¢ÂÂ , IN",2020
ITIYAM LLC,DEVOPS DEVELOPER,76600.0,"INDIANAPOLIS, IN",2020
INTEGRATOUCH LLC,DEVOPS DEVELOPER,78811.0,"SECAUCUS, NJ",2020
INTELLITRO INC,DEVOPS DEVELOPER,80000.0,"SALINE, MI",2020
STACKIT PROFESSIONALS INC,DEVOPS DEVELOPER,80122.0,"NORFOLK, VA",2020
STIER SOLUTIONS INC,DEVOPS DEVELOPER,80226.0,"NASHVILLE, TN",2020
ILAP SYSTEMS INC,DEVOPS DEVELOPER,80500.0,"WASHTENAW, MI",2020
CENTRAPRISE CORP,DEVOPS DEVELOPER,82000.0,"MADISON, WI",2020
ERPMARK INC,DEVOPS DEVELOPER,83637.0,"PHOENIX, AZ",2020
VERIDIC SOLUTIONS LLC,DEVOPS DEVELOPER,86000.0,"ATLANTA, GA",2020
CAMELOT INTEGRATED SOLUTIONS INC,DEVOPS DEVELOPER,91957.0,"LEANDER, TX",2020
TEK NINJAS SOLUTIONS LLC,DEVOPS DEVELOPER,94806.0,"RALEIGH, NC",2020
THIRTHASOFTLLC,DEVOPS DEVELOPER,95000.0,"RALEIGH, NC",2020
TEKSKY LLC,DEVOPS DEVELOPER,96366.0,"GREEN BAY, WI",2020
TEKSKY LLC,DEVOPS DEVELOPER,96366.0,"GREEN BAY, WI",2020
BTREE SOLUTIONS INC,DEVOPS DEVELOPER,96595.0,"RESTON, VA",2020
IMETRIS CORPORATION,DEVOPS DEVELOPER,97406.0,"HERNDON, VA",2020
MOLINA TECHNOLOGIES LLC,DEVOPS DEVELOPER,98000.0,"RESTON, VA",2020
RIDGE BUSINESS SOLUTIONS LLC,DEVOPS DEVELOPER,100000.0,"PLANO, TX",2020
SYNTECH SOFT INC,DEVOPS DEVELOPER,100000.0,"WALTHAM, MA",2020
SAPPHIRE SOFTWARE SOLUTIONS INC,DEVOPS DEVELOPER,100000.0,"RICHMOND, VA",2020
ATOS SYNTEL INC,DEVOPS DEVELOPER,104000.0,"LOUISVILLE, KY",2020
CAMELOT INTEGRATED SOLUTIONS INC,DEVOPS DEVELOPER,108035.0,"LEANDER, TX",2020
CAMELOT INTEGRATED SOLUTIONS INC,DEVOPS DEVELOPER,108035.0,"LEANDER, TX",2020
MEDIAAGILITY INC,DEVOPS DEVELOPER,108784.0,"SAN JOSE, CA",2020
APPS SOLUTIONS INC,DEVOPS DEVELOPER,113110.0,"REDMOND, WA",2020
APPS SOLUTIONS INC,DEVOPS DEVELOPER,113110.0,"REDMOND, WA",2020
SAXON GLOBAL INC,DEVOPS DEVELOPER  AUTOMATION ENGINEER,90000.0,"PHILADELPHIA, PA",2020
EALEARN INC,DEVOPS DEVELOPER - DEVELOPER ANALYST 3,88420.0,"AUSTIN, TX",2020
VERVENEST TECHNOLOGIES INC,DEVOPS ENDINEER,86133.0,"FARMINGTON, CT",2020
ALREK BUSINESS SOLUTIONS INC,DEVOPS ENGINEER,68000.0,"LOUISVILLE, KY",2020
METAHORIZON INC,DEVOPS ENGINEER,70000.0,"TAMPA, FL",2020
UNIGO INC,DEVOPS ENGINEER,73000.0,"WASHINGTON, DC",2020
