Company,Job,Salary,Location,Year
APPLIED THOUGHT AUDITORS AND CONSULTANTS INC,MOBILE - UI DEVELOPER,86778.0,"HENRICO, VA",2020
APPLIED THOUGHT AUDITORS AND CONSULTANTS INC,MOBILE - UI DEVELOPER,86778.0,"RICHMOND, VA",2020
PUBMATIC INC,MOBILE AD OPERATIONS MANAGER,88754.0,"REDWOOD CITY, CA",2020
PUBMATIC INC,MOBILE AD OPERATIONS MANAGER,98654.0,"REDWOOD CITY, CA",2020
PUBMATIC INC,MOBILE AD OPERATIONS MANAGER,98654.0,"REDWOOD CITY, CA",2020
C&amp;A MARKETING,MOBILE AND WEB APP DEVELOPER,92880.0,"EDISON, NJ",2020
V-SOFT CONSULTING GROUP INC,MOBILE AND WEB APPLICATION DEVELOPER,91000.0,"HOUSTON, TX",2020
NEW POTATO TECHNOLOGIES INC,MOBILE ANDROID SOFTWARE DEVELOPER,86000.0,"WILMINGTON, NC",2020
TEK LEADERS INC,MOBILE APP DEVELOPER,75483.0,"OMAHA, NE",2020
BI LABS INC,MOBILE APP DEVELOPER,94307.0,"IRVING, TX",2020
GENERAL MOTORS COMPANY,MOBILE APP DEVELOPER,115008.0,"DETROIT, MI",2020
GENERAL MOTORS COMPANY,MOBILE APP DEVELOPER,115008.0,"DETROIT, MI",2020
CBS INTERACTIVE INC,MOBILE APP ENGINEER - ANDROID,120000.0,"SAN FRANCISCO, CA",2020
TASKRABBIT INC,MOBILE APP MARKETING MANAGER,115000.0,"SANTA CLARA, CA",2020
WYZE LABS INC,MOBILE APP SOFTWARE ENGINEER II,160000.0,"KIRKLAND, WA",2020
COMPUNNEL SOFTWARE GROUP INC,MOBILE APP TEST AUTOMATION ENGINEER.,75500.0,"SAN DIEGO, CA",2020
DIVERSANT LLC,"MOBILE APPLICATION ARCHITECT V SOFT. DEV., APPS",114540.0,"SAN FRANCISCO, CA",2020
INNOVATION FINANCE USA LLC,MOBILE APPLICATION DESIGNER,60674.0,"FAIRPORT, NY",2020
HCL GLOBAL SYSTEMS INC,MOBILE APPLICATION DEVELOPER,60380.0,"GRAND RAPIDS, MI",2020
JUDGE TECHNICAL SERVICES INC,MOBILE APPLICATION DEVELOPER,100000.0,"MOON, PA",2020
JUDGE TECHNICAL SERVICES INC,MOBILE APPLICATION DEVELOPER,100000.0,"TAMPA, FL",2020
INTERNATIONAL BUSINESS MACHINES CORPORATION,MOBILE APPLICATION DEVELOPER,72530.0,"PARAMUS, NJ",2020
HUBUB INC,MOBILE APPLICATION DEVELOPER,75000.0,"CHICAGO, IL",2020
STAFFBEE SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,77605.0,"IRVING, TX",2020
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,79498.0,"TAYLOR, MI",2020
FUSION TECHNOLOGIES EAST LLC,MOBILE APPLICATION DEVELOPER,80000.0,"BLUE ASH, OH",2020
AMROCK INC,MOBILE APPLICATION DEVELOPER,80000.0,"DETROIT, MI",2020
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,81910.0,"SAINT PETERSBURG, FL",2020
KESHAV CONSULTING SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,81931.0,"CHICAGO, IL",2020
STAFFBEE SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,83512.0,"ORLANDO, FL",2020
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,83928.0,"SALT LAKE CITY, UT",2020
WESTAT,MOBILE APPLICATION DEVELOPER,85200.0,"ROCKVILLE, MD",2020
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,85509.0,"ATLANTA, GA",2020
VUESOL TECHNOLOGIES INC,MOBILE APPLICATION DEVELOPER,86000.0,"GRAND RAPIDS, MI",2020
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,MOBILE APPLICATION DEVELOPER,86700.0,"OKLAHOMA CITY, OK",2020
TEKHUB INC,MOBILE APPLICATION DEVELOPER,89000.0,"PITTSBURGH, PA",2020
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,89918.0,"CHARLOTTE, NC",2020
R3 TECHNOLOGY INC,MOBILE APPLICATION DEVELOPER,90000.0,"MINNEAPOLIS, MN",2020
R3 TECHNOLOGY INC,MOBILE APPLICATION DEVELOPER,90000.0,"MINNEAPOLIS, MN",2020
LATIKER INC,MOBILE APPLICATION DEVELOPER,90147.0,"PAYETTE, ID",2020
LATIKER INC,MOBILE APPLICATION DEVELOPER,90147.0,"PAYETTE, ID",2020
LATIKER INC,MOBILE APPLICATION DEVELOPER,90147.0,"PAYETTE, ID",2020
STRATEGIC SYSTEMS INC,MOBILE APPLICATION DEVELOPER,90376.0,"COLUMBUS, OH",2020
STRATEGIC SYSTEMS INC,MOBILE APPLICATION DEVELOPER,90376.0,"COLUMBUS, OH",2020
SOFTCORP INTERNATIONAL INC,MOBILE APPLICATION DEVELOPER,92923.0,"HOUSTON, TX",2020
NINFO SYSTEMS INC,MOBILE APPLICATION DEVELOPER,95306.0,"CEDAR RAPIDS, IA",2020
PARTNERS INFORMATION TECHNOLOGY INC,MOBILE APPLICATION DEVELOPER,99650.0,"ANAHEIM, CA",2020
UNIVERSITY OF OKLAHOMA HEALTH SCIENCES CENTER,MOBILE APPLICATION DEVELOPER,104437.0,"OKLAHOMA CITY, OK",2020
ASSURECARE LLC,MOBILE APPLICATION DEVELOPER,110000.0,"LOUISVILLE, KY",2020
COVANT SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,113381.0,"REDMOND, WA",2020
SV TECHNOLOGY SERVICES LLC,MOBILE APPLICATION DEVELOPER,113381.0,"REDMOND, WA",2020
SV TECHNOLOGY SERVICES LLC,MOBILE APPLICATION DEVELOPER,113381.0,"REDMOND, WA",2020
SV TECHNOLOGY SERVICES LLC,MOBILE APPLICATION DEVELOPER,113500.0,"RENTON, WA",2020
MOBILE APPS ENTERPRISES LLC,MOBILE APPLICATION DEVELOPER,120640.0,"MOUNTAIN VIEW, CA",2020
HOSPICE MD INC,MOBILE APPLICATION DEVELOPER IOS ANDROID,72904.0,"WEST COVINA, CA",2020
ENTELLECTS CORPORATION INC,MOBILE APPLICATION DEVELOPER SOFTWARE DEVELOPER,82000.0,"CHICAGO, IL",2020
MOONLIGHTING INC,MOBILE APPLICATION ENGINEER,75000.0,"GLEN ALLEN, VA",2020
MOONLIGHTING INC,MOBILE APPLICATION ENGINEER,75000.0,"GLEN ALLEN, VA",2020
TEKNOSYS INC,MOBILE APPLICATION ENGINEER,100000.0,"DURHAM, NC",2020
TEKNOSYS INC,MOBILE APPLICATION ENGINEER,100000.0,"DURHAM, NC",2020
TECHNOSOFT CORPORATION,MOBILE APPLICATION ENGINEER,116000.0,"MERRIMACK, NH",2020
NORGATE TECHNOLOGY INC,MOBILE APPLICATION SOLUTION ANALYST,112000.0,"PISCATAWAY, NJ",2020
SRIVEN SYSTEMS INC,MOBILE APPLICATION TESTER,80000.0,"NORWOOD, MA",2020
AVANT SYSTEMS INC,MOBILE APPLICATION TESTER,96595.0,"BETHPAGE, NY",2020
AVANT SYSTEMS INC,MOBILE APPLICATION TESTER,96595.0,"HICKSVILLE, NY",2020
MERCK SHARP &amp; DOHME CORP,MOBILE APPLICATIONS BUSINESS ANALYST,69618.0,"AUSTIN, TX",2020
SYSINTELLI INC,MOBILE APPLICATIONS DEVELOPER,90000.0,"CHICAGO, IL",2020
DIGITALBYTES INC,MOBILE APPLICATIONS DEVELOPER,98000.0,"JOHNSTON, RI",2020
EKODUS INC,MOBILE APPLICATIONS DEVELOPER - IOS,117021.0,"ROSELAND, NJ",2020
EKODUS INC,MOBILE APPLICATIONS DEVELOPER - IOS,117021.0,"ROSELAND, NJ",2020
AXXESS CONSULT INC,MOBILE APPLICATIONS ENGINEER,90000.0,"DALLAS, TX",2020
AXXESS CONSULT INC,MOBILE APPLICATIONS ENGINEER,90000.0,"DALLAS, TX",2020
EXPANDTREE INC,MOBILE APPLICATIONS ENGINEER,91874.0,"BURLINGTON, MA",2020
EXPANDTREE INC,MOBILE APPLICATIONS ENGINEER,91874.0,"BURLINGTON, MA",2020
AXXESS CONSULT INC,MOBILE APPLICATIONS ENGINEER,102500.0,"DALLAS, TX",2020
NATIONSTAR MORTGAGE LLC,MOBILE APPLICATIONS LEAD,120000.0,"LEWISVILLE, TX",2020
RISING SUN TECHNOLOGIES LLC,MOBILE APPLICATIONS SOLUTION ARCHITECT,130000.0,"ROCKY HILL, CT",2020
RISING SUN TECHNOLOGIES LLC,MOBILE APPLICATIONS SOLUTION ARCHITECT,130000.0,"ROCKY HILL, CT",2020
INTELLITRO INC,MOBILE APPS DEVELOPER,123100.0,"SAN JOSE, CA",2020
INGENIOUS HEADS LLC,MOBILE APPS ENGINEER,91960.0,"AUSTIN, TX",2020
ZILLOW INC,MOBILE APPS ENGINEER,142383.0,"SAN FRANCISCO, CA",2020
ZILLOW INC,MOBILE APPS ENGINEER,142383.0,"SAN FRANCISCO, CA",2020
ZILLOW INC,MOBILE APPS ENGINEER,149500.0,"SEATTLE, WA",2020
STARKEY LABORATORIES INC,MOBILE APPS SOFTWARE ENGINEER - ANDROID,75000.0,"EDEN PRAIRIE, MN",2020
COCA-COLA SOUTHWEST BEVERAGES LLC,"MOBILE APPS, PORTALS AND COLLABORATION ANALYST",127113.0,"DALLAS, TX",2020
ABBVIE INC,MOBILE ARCHITECT,100000.0,"NORTH CHICAGO, IL",2020
ABBVIE INC,MOBILE ARCHITECT,100000.0,"METTAWA, IL",2020
VLOCITY INC,MOBILE ARCHITECT,146000.0,"SAN FRANCISCO, CA",2020
REMOTE TIGER INC,MOBILE AUTOMATION ENGINEER,81536.0,"MINNEAPOLIS, MN",2020
TEKNATIO INC,MOBILE AUTOMATION ENGINEER,94307.0,"IRVING, TX",2020
ACTIVEHOURS INC,MOBILE AUTOMATION ENGINEER,195000.0,"PALO ALTO, CA",2020
IBM CORPORATION,MOBILE AUTOMATION TEST ENGINEER,96866.0,"LUTHERVILLE TIMONIUM, MD",2020
PARISHTA INC,MOBILE AUTOMATION TESTER,88000.0,"DENVER, CO",2020
VISI INFOTECH SOLUTIONS INC,MOBILE AUTOMATION TESTER,63000.0,"INDIANAPOLIS, IN",2020
VISI INFOTECH SOLUTIONS INC,MOBILE AUTOMATION TESTER,63000.0,"INDIANAPOLIS, IN",2020
VISI INFOTECH SOLUTIONS INC,MOBILE AUTOMATION TESTER,63000.0,"INDIANAPOLIS, IN",2020
PYRAMID CONSULTING INC,MOBILE AUTOMATION TESTER,74006.0,"ALPHARETTA, GA",2020
PYRAMID CONSULTING INC,MOBILE AUTOMATION TESTER,74006.0,"ALPHARETTA, GA",2020
BUDDHIST TZU CHI MEDICAL FOUNDATION,MOBILE CLINIC AND OUTREACH COORDINATOR HEALTH EDUCATOR,40340.0,"ALHAMBRA, CA",2020
BUDDHIST TZU CHI MEDICAL FOUNDATION,MOBILE CLINIC AND OUTREACH COORDINATOR HEALTH EDUCATOR,48000.0,"ALHAMBRA, CA",2020
BUDDHIST TZU CHI MEDICAL FOUNDATION,MOBILE CLINIC AND OUTREACH COORDINATOR HEALTH EDUCATOR,48360.0,"ALHAMBRA, CA",2020
BUDDHIST TZU CHI MEDICAL FOUNDATION,MOBILE CLINIC AND OUTREACH COORDINATOR HEALTH EDUCATOR,48360.0,"ALHAMBRA, CA",2020
BUDDHIST TZU CHI MEDICAL FOUNDATION,MOBILE CLINIC AND OUTREACH SOCIAL WORKER,48000.0,"ALHAMBRA, CA",2020
BUDDHIST TZU CHI MEDICAL FOUNDATION,MOBILE CLINIC AND OUTREACH SOCIAL WORKER,48000.0,"ALHAMBRA, CA",2020
ELIOT COMMUNITY HUMAN SERVICES INC,MOBILE CRISIS CLINICIAN,48000.0,"LYNN, MA",2020
ELIOT COMMUNITY HUMAN SERVICES INC,MOBILE CRISIS CLINICIAN - EMERGENCY SERVICES,48000.0,"LYNN, MA",2020
GENERAL MOTORS COMPANY,MOBILE DEV OPS ENGINEER,107016.0,"DETROIT, MI",2020
ASCENDUM SOLUTIONS LLC,MOBILE DEVELOPER,86000.0,"CINCINNATI, OH",2020
ASCENDUM SOLUTIONS LLC,MOBILE DEVELOPER,89180.0,"CINCINNATI, OH",2020
AGCODE INC,MOBILE DEVELOPER,90880.0,"GLENWOOD, MN",2020
AUTOMATION TECHNOLOGIES LLC,MOBILE DEVELOPER,46592.0,"BROOKLYN, OH",2020
ROBOTIC PROCESS AUTOMATION LLC,MOBILE DEVELOPER,46592.0,"BROOKLYN, OH",2020
REMOTE TIGER INC,MOBILE DEVELOPER,74000.0,"KANSAS CITY, KS",2020
ISITE TECHNOLOGIES INC,MOBILE DEVELOPER,74963.0,"PITTSBURGH, PA",2020
WINTRIO LLC,MOBILE DEVELOPER,75712.0,"BENTONVILLE, AR",2020
1,MOBILE DEVELOPER,77032.0,", HARRIS",2020
ARTIFICIAL INTELLIGENCE TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BRROKLYN, OH",2020
MACHINE INTELLIGENCE TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
CLOUD BIG DATA TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
DATA SCIENCE TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
AUTOMATION TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
3D TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
DIGITAL TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
DIGITAL TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
VCLOUD TECHNOLOGY GROUP LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
MACHINE LEARNING TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
BLOCKCHAIN TECHNOLOGIES LLC,MOBILE DEVELOPER,77626.0,"BROOKLYN, OH",2020
