Company,Job,Salary,Location,Year
ANJS TECHNOLOGIES LLC,SOFTWARE ARCHITECH,100526.0,"EDISON, NJ",2020
PLANSTREET INC,SOFTWARE ARCHITECT,74620.0,"LEXINGTON, KY",2020
GRAYBOX LLC,SOFTWARE ARCHITECT,87000.0,"PORTLAND, OR",2020
GRAYBOX LLC,SOFTWARE ARCHITECT,87480.0,"PORTLAND, OR",2020
SENSIPLE INC,SOFTWARE ARCHITECT,88340.0,"ALLSTON, MA",2020
YOUNGSOFT INC,SOFTWARE ARCHITECT,88460.0,"ALBANY, NY",2020
LAKSAN TECHNOLOGIES LLC,SOFTWARE ARCHITECT,100040.0,"CHARLOTTE, NC",2020
YOUNGSOFT INC,SOFTWARE ARCHITECT,101860.0,"WIXOM, MI",2020
ADVANTIS GLOBAL INC,SOFTWARE ARCHITECT,108000.0,"AUSTIN, TX",2020
ADVANTIS GLOBAL INC,SOFTWARE ARCHITECT,108000.0,"AUSTIN, TX",2020
DATASYS CONSULTING &amp; SOFTWARE INC,SOFTWARE ARCHITECT,116000.0,"PHOENIX, AZ",2020
E-BASE TECHNOLOGIES INC,SOFTWARE ARCHITECT,116280.0,"MENLO PARK, CA",2020
I-LINK SOLUTIONS INC,SOFTWARE ARCHITECT,120000.0,"SYMMES TOWNSHIP, OH",2020
ALTAIR ENGINEERING INC,SOFTWARE ARCHITECT,126660.0,"SUNNYVALE, CA",2020
ALTAIR ENGINEERING INC,SOFTWARE ARCHITECT,126660.0,"SUNNYVALE, CA",2020
THOUGHTWAVE SOFTWARE AND SOLUTIONS INC,SOFTWARE ARCHITECT,130660.0,"CITY OF INDUSTRY, CA",2020
I-LINK SOLUTIONS INC,SOFTWARE ARCHITECT,134000.0,"ASHBURN, VA",2020
BEST BUY CO INC,SOFTWARE ARCHITECT,139420.0,"RENSSELAER, NY",2020
COMPUTER AID INC,SOFTWARE ARCHITECT,140000.0,"HARRISBURG, PA",2020
LAKSAN TECHNOLOGIES LLC,SOFTWARE ARCHITECT,150000.0,"CHARLOTTE, NC",2020
HSM SOLUTIONS INC,SOFTWARE ARCHITECT,160000.0,"MASON, OH",2020
SAANSOL INC,SOFTWARE ARCHITECT,164000.0,"NEWARK, CA",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,59700.0,"LAFAYETTE, LA",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,59700.0,"LAFAYETTE, LA",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,59700.0,"LAFAYETTE, LA",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,59700.0,"LAFAYETTE, LA",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,60000.0,"NASHUA, NH",2020
UNIVERSITY OF LOUISIANA AT LAFAYETTE,SOFTWARE ARCHITECT,62400.0,"LAFAYETTE, LA",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,65000.0,"SMITHFIELD, RI",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,65000.0,"JOHNSTON, RI",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,66300.0,"STRONGSVILLE, OH",2020
NEW AGE TECHNOLOGIES LLC,SOFTWARE ARCHITECT,67371.0,"GRESHAM, OR",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,67800.0,"WHIPPANY, NJ",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,70400.0,"TOPEKA, KS",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,70400.0,"TOPEKA, KS",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,70400.0,"TOPEKA, KS",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,72900.0,"BLOOMFIELD, CT",2020
OBSM LLC,SOFTWARE ARCHITECT,73000.0,"MISSION VIEJO, CA",2020
SAROS TECH LLC,SOFTWARE ARCHITECT,73091.0,"JACKSONVILLE, FL",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,73100.0,"SIDNEY, OH",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,73500.0,"CHARLOTTE, NC",2020
ISIMS LLC,SOFTWARE ARCHITECT,75000.0,"HOUSTON, TX",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,75462.0,"PLYMOUTH MEETING, PA",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,75546.0,"HOUSTON, TX",2020
MPHASIS CORPORATION,SOFTWARE ARCHITECT,75668.0,"HOUSTON, TX",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,75800.0,"BENTONVILLE, AR",2020
V GROUP USA INC,SOFTWARE ARCHITECT,76000.0,"LAS VEGAS, NV",2020
CEO DEVELOPMENT LLC,SOFTWARE ARCHITECT,76000.0,"LAS VEGAS, NV",2020
V MANAGEMENT GROUP INC,SOFTWARE ARCHITECT,76000.0,"LAS VEGAS, NV",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,76336.0,"GREENVILLE, SC",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,76336.0,"GREENVILLE, SC",2020
MPHASIS CORPORATION,SOFTWARE ARCHITECT,76766.0,"CHARLOTTE, NC",2020
EDISQUARE INC,SOFTWARE ARCHITECT,77000.0,"MENANDS, NY",2020
COMPUTER AID INC,SOFTWARE ARCHITECT,77210.0,"HARRISBURG, PA",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,77800.0,"JERSEY CITY, NJ",2020
INTERNATIONAL BUSINESS MACHINES CORPORATION,SOFTWARE ARCHITECT,78000.0,"CHICAGO, IL",2020
INTERNATIONAL BUSINESS MACHINES CORPORATION,SOFTWARE ARCHITECT,78000.0,"CHICAGO, IL",2020
MARLABS INC,SOFTWARE ARCHITECT,78042.0,"MEDLEY, FL",2020
INNOMINDS SOFTWARE INC,SOFTWARE ARCHITECT,78998.0,"BLUE ASH, OH",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,79257.0,"LOUISVILLE, KY",2020
ORCHID UNDERWRITERS AGENCY LLC,SOFTWARE ARCHITECT,79500.0,"VERO BEACH, FL",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,79600.0,"NEW YORK, NY",2020
VIRTUE GROUP LLC,SOFTWARE ARCHITECT,79643.0,"ALBANY, NY",2020
WESTERN UNIVERSITY OF HEALTH SCIENCES,SOFTWARE ARCHITECT,79676.0,"POMONA, CA",2020
TAX TECHNOLOGIES INC,SOFTWARE ARCHITECT,80000.0,"TAMPA, FL",2020
KAIROS TECHNOLOGIES INC,SOFTWARE ARCHITECT,80000.0,"ESTERO, FL",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80164.0,"FRANKLIN, TN",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,80200.0,"NASHVILLE, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80226.0,"FRANKLIN, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80226.0,"FRANKLIN, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80226.0,"SMYRNA, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80226.0,"FRANKLIN, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80226.0,"FRANKLIN, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80226.0,"FRANKLIN, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80226.0,"FRANKLIN, TN",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,80300.0,"NASHVILLE, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80900.0,"FRANKLIN, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80900.0,"FRANKLIN, TN",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,80900.0,"DEARBORN, MI",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,81412.0,"CEDAR RAPIDS, IA",2020
STELLAR IT SOLUTIONS INC,SOFTWARE ARCHITECT,81494.0,"SMITHFIELD, RI",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,81536.0,"EAGAN, MN",2020
MPHASIS CORPORATION,SOFTWARE ARCHITECT,81598.0,"HOUSTON, TX",2020
SYSTEM SOFT TECHNOLOGIES LLC,SOFTWARE ARCHITECT,82000.0,"TAMPA, FL",2020
RAVEN SOFTWARE SOLUTIONS INC,SOFTWARE ARCHITECT,82035.0,"PHOENIX, AZ",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,83400.0,"EWING, NJ",2020
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,83470.0,"EAGAN, MN",2020
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,83700.0,"MARYLAND HEIGHTS, MO",2020
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,83900.0,"PITTSBURGH, PA",2020
INNOMINDS SOFTWARE INC,SOFTWARE ARCHITECT,83990.0,"PROVIDENCE, RI",2020
ORCHID UNDERWRITERS AGENCY LLC,SOFTWARE ARCHITECT,84500.0,"VERO BEACH, FL",2020
ORCHID UNDERWRITERS AGENCY LLC,SOFTWARE ARCHITECT,84500.0,"VERO BEACH, FL",2020
MPHASIS CORPORATION,SOFTWARE ARCHITECT,84527.0,"AUSTIN, TX",2020
INVIVO CORPORATION,SOFTWARE ARCHITECT,84947.0,"GAINESVILLE, FL",2020
SYNQWARE INC,SOFTWARE ARCHITECT,85000.0,"GREAT BARRINGTON, MA",2020
SGS TECHNOLOGIE LLC,SOFTWARE ARCHITECT,85000.0,"JACKSONVILLE, FL",2020
UST GLOBAL INC,SOFTWARE ARCHITECT,85123.0,"NORFOLK, VA",2020
VENTOIS INC,SOFTWARE ARCHITECT,85200.0,"ALBANY, NY",2020
