Company,Job,Salary,Location,Year
EBSCO PUBLISHING D/B/A EBSCO INFORMATION SERVICES,MACHINE LEARNING AI SYSTEM ANALYTICS ENGINEER,90000.0,"IPSWICH, MA",2020
DEEPCELL INC,MACHINE LEARNING AND DATA SOFTWARE ENGINEER,160000.0,"MOUNTAIN VIEW, CA",2020
QUALTRICS LLC,MACHINE LEARNING APPLIED SCIENTIST,180000.0,"SEATTLE, WA",2020
EBSCO PUBLISHING,MACHINE LEARNING DATA SCIENTIST,90000.0,"IPSWICH, MA",2020
EBSCO PUBLISHING,MACHINE LEARNING DATA SCIENTIST,95000.0,"IPSWICH, MA",2020
THE RONIN PROJECT INC,MACHINE LEARNING DATA SCIENTIST,140670.0,"SAN MATEO, CA",2020
GLAXOSMITHKLINE LLC,MACHINE LEARNING DATA SCIENTIST POSTDOCTORAL FELLOW,64646.0,"COLLEGEVILLE, PA",2020
GLAXOSMITHKLINE LLC,MACHINE LEARNING DATA SCIENTIST POSTDOCTORAL FELLOW,64646.0,"COLLEGEVILLE, PA",2020
SAS INSTITUTE INC,MACHINE LEARNING DEVELOPER,100194.0,"RALEIGH, NC",2020
SAS INSTITUTE INC,MACHINE LEARNING DEVELOPER,103397.0,"CARY, NC",2020
SAS INSTITUTE INC,MACHINE LEARNING DEVELOPER,103397.0,"CARY, NC",2020
SAS INSTITUTE INC,MACHINE LEARNING DEVELOPER,103397.0,"CARY, NC",2020
SAS INSTITUTE INC,MACHINE LEARNING DEVELOPER,129376.0,"CARY, NC",2020
APPLE INC,MACHINE LEARNING DIRECTOR,349000.0,"CUPERTINO, CA",2020
ZOOM VIDEO COMMUNICATIONS INC,MACHINE LEARNING ENG IN NLP,165000.0,"SAN JOSE, CA",2020
FACTSPREAD,MACHINE LEARNING ENGINEER,61740.0,"COLUMBUS, OH",2020
FACTSPREAD,MACHINE LEARNING ENGINEER,76000.0,"QUEENS, NY",2020
12-15 MOLECULAR DIAGNOSTICS LLC,MACHINE LEARNING ENGINEER,78340.0,"BRANFORD, CT",2020
OBEN INC,MACHINE LEARNING ENGINEER,92000.0,"PASADENA, CA",2020
ASTRATA INC,MACHINE LEARNING ENGINEER,95200.0,"PITTSBURGH, PA",2020
ASTRATA INC,MACHINE LEARNING ENGINEER,95200.0,"PITTSBURGH, PA",2020
HITHINK FINANCIAL SERVICES INC,MACHINE LEARNING ENGINEER,112120.0,"NEW YORK, NY",2020
BICTOP INC,MACHINE LEARNING ENGINEER,115000.0,"CAMBRIDGE, MA",2020
ALL INSPIRE HEALTH INC,MACHINE LEARNING ENGINEER,115380.0,"SAN MATEO, CA",2020
TRAXEN INC,MACHINE LEARNING ENGINEER,60000.0,"PLYMOUTH, MI",2020
APPLE INC,MACHINE LEARNING ENGINEER,62795.0,"AUSTIN, TX",2020
IMANAGE LLC,MACHINE LEARNING ENGINEER,65000.0,"CHICAGO, IL",2020
FRELII INC,MACHINE LEARNING ENGINEER,65000.0,"PITTSBURGH, PA",2020
IMANAGE LLC,MACHINE LEARNING ENGINEER,65000.0,"CHICAGO, IL",2020
FRELII INC,MACHINE LEARNING ENGINEER,65000.0,"PITTSBURGH, PA",2020
NOVARTIS SERVICES INC,MACHINE LEARNING ENGINEER,65499.0,"EAST HANOVER, NJ",2020
TRIMBLE INC,MACHINE LEARNING ENGINEER,66248.0,"WESTMINSTER, CO",2020
CENTURY INTERACTIVE COMPANY LC,MACHINE LEARNING ENGINEER,70000.0,"DALLAS, TX",2020
BUSINESSOLVERCOM INC,MACHINE LEARNING ENGINEER,72700.0,"BELLEVUE, WA",2020
AKTANA INC,MACHINE LEARNING ENGINEER,73715.0,"SAN FRANCISCO, CA",2020
AMAPPER CORPORATION,MACHINE LEARNING ENGINEER,75000.0,"BOCA RATON, FL",2020
AMAPPER CORPORATION,MACHINE LEARNING ENGINEER,75000.0,"BOCA RATON, FL",2020
ENVISION DIAGNOSTICS INC,MACHINE LEARNING ENGINEER,76398.0,"TORRANCE, CA",2020
ENVISION DIAGNOSTICS INC,MACHINE LEARNING ENGINEER,76938.0,"TORRANCE, CA",2020
SILKROUTE GLOBAL INC,MACHINE LEARNING ENGINEER,77834.0,"TROY, MI",2020
PHENOMX INC,MACHINE LEARNING ENGINEER,78000.0,"PALATINE, IL",2020
QUANTIPHI INC,MACHINE LEARNING ENGINEER,78750.0,"MARLBOROUGH, MA",2020
PAII INC,MACHINE LEARNING ENGINEER,79200.0,"NEW YORK, NY",2020
CHEP INTERNATIONAL INC,MACHINE LEARNING ENGINEER,79360.0,"ORLANDO, FL",2020
DEKA RESEARCH &amp; DEVELOPMENT CORPORATION,MACHINE LEARNING ENGINEER,80000.0,"MANCHESTER, NH",2020
DEKA RESEARCH &amp; DEVELOPMENT CORPORATION,MACHINE LEARNING ENGINEER,80000.0,"MANCHESTER, NH",2020
BUDGET DUMPSTER LLC,MACHINE LEARNING ENGINEER,80000.0,"WESTLAKE, OH",2020
DEKA RESEARCH &amp; DEVELOPMENT CORPORATION,MACHINE LEARNING ENGINEER,80000.0,"MANCHESTER, NH",2020
DEKA RESEARCH &amp; DEVELOPMENT CORPORATION,MACHINE LEARNING ENGINEER,80000.0,"MANCHESTER, NH",2020
TEK LEADERS INC,MACHINE LEARNING ENGINEER,80000.0,"PHILADELPHIA, PA",2020
QUANTIPHI INC,MACHINE LEARNING ENGINEER,80640.0,"MARLBOROUGH, MA",2020
INTL FCSTONE INC,MACHINE LEARNING ENGINEER,81931.0,"CHICAGO, IL",2020
INTL FCSTONE INC,MACHINE LEARNING ENGINEER,82000.0,"CHICAGO, IL",2020
ANAPLAN INC,MACHINE LEARNING ENGINEER,85000.0,"MINNEAPOLIS, MN",2020
KUNG FU SOLUTIONS INC,MACHINE LEARNING ENGINEER,85000.0,"AUSTIN, TX",2020
US XPRESS ENTERPRISES INC,MACHINE LEARNING ENGINEER,85000.0,"SCOTTSDALE, AZ",2020
FLUENCE ENERGY LLC,MACHINE LEARNING ENGINEER,85000.0,"ARLINGTON, VA",2020
APPLE INC,MACHINE LEARNING ENGINEER,85176.0,"AUSTIN, TX",2020
VOXELCLOUD INC,MACHINE LEARNING ENGINEER,85550.0,"LOS ANGELES, CA",2020
SOUNDHOUND INC,MACHINE LEARNING ENGINEER,86000.0,"SANTA CLARA, CA",2020
DEKA RESEARCH &amp; DEVELOPMENT CORPORATION,MACHINE LEARNING ENGINEER,86000.0,"MANCHESTER, NH",2020
DEKA RESEARCH &amp; DEVELOPMENT CORPORATION,MACHINE LEARNING ENGINEER,88000.0,"MANCHESTER, NH",2020
PTEC SOLUTIONS INC,MACHINE LEARNING ENGINEER,88691.0,"SAN JOSE, CA",2020
PTEC SOLUTIONS INC,MACHINE LEARNING ENGINEER,88691.0,"SAN JOSE, CA",2020
IMAGRY INC,MACHINE LEARNING ENGINEER,90000.0,"TEMPE, AZ",2020
VERIDIC SOLUTIONS LLC,MACHINE LEARNING ENGINEER,90000.0,"PHILADELPHIA, PA",2020
APPLE INC,MACHINE LEARNING ENGINEER,91395.0,"CUPERTINO, CA",2020
QUANTIPHI INC,MACHINE LEARNING ENGINEER,92498.0,"MARLBOROUGH, MA",2020
ROOT AI INC,MACHINE LEARNING ENGINEER,92500.0,"WOBURN, MA",2020
ADOBE INC,MACHINE LEARNING ENGINEER,92560.0,"SAN FRANCISCO, CA",2020
DEKA RESEARCH &amp; DEVELOPMENT CORPORATION,MACHINE LEARNING ENGINEER,93000.0,"MANCHESTER, NH",2020
SUITED INC,MACHINE LEARNING ENGINEER,93891.0,"AUSTIN, TX",2020
ANTUIT INC,MACHINE LEARNING ENGINEER,94307.0,"FRISCO, TX",2020
ROOT AI INC,MACHINE LEARNING ENGINEER,94500.0,"WOBURN, MA",2020
PLUTOSHIFT INC,MACHINE LEARNING ENGINEER,95000.0,"DUBLIN, OH",2020
SUPERMEDIAFUTURE CORP,MACHINE LEARNING ENGINEER,95000.0,"LOS ANGELES, CA",2020
SUPERMEDIAFUTURE CORP,MACHINE LEARNING ENGINEER,95000.0,"LOS ANGELES, CA",2020
PLUTOSHIFT INC,MACHINE LEARNING ENGINEER,95000.0,"DUBLIN, OH",2020
QUANTIPHI INC,MACHINE LEARNING ENGINEER,95000.0,"PRINCETON, NJ",2020
CROSSING MINDS INC,MACHINE LEARNING ENGINEER,95493.0,"SAN FRANCISCO, CA",2020
QUICKEN LOANS LLC,MACHINE LEARNING ENGINEER,95500.0,"DETROIT, MI",2020
KALEPA CORPORATION,MACHINE LEARNING ENGINEER,96600.0,"NEW YORK, NY",2020
IMR SOFT LLC,MACHINE LEARNING ENGINEER,96600.0,"WASHINGTON DC, DC",2020
MAGNIFI LLC,MACHINE LEARNING ENGINEER,97000.0,"NEW YORK, NY",2020
MAGNIFI LLC,MACHINE LEARNING ENGINEER,97000.0,"NEW YORK, NY",2020
APPEN BUTLER HILL INC,MACHINE LEARNING ENGINEER,97302.0,"SUNNYVALE, CA",2020
AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,MACHINE LEARNING ENGINEER,97355.0,"PHOENIX, AZ",2020
SCHLUMBERGER TECHNOLOGY CORPORATION,MACHINE LEARNING ENGINEER,98000.0,"HOUSTON, TX",2020
SCHLUMBERGER TECHNOLOGY CORPORATION,MACHINE LEARNING ENGINEER,98000.0,"HOUSTON, TX",2020
THE VANGUARD GROUP,MACHINE LEARNING ENGINEER,98710.0,"MALVERN, PA",2020
HOTWIRE INC,MACHINE LEARNING ENGINEER,98724.0,"SEATTLE, WA",2020
NCS PEARSON INC,MACHINE LEARNING ENGINEER,98999.0,"CENTENNIAL, CO",2020
BANJO INC,MACHINE LEARNING ENGINEER,100000.0,"SOUTH JORDAN, UT",2020
IMR SOFT LLC,MACHINE LEARNING ENGINEER,100000.0,"WASHINGTON, DC",2020
JAMES R GLIDEWELL DENTAL CERAMICS INC,MACHINE LEARNING ENGINEER,100000.0,"IRVINE, CA",2020
SOLUGENIX CORPORATION,MACHINE LEARNING ENGINEER,100000.0,"SCOTTSDALE, AZ",2020
QUICKEN LOANS LLC,MACHINE LEARNING ENGINEER,100000.0,"DETROIT, MI",2020
GORGIAS INC,MACHINE LEARNING ENGINEER,100000.0,"SAN FRANCISCO, CA",2020
BANJO INC,MACHINE LEARNING ENGINEER,100000.0,"SOUTH JORDAN, UT",2020
VIDEAHEALTH INC,MACHINE LEARNING ENGINEER,100000.0,"CAMBRIDGE, MA",2020
THE VANGUARD GROUP,MACHINE LEARNING ENGINEER,100555.0,"MALVERN, PA",2020
IMR SOFT LLC,MACHINE LEARNING ENGINEER,100600.0,"NEW YORK CITY, NY",2020
QUANTIPHI INC,MACHINE LEARNING ENGINEER,100651.0,"PRINCETON, NJ",2020
CAPRUS IT INC,MACHINE LEARNING ENGINEER,101067.0,"NEW YORK, NY",2020
INNOPEAK TECHNOLOGY INC,MACHINE LEARNING ENGINEER,102357.0,"CITY OF BELLEVUE, WA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,103400.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,103400.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,103400.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,103400.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,103400.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,103400.0,"SAN DIEGO, CA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,103400.0,"SAN DIEGO, CA",2020
JAMES R GLIDEWELL DENTAL CERAMICS INC,MACHINE LEARNING ENGINEER,105000.0,"IRVINE, CA",2020
SYNAPSE FINANCIAL TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,105000.0,"SAN FRANCISCO, CA",2020
ROOT AI INC,MACHINE LEARNING ENGINEER,105000.0,"WOBURN, MA",2020
214 TECHNOLOGIES INC (DBA TRUEFACE),MACHINE LEARNING ENGINEER,105000.0,"VENICE, CA",2020
JAMES R GLIDEWELL DENTAL CERAMICS INC,MACHINE LEARNING ENGINEER,105000.0,"IRVINE, CA",2020
ENOVANT TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,105000.0,"CAMBRIDGE, MA",2020
BLUE RIVER TECHNOLOGY,MACHINE LEARNING ENGINEER,105000.0,"SUNNYVALE, CA",2020
SYNAPSE FINANCIAL TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,105000.0,"SAN FRANCISCO, CA",2020
BANJO INC,MACHINE LEARNING ENGINEER,105000.0,"SOUTH JORDAN, UT",2020
HEADWAY TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,105019.0,"MILPITAS, CA",2020
APPLE INC,MACHINE LEARNING ENGINEER,105622.0,"CUPERTINO, CA",2020
APPLE INC,MACHINE LEARNING ENGINEER,105622.0,"CUPERTINO, CA",2020
OBSIDIAN SECURITY INC,MACHINE LEARNING ENGINEER,105664.0,"NEWPORT BEACH, CA",2020
HP INC,MACHINE LEARNING ENGINEER,106330.0,"PALO ALTO, CA",2020
SUBTLE MEDICAL INC,MACHINE LEARNING ENGINEER,107182.0,"MENLO PARK, CA",2020
SUBTLE MEDICAL INC,MACHINE LEARNING ENGINEER,107182.0,"MENLO PARK, CA",2020
SUBTLE MEDICAL INC,MACHINE LEARNING ENGINEER,107182.0,"MENLO PARK, CA",2020
ARMORBLOX INC,MACHINE LEARNING ENGINEER,108784.0,"CUPERTINO, CA",2020
QUALCOMM TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,108971.0,"SAN DIEGO, CA",2020
SOUNDHOUND INC,MACHINE LEARNING ENGINEER,109000.0,"SANTA CLARA, CA",2020
SOUNDHOUND INC,MACHINE LEARNING ENGINEER,109000.0,"SANTA CLARA, CA",2020
SOUNDHOUND INC,MACHINE LEARNING ENGINEER,109000.0,"SANTA CLARA, CA",2020
SOUNDHOUND INC,MACHINE LEARNING ENGINEER,109000.0,"SANTA CLARA, CA",2020
SOUNDHOUND INC,MACHINE LEARNING ENGINEER,109000.0,"SANTA CLARA, CA",2020
ADOBE INC,MACHINE LEARNING ENGINEER,109554.0,"SAN JOSE, CA",2020
PALO ALTO NETWORKS INC,MACHINE LEARNING ENGINEER,109731.0,"SANTA CLARA, CA",2020
SIMPLEBET INC,MACHINE LEARNING ENGINEER,110000.0,"NEW YORK, NY",2020
SIMPLEBET INC,MACHINE LEARNING ENGINEER,110000.0,"NEW YORK, NY",2020
SIMPLEBET INC,MACHINE LEARNING ENGINEER,110000.0,"NEW YORK, NY",2020
CHEP INTERNATIONAL INC,MACHINE LEARNING ENGINEER,110000.0,"ORLANDO, FL",2020
DASSAULT SYSTEMES SOLIDWORKS CORP,MACHINE LEARNING ENGINEER,110000.0,"WALTHAM, MA",2020
STANDARD &amp; POOR&#39;S FINANCIAL SERVICES LLC,MACHINE LEARNING ENGINEER,110000.0,"SAN FRANCISCO, CA",2020
NCS PEARSON INC,MACHINE LEARNING ENGINEER,110500.0,"CENTENNIAL, CO",2020
ADOBE INC,MACHINE LEARNING ENGINEER,110510.0,"SAN JOSE, CA",2020
JAMES R GLIDEWELL DENTAL CERAMICS INC,MACHINE LEARNING ENGINEER,110760.0,"IRVINE, CA",2020
MI SOFTECH INC,MACHINE LEARNING ENGINEER,111925.0,"PLANO, TX",2020
ESPRESSIVE INC,MACHINE LEARNING ENGINEER,112000.0,"SANTA CLARA, CA",2020
UNITY TECHNOLOGIES SF,MACHINE LEARNING ENGINEER,113110.0,"BELLEVUE, WA",2020
UNITY TECHNOLOGIES SF,MACHINE LEARNING ENGINEER,113381.0,"BELLEVUE, WA",2020
ASTRAZENECA PHARMACEUTICALS LP,MACHINE LEARNING ENGINEER,115000.0,"GAITHERSBURG, MD",2020
IPFS CORPORATION,MACHINE LEARNING ENGINEER,115000.0,"KANSAS CITY, MO",2020
WONDERLIC INC,MACHINE LEARNING ENGINEER,115000.0,"VERNON HILLS, IL",2020
GROUPBY USA INC,MACHINE LEARNING ENGINEER,116725.0,"AUSTIN, TX",2020
GROUPBY USA INC,MACHINE LEARNING ENGINEER,116725.0,"AUSTIN, TX",2020
CONTINUAL INC,MACHINE LEARNING ENGINEER,117770.0,"SAN FRANCISCO, CA",2020
CONTINUAL INC,MACHINE LEARNING ENGINEER,117770.0,"SAN FRANCISCO, CA",2020
ADOBE INC,MACHINE LEARNING ENGINEER,117770.0,"EMERYVILLE, CA",2020
PINTEREST INC,MACHINE LEARNING ENGINEER,118581.0,"SAN FRANCISCO, CA",2020
GRABANGO,MACHINE LEARNING ENGINEER,119122.0,"BERKELEY, CA",2020
GRABANGO,MACHINE LEARNING ENGINEER,119122.0,"BERKELEY, CA",2020
PERSONALIZED BEAUTY DISCOVERY INC,MACHINE LEARNING ENGINEER,119122.0,"SAN MATEO, CA",2020
PERSONALIZED BEAUTY DISCOVERY INC,MACHINE LEARNING ENGINEER,119122.0,"SAN MATEO, CA",2020
PERSONALIZED BEAUTY DISCOVERY INC,MACHINE LEARNING ENGINEER,119122.0,"SAN MATEO, CA",2020
PERSONALIZED BEAUTY DISCOVERY INC,MACHINE LEARNING ENGINEER,119122.0,"SAN MATEO, CA",2020
KEEP TRUCKIN INC,MACHINE LEARNING ENGINEER,119122.0,"SAN FRANCISCO, CA",2020
SYNAPSE FINANCIAL TECHNOLOGIES INC,MACHINE LEARNING ENGINEER,120000.0,"SAN FRANCISCO, CA",2020
