Company,Job,Salary,Location,Year
COLLABERA INC,ARTIFICIAL INTELLIGENCE AI SYSTEM ARCHITECT,130000.0,"BASKING RIDGE, NJ",2020
COLLABERA INC,ARTIFICIAL INTELLIGENCE AI SYSTEM ARCHITECT,130000.0,"DALLAS, TX",2020
HEALTHCARE RETROACTIVE AUDITS INC,ARTIFICIAL INTELLIGENCE ANALYST,102000.0,"DORAL, FL",2020
WP COMPANY LLC,ARTIFICIAL INTELLIGENCE AND ALGORITHMS REPORTER,56026.0,"SAN FRANCISCO, CA",2020
MP BIOMEDICALS LLC,ARTIFICIAL INTELLIGENCE APPLICATIONS SPECIALIST,48006.0,"IRVINE, CA",2020
KLA CORPORATION,ARTIFICIAL INTELLIGENCE ENGINEER,90000.0,"ANN ARBOR, MI",2020
CYTOVERIS INC,ARTIFICIAL INTELLIGENCE ENGINEER,92000.0,"FARMINGTON, CT",2020
KYOCERA DOCUMENT SOLUTIONS DEVELOPMENT AMERICA INC,ARTIFICIAL INTELLIGENCE ENGINEER,95000.0,"GARDENA, CA",2020
INTERACTIONS LLC,ARTIFICIAL INTELLIGENCE ENGINEER,98000.0,"ANN ARBOR, MI",2020
SERVICELINK MANAGEMENT COMPANY LLC,ARTIFICIAL INTELLIGENCE ENGINEER,110406.0,"MOON TOWNSHIP, PA",2020
SQUARE INC,ARTIFICIAL INTELLIGENCE ENGINEER,134700.0,"SAN FRANCISCO, CA",2020
CONCEPTANT INC,ARTIFICIAL INTELLIGENCE MACHINE LEARNING ENGINEER,143840.0,"ROCKVILLE, MD",2020
CONCEPTANT INC,ARTIFICIAL INTELLIGENCE MACHINE LEARNING ENGINEER,143840.0,"ROCKVILLE, MD",2020
AVCO CONSULTING INC,ARTIFICIAL INTELLIGENCE MACHINE LEARNING ENGINEER,110000.0,"BOSTON, MA",2020
CONCEPTANT INC,ARTIFICIAL INTELLIGENCE MACHINE LEARNING ENGINEER,155000.0,"ROCKVILLE, MD",2020
NISSAN NORTH AMERICA INC,ARTIFICIAL INTELLIGENCE RESEARCHER II,129002.0,"SANTA CLARA, CA",2020
NISSAN NORTH AMERICA INC,ARTIFICIAL INTELLIGENCE RESEARCHER II,129002.0,"SANTA CLARA, CA",2020
SHELL US HOSTING COMPANY,ARTIFICIAL INTELLIGENCE RESIDENT,140000.0,"HOUSTON, TX",2020
THE CLIMATE CORPORATION,ARTIFICIAL INTELLIGENCE SCIENTIST,133000.0,"SAN FRANCISCO, CA",2020
SENSORMATIC ELECTRONICS LLC,ARTIFICIAL INTELLIGENCE SOFTWARE ENGINEER,94557.0,"MILWAUKEE, WI",2020
RETRACE LABS INC,ARTIFICIAL INTELLIGENCE SPECIALIST,190020.0,"SAN FRANCISCO, CA",2020
RETRACE LABS INC,ARTIFICIAL INTELLIGENCE SPECIALIST,190020.0,"SAN FRANCISCO, CA",2020
MCDONALD&#39;S CORPORATION,ARTIFICIAL INTELLIGENCE SPEECH ENGINEER,168000.0,"MOUNTAIN VIEW, CA",2020
FORD MOTOR COMPANY,AI &amp; COMPUTING RESEARCH ENGINEER,108784.0,"PALO ALTO, CA",2020
FORD MOTOR COMPANY,AI &amp; COMPUTING RESEARCH ENGINEER,115190.0,"PALO ALTO, CA",2020
FORD MOTOR COMPANY,AI &amp; COMPUTING RESEARCH ENGINEER,115190.0,"PALO ALTO, CA",2020
