Company,Job,Salary,Location,Year
TANGOME INC,DATA ENGINEER,82077.0,"MOUNTAIN VIEW, CA",2014
A2Z DEVELOPMENT CENTER INC,DATA ENGINEER II,140000.0,"CUPERTINO, CA",2014
