Company,Job,Salary,Location,Year
EQUINOX IT SOLUTIONS LLC,MOBILE &amp; WEB APPLICATION DEVELOPER,80517.0,"NORFOLK, VA",2019
EMPOWER PROFESSIONALS,MOBILE .NET DEVELOPER,128000.0,"NEW YORK, NY",2019
SIX CONTINENTS HOTELS INC,MOBILE ANALYTICS MANAGER,101144.0,"ATLANTA, GA",2019
BAYLOR SCOTT &amp; WHITE HEALTH,MOBILE ANDROID DEVELOPER,125000.0,"DALLAS, TX",2019
8X8 INC,MOBILE ANDROID DEVELOPER,160000.0,"SAN JOSE, CA",2019
8X8 INC,MOBILE ANDROID DEVELOPER,160000.0,"SAN JOSE, CA",2019
OMNITRACS LLC,MOBILE ANDROID ENGINEER,94307.0,"DALLAS, TX",2019
ATLASSIAN INC,MOBILE ANDROID ENGINEER,144500.0,"MOUNTAIN VIEW, CA",2019
SRIVEN SYSTEMS OF TX INC,MOBILE ANGULAR DEVELOPER,74000.0,"TULSA, OK",2019
NORTH AMERICA SERVICE CENTER FOR CHINESE STUDENTS LLC,MOBILE APP DEVELOPER,74000.0,"NEW YORK, NY",2019
BCI-IT INC,MOBILE APP DEVELOPER,75130.0,"NEW YORK, NY",2019
TEK LEADERS INC,MOBILE APP DEVELOPER,75504.0,"OMAHA, NE",2019
TEK LEADERS INC,MOBILE APP DEVELOPER,75504.0,"OMAHA, NE",2019
GURUFOCUSCOM LLC,MOBILE APP DEVELOPER,77189.0,"PLANO, TX",2019
ALPHOSOFT INC,MOBILE APP DEVELOPER,80912.0,"CHICAGO, IL",2019
VORMITTAG ASSOCIATES INC,MOBILE APP DEVELOPER,84500.0,"RONKONKOMA, NY",2019
ZVST CLOUD TECHNOLOGIES INC,MOBILE APP DEVELOPER,85925.0,"MANCHESTER, MO",2019
VORMITTAG ASSOCIATES INC,MOBILE APP DEVELOPER,91000.0,"RONKONKOMA, NY",2019
LUSSOTECH LLC,MOBILE APP DEVELOPER,93933.0,"STERLING, VA",2019
LUSSOTECH LLC,MOBILE APP DEVELOPER,93933.0,"STERLING, VA",2019
BCI-IT INC,MOBILE APP DEVELOPER,96366.0,"NEW YORK, NY",2019
BCI-IT INC,MOBILE APP DEVELOPER,96366.0,"NEW YORK, NY",2019
PACIFIC WEST SITE SERVICES INC,MOBILE APP DEVELOPER,100000.0,"MCCLELLAN, CA",2019
ASPIRE SYSTEMS INC,MOBILE APP DEVELOPER,102648.0,"GERMANTOWN, MD",2019
ASPIRE SYSTEMS INC,MOBILE APP DEVELOPER,102648.0,"GERMANTOWN, MD",2019
ASPIRE SYSTEMS INC,MOBILE APP DEVELOPER,102648.0,"GERMANTOWN, MD",2019
GLOBALPOINT INC,MOBILE APP DEVELOPER,105000.0,"CHICAGO, IL",2019
GLOBALPOINT INC,MOBILE APP DEVELOPER,105000.0,"CHICAGO, IL",2019
MHELPDESK INC,MOBILE APP DEVELOPER,117458.0,"FAIRFAX, VA",2019
INTERVAL INTERNATIONAL INC,MOBILE APP DEVELOPER BAL,87693.0,"MIAMI, FL",2019
CHIVALRY HEALTH INC,MOBILE APP ENGINEER,78000.0,"FREMONT, CA",2019
AXXESS CONSULT INC,MOBILE APP ENGINEER,77189.0,"DALLAS, TX",2019
AXXESS CONSULT INC,MOBILE APP ENGINEER,82000.0,"DALLAS, TX",2019
AXXESS CONSULT INC,MOBILE APP ENGINEER,85000.0,"DALLAS, TX",2019
AXXESS CONSULT INC,MOBILE APP ENGINEER,85000.0,"DALLAS, TX",2019
AXXESS CONSULT INC,MOBILE APP ENGINEER,90000.0,"DALLAS, TX",2019
CBS INTERACTIVE INC,MOBILE APP ENGINEER - ANDROID,130000.0,"BURBANK, CA",2019
GLOBAL INTELLECTUALS LLC,MOBILE APPLICATION ARCHITECT,78166.0,"BLOOMINGTON, MN",2019
AGAP TECHNOLOGIES INC,MOBILE APPLICATION ARCHITECT,97115.0,"LAWRENCEVILLE, NJ",2019
SPARITY INC,MOBILE APPLICATION ARCHITECT,109000.0,"SANTA CLARA, CA",2019
IBM CORPORATION,MOBILE APPLICATION ARCHITECT,229032.0,"NEW YORK, NY",2019
ABAS-USA INC,MOBILE APPLICATION CONSULTANT,73000.0,"STERLING, VA",2019
KYYBA INC,MOBILE APPLICATION DESIGN AND RELEASE ENGINEER,80000.0,"AUBURN HILLS, MI",2019
HCL GLOBAL SYSTEMS INC,MOBILE APPLICATION DEVELOPER,81640.0,"FLOWOOD, MS",2019
HCL GLOBAL SYSTEMS INC,MOBILE APPLICATION DEVELOPER,81640.0,"FLOWOOD, MS",2019
CODE ACE SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,88000.0,"EL SEGUNDO, CA",2019
PROWESS IT SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,99580.0,"WILMINGTON, DE",2019
BITSOFT INTERNATIONAL INC,MOBILE APPLICATION DEVELOPER,112000.0,"CHARLOTTE, NC",2019
PROWESS IT SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,112520.0,"WILMINGTON, DE",2019
POPULUS GROUP LLC,MOBILE APPLICATION DEVELOPER,144000.0,"SAN DIEGO, CA",2019
POPULUS GROUP LLC,MOBILE APPLICATION DEVELOPER,144000.0,"SAN DIEGO, CA",2019
LIPPERT COMPONENTS INC,MOBILE APPLICATION DEVELOPER,49982.0,"MISHAWAKA, IN",2019
INTERNATIONAL BUSINESS MACHINES CORPORATION,MOBILE APPLICATION DEVELOPER,72530.0,"PARAMUS, NJ",2019
