Company,Job,Salary,Location,Year
POPULUS GROUP LLC,CLOUD ARCHITECT,174000.0,"BOSTON, MA",2019
POPULUS GROUP LLC,CLOUD ARCHITECT,174000.0,"BOSTON, MA",2019
RELIANT VISION GROUP INC,CLOUD ARCHITECT,180000.0,"ALPHARETTA, GA",2019
PRANETOR SOFTWARE SOLUTIONS LLC,CLOUD ARCHITECT,62500.0,"ROCHESTER, MI",2019
SYSGAIN INC,CLOUD ARCHITECT,74984.0,"REDMOND, WA",2019
SYSGAIN INC,CLOUD ARCHITECT,74984.0,"REDMOND, WA",2019
ANUNTA TECH INC,CLOUD ARCHITECT,77064.0,"AUSTIN, TX",2019
BROADAXIS INC,CLOUD ARCHITECT,77189.0,"WEST CHESTER, OH",2019
SYNTEL INC,CLOUD ARCHITECT,80000.0,"COLLIERVILLE, TN",2019
STRATEGIC RESOURCES INTERNATIONAL INC,CLOUD ARCHITECT,80142.0,"BRIDGEWATER, NJ",2019
KJ INFO LLC,CLOUD ARCHITECT,86200.0,"COLUMBIA, MD",2019
KJ INFO LLC,CLOUD ARCHITECT,86300.0,"COLUMBIA, MD",2019
KJ INFO LLC,CLOUD ARCHITECT,86300.0,"COLUMBIA, MD",2019
HANU SOFTWARE SOLUTIONS INC,CLOUD ARCHITECT,87464.0,"PRINCETON, NJ",2019
ACCIDENT FUND INSURANCE COMPANY OF AMERICA,CLOUD ARCHITECT,88878.0,"LANSING, MI",2019
NAM TECHNOLOGIES INC,CLOUD ARCHITECT,90000.0,"PHILADELPHIA, PA",2019
ANUNTA TECH INC,CLOUD ARCHITECT,92955.0,"AUSTIN, TX",2019
MARUTHI TECHNOLOGIES LLC,CLOUD ARCHITECT,94000.0,"DALLAS, TX",2019
RITE PROS INC,CLOUD ARCHITECT,96158.0,"CHARLOTTE, NC",2019
AMENSYS INC,CLOUD ARCHITECT,99466.0,"RICHARDSON, TX",2019
SHIVAM INFOTECH INC,CLOUD ARCHITECT,100000.0,"NEW YORK, NY",2019
MENSCHFORCE LLC,CLOUD ARCHITECT,102000.0,"HERNDON, VA",2019
MENSCHFORCE LLC,CLOUD ARCHITECT,105000.0,"RESTON, VA",2019
IBM INDIA PRIVATE LIMITED,CLOUD ARCHITECT,106059.0,"DENVER, CO",2019
IBM CORPORATION,CLOUD ARCHITECT,106475.0,"CARY, NC",2019
ANUNTA TECH INC,CLOUD ARCHITECT,108867.0,"AUSTIN, TX",2019
TIBCO SOFTWARE INC,CLOUD ARCHITECT,110000.0,"STAFFORD, TX",2019
IBM CORPORATION,CLOUD ARCHITECT,111446.0,"DURHAM, NC",2019
TECKPROS LLC,CLOUD ARCHITECT,113069.0,"VERNON HILLS, IL",2019
TECKPROS LLC,CLOUD ARCHITECT,113069.0,"VERNON HILLS, IL",2019
DUNKIN&#39; BRANDS INC,CLOUD ARCHITECT,114331.0,"CANTON, MA",2019
CINTRA SOFTWARE AND SERVICES,CLOUD ARCHITECT,118000.0,"NEW YORK, NY",2019
SRK SYSTEMS INC,CLOUD ARCHITECT,118456.0,"SOUTH SAN FRANCISCO, CA",2019
KSQUARE SOLUTIONS INC,CLOUD ARCHITECT,120000.0,"COPPELL, TX",2019
GUY CARPENTER &amp; COMPANY,CLOUD ARCHITECT,125000.0,"HOBOKEN, NJ",2019
VIRTUAL SYSTEMS SOLUTIONS INC,CLOUD ARCHITECT,125000.0,"FARMINGTON HILLS, MI",2019
VIGILANT TECHNOLOGIES LLC,CLOUD ARCHITECT,130000.0,"TROY, MI",2019
WYNDHAM HOTEL GROUP LLC,CLOUD ARCHITECT,132766.0,"PARSIPPANY, NJ",2019
EXELIQ CONSULTING INC,CLOUD ARCHITECT,140000.0,"CHICAGO, IL",2019
INGRAIN SYSTEMS INC,CLOUD ARCHITECT,140000.0,"SAN FRANCISCO, CA",2019
INGRAIN SYSTEMS INC,CLOUD ARCHITECT,140000.0,"SAN FRANCISCO, CA",2019
HITACHI VANTARA CORPORATION,CLOUD ARCHITECT,143500.0,"HERNDON, VA",2019
BIZANALYTICA LLC,CLOUD ARCHITECT,150000.0,"SMITHFIELD, RI",2019
CROWN CASTLE USA INC,CLOUD ARCHITECT,150000.0,"HOUSTON, TX",2019
SUNSOFT TECHNOLOGIES INC,CLOUD ARCHITECT,150000.0,"PLANO, TX",2019
SUNSOFT TECHNOLOGIES INC,CLOUD ARCHITECT,150000.0,"PLANO, TX",2019
SUNSOFT TECHNOLOGIES INC,CLOUD ARCHITECT,150000.0,"PLANO, TX",2019
MEDIAAGILITY INC,CLOUD ARCHITECT,155000.0,"PRINCETON, NJ",2019
MEDIAAGILITY INC,CLOUD ARCHITECT,155000.0,"PRINCETON, NJ",2019
MEDIAAGILITY INC,CLOUD ARCHITECT,155000.0,"NEW YORK, NY",2019
GFT USA INC,CLOUD ARCHITECT,160800.0,"NEW YORK, NY",2019
GFT USA INC,CLOUD ARCHITECT,160800.0,"NEW YORK, NY",2019
BIZANALYTICA LLC,CLOUD ARCHITECT,165000.0,"DURHAM, NC",2019
CANDID PARTNERS LLC,CLOUD ARCHITECT,165000.0,"ATLANTA, GA",2019
APEX IT SERVICES LLC,CLOUD ARCHITECT,171360.0,"COLUMBIA, MD",2019
APEX IT SERVICES LLC,CLOUD ARCHITECT,171360.0,"COLUMBIA, MD",2019
SRK SYSTEMS INC,CLOUD ARCHITECT,180000.0,"SOUTH SAN FRANCISCO, CA",2019
DXC TECHNOLOGY SERVICES LLC,CLOUD ARCHITECT  ORACLE DBA,110000.0,"NEW ORLEANS, LA",2019
BRAINSCALE INC,CLOUD ARCHITECT - MICROSOFT CLOUD COMPUTING,135000.0,"PRINCETON, NJ",2019
