Company,Job,Salary,Location,Year
POPULUS GROUP LLC,DATA ENGINEER,64000.0,"WINTER PARK, FL",2019
POPULUS GROUP LLC,DATA ENGINEER,64000.0,"WINTER PARK, FL",2019
POPULUS GROUP LLC,DATA ENGINEER,64000.0,"WINTER PARK, FL",2019
CALIFORNIA CREATIVE SOLUTIONS INC,DATA ENGINEER,71200.0,"REDMOND, WA",2019
BESHTON SOFTWARE INC,DATA ENGINEER,72000.0,"SANTA CLARA, CA",2019
CALIFORNIA CREATIVE SOLUTIONS INC,DATA ENGINEER,72360.0,"MARLTON, NJ",2019
CALIFORNIA CREATIVE SOLUTIONS INC,DATA ENGINEER,72560.0,"MARLTON, NJ",2019
OMNI SOURCING INC,DATA ENGINEER,74220.0,"RICHARDSON, TX",2019
DENKEN SOLUTIONS INC,DATA ENGINEER,75060.0,"ROCHESTER, MN",2019
DENKEN SOLUTIONS INC,DATA ENGINEER,75580.0,"MINNEAPOLIS, MN",2019
HD CONSULTING INC,DATA ENGINEER,78000.0,"HOFFMAN ESTATES, IL",2019
ESSENTIAL TECHNOLOGIES INC,DATA ENGINEER,82000.0,"LAWRENCEVILLE, GA",2019
HCL GLOBAL SYSTEMS INC,DATA ENGINEER,82140.0,"RALEIGH, NC",2019
HCL GLOBAL SYSTEMS INC,DATA ENGINEER,82640.0,"PEORIA, IL",2019
HCL GLOBAL SYSTEMS INC,DATA ENGINEER,82640.0,"PEORIA, IL",2019
HCL GLOBAL SYSTEMS INC,DATA ENGINEER,82680.0,"RALEIGH, NC",2019
STREAMS INC,DATA ENGINEER,86000.0,"PRINCETON, NJ",2019
DENKEN SOLUTIONS INC,DATA ENGINEER,86000.0,"WILMINGTON, DE",2019
CALIFORNIA CREATIVE SOLUTIONS INC,DATA ENGINEER,86460.0,"CEDAR RAPIDS, IA",2019
AMGEN INCORPORATED,DATA ENGINEER,86540.0,"TAMPA, FL",2019
BLUE FUSION ENTERPRISE TECHNOLOGIES INC,DATA ENGINEER,88000.0,"SCHAUMBURG, IL",2019
HCL GLOBAL SYSTEMS INC,DATA ENGINEER,89940.0,"RICHARDSON, TX",2019
TALENTQ INC,DATA ENGINEER,90000.0,"NORTHBROOK, IL",2019
TALENTQ INC,DATA ENGINEER,90000.0,"NORTHBROOK, IL",2019
TALENTQ INC,DATA ENGINEER,90000.0,"NORTHBROOK, IL",2019
KBS SOLUTIONS LLC,DATA ENGINEER,90000.0,"PLANO, TX",2019
TALENTQ INC,DATA ENGINEER,90000.0,"ROSEMONT, IL",2019
INSPUR USA INC,DATA ENGINEER,91500.0,"BELLEVUE, WA",2019
INSPUR USA INC,DATA ENGINEER,91500.0,"BELLEVUE, WA",2019
ARTECH LLC,DATA ENGINEER,92660.0,"NEW YORK, NY",2019
WINDSUN TECHNOLOGIES INC,DATA ENGINEER,93900.0,"EDEN PRAIRIE, MN",2019
ANJUS LLC,DATA ENGINEER,93900.0,"EDEN PRAIRIE, MN",2019
NIRVANA ENTERPRISES LLC,DATA ENGINEER,94000.0,"EDISON, NJ",2019
