Company,Job,Salary,Location,Year
AXLE INFORMATICS LLC,SOFTWARE ARCHITECH,155000.0,"BETHESDA, MD",2019
ITCAPS LLC,SOFTWARE ARCHITECT,82000.0,"ATLANTA, GA",2019
ACCESS PROFESSIONAL INC,SOFTWARE ARCHITECT,82000.0,"EL CAJON, CA",2019
SENSIPLE INC,SOFTWARE ARCHITECT,88340.0,"ALLSTON, MA",2019
TRIDENT MANAGEMENT AND MARKETING INC,SOFTWARE ARCHITECT,90000.0,"SOUTHERN PINES, NC",2019
E-BASE TECHNOLOGIES INC,SOFTWARE ARCHITECT,120300.0,"FREMONT, CA",2019
SAYEON LLC,SOFTWARE ARCHITECT,124800.0,"SANTA CLARA, CA",2019
COMPUTER AID INC,SOFTWARE ARCHITECT,142620.0,"HARRISBURG, PA",2019
YOUNGSOFT INC,SOFTWARE ARCHITECT,144240.0,"HERNDON, VA",2019
CLARIONDOOR INC,SOFTWARE ARCHITECT,150000.0,"LOS ANGELES, CA",2019
SAI SYSTEMS INTERNATIONAL INC,SOFTWARE ARCHITECT,150400.0,"FAIRFAX, VA",2019
SAANSOL INC,SOFTWARE ARCHITECT,192000.0,"NEWARK, CA",2019
SAANSOL INC,SOFTWARE ARCHITECT,192000.0,"NEWARK, CA",2019
GRAYBOX LLC,SOFTWARE ARCHITECT,1483.0,"PORTLAND, OR",2019
GRAYBOX LLC,SOFTWARE ARCHITECT,1740.0,"PORTLAND, OR",2019
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,62900.0,"CLEVELAND, OH",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,65000.0,"CLEARWATER, FL",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,65000.0,"CLEARWATER, FL",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,65000.0,"CLEARWATER, FL",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,65000.0,"CLEARWATER, FL",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,65000.0,"CLEARWATER, FL",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,65000.0,"CLEARWATER, FL",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,65000.0,"CLEARWATER, FL",2019
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,65300.0,"CLEVELAND, OH",2019
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,65300.0,"PITTSBURGH, PA",2019
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,65300.0,"CHARLOTTE, NC",2019
MPHASIS CORPORATION,SOFTWARE ARCHITECT,67771.0,"SAN ANTONIO, TX",2019
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,68474.0,"BELTON, TX",2019
AUTOMOTIVE LIGHTING LLC,SOFTWARE ARCHITECT,70000.0,"AUBURN HILLS, MI",2019
3I INFOTECH INC,SOFTWARE ARCHITECT,71000.0,"RALEIGH, NC",2019
HEXAWARE TECHNOLOGIES INC,SOFTWARE ARCHITECT,71750.0,"PEACHTREE CORNERS, GA",2019
HEXAWARE TECHNOLOGIES INC,SOFTWARE ARCHITECT,72350.0,"PEACHTREE CORNERS, GA",2019
KINECTRA LLC,SOFTWARE ARCHITECT,73000.0,"PITTSBURGH, PA",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,73112.0,"CLEARWATER, FL",2019
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,73112.0,"CLEARWATER, FL",2019
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,73445.0,"AUSTIN, TX",2019
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,74022.0,"GREENVILLE, SC",2019
PCB APPS LLC,SOFTWARE ARCHITECT,74300.0,"SOMERSET, NJ",2019
CGI TECHNOLOGIES AND SOLUTIONS INC,SOFTWARE ARCHITECT,74443.0,"NEW YORK, NY",2019
SBM GROUP INC,SOFTWARE ARCHITECT,74500.0,"ISELIN, NJ",2019
SBM GROUP INC,SOFTWARE ARCHITECT,74500.0,"ISELIN, NJ",2019
TECH MAHINDRA (AMERICAS)INC,SOFTWARE ARCHITECT,74568.0,"WAUWATOSA, WI",2019
TECH MAHINDRA (AMERICAS)INC,SOFTWARE ARCHITECT,74568.0,"WAUWATOSA, WI",2019
TECH MAHINDRA (AMERICAS)INC,SOFTWARE ARCHITECT,74568.0,"WAUWATOSA, WI",2019
TECH MAHINDRA (AMERICAS)INC,SOFTWARE ARCHITECT,74568.0,"MILWAUKEE, WI",2019
TANISHA SYSTEMS INC,SOFTWARE ARCHITECT,74800.0,"ERIE, PA",2019
UST GLOBAL INC,SOFTWARE ARCHITECT,75000.0,"MIAMI, FL",2019
UST GLOBAL INC,SOFTWARE ARCHITECT,75000.0,"TAMPA, FL",2019
MSQUARE SYSTEMS INC,SOFTWARE ARCHITECT,75000.0,"SEATTLE, WA",2019
3I INFOTECH INC,SOFTWARE ARCHITECT,75000.0,"SECAUCUS, NJ",2019
MPHASIS CORPORATION,SOFTWARE ARCHITECT,75192.0,"COLORADO SPRINGS, CO",2019
