Company,Job,Salary,Location,Year
SIEMENS MOBILITY INC,DATA ANALYSIS &amp; SIMULATION PROFESSIONAL,116616.0,"ATLANTA, GA",2019
IM FLASH TECHNOLOGIES LLC,DATA ANALYSIS ENGINEER,86925.0,"LEHI, UT",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,64355.0,"PLANO, TX",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,64355.0,"PLANO, TX",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,64355.0,"PLANO, TX",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,64355.0,"PLANO, TX",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,64355.0,"PLANO, TX",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,64355.0,"PLANO, TX",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,70741.0,"PLANO, TX",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75171.0,"RICHMOND, VA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,75171.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75171.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75171.0,"RICHMOND, VA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,75171.0,"GLEN ALLEN, VA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,75171.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75442.0,"RICHMOND, VA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,75442.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75442.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75442.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75442.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,75442.0,"RICHMOND, VA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,76000.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,76502.0,"CHICAGO, IL",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,79373.0,"CHICAGO, IL",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,84282.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,87526.0,"MCLEAN, VA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,87527.0,"TYSONS, VA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,90000.0,"MCLEAN, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,90938.0,"SAN FRANCISCO, CA",2019
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,92664.0,"RICHMOND, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,100381.0,"MCLEAN, VA",2019
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,104000.0,"PLANO, TX",2019
