Company,Job,Salary,Location,Year
ILLUMINA INC,DEEP LEARNING AI RESEARCHER,73154.0,"SAN DIEGO, CA",2019
ZEBRA MEDICAL VISION INC,DEEP LEARNING ALGORITHM RESEARCHER,103064.0,"BERKELEY, CA",2019
NVIDIA CORPORATION,DEEP LEARNING COMPILER PRODUCT MANAGER,159536.0,"SANTA CLARA, CA",2019
LOCUS SOCIAL INC,DEEP LEARNING ENGINEER,70000.0,"ARLINGTON, VA",2019
LOCUS SOCIAL INC,DEEP LEARNING ENGINEER,73000.0,"ARLINGTON, VA",2019
LOCUS SOCIAL INC,DEEP LEARNING ENGINEER,78550.0,"ARLINGTON, VA",2019
NANOTRONICS IMAGING INC,DEEP LEARNING ENGINEER,82400.0,"BROOKLYN, NY",2019
ZENUITY INC,DEEP LEARNING ENGINEER,85000.0,"NOVI, MI",2019
ZENUITY INC,DEEP LEARNING ENGINEER,85000.0,"NOVI, MI",2019
MISO ROBOTICS INC,DEEP LEARNING ENGINEER,99174.0,"PASADENA, CA",2019
VOLVO CAR TECHNOLOGY USA LLC,DEEP LEARNING ENGINEER,105000.0,"SUNNYVALE, CA",2019
CENTER FOR DEEP LEARNING IN ELECTRONICS MANUFACTURING INC,DEEP LEARNING ENGINEER,108784.0,"SAN JOSE, CA",2019
D2S INC,DEEP LEARNING ENGINEER,109242.0,"SAN JOSE, CA",2019
D2S INC,DEEP LEARNING ENGINEER,109242.0,"SAN JOSE, CA",2019
AUTOX TECHNOLOGIES INC,DEEP LEARNING ENGINEER,119101.0,"SAN JOSE, CA",2019
VOLVO CAR TECHNOLOGY USA LLC,DEEP LEARNING ENGINEER,125000.0,"SUNNYVALE, CA",2019
GAUSS SURGICAL INC,DEEP LEARNING ENGINEER,130000.0,"MENLO PARK, CA",2019
FOCAL SYSTEMS INC,DEEP LEARNING ENGINEER,130000.0,"BURLINGAME, CA",2019
MATROID INC,DEEP LEARNING ENGINEER,140000.0,"PALO ALTO, CA",2019
ARRAIY INC,DEEP LEARNING ENGINEER SCIENTIST,180000.0,"MOUNTAIN VIEW, CA",2019
STANDARD COGNITION CORP,DEEP LEARNING RESEARCHER,145000.0,"SAN FRANCISCO, CA",2019
SUBTLE MEDICAL INC,DEEP LEARNING SCIENTIST,110000.0,"MENLO PARK, CA",2019
AFFECTIVA INC,DEEP LEARNING SCIENTIST,145000.0,"BOSTON, MA",2019
AFFECTIVA INC,DEEP LEARNING SCIENTIST,145000.0,"BOSTON, MA",2019
INNOPEAK TECHNOLOGY INC,DEEP LEARNING SCIENTIST,158163.0,"PALO ALTO, CA",2019
HYPERFINE RESEARCH INC,DEEP LEARNING SCIENTIST,160000.0,"GUILFORD, CT",2019
IBM CORPORATION,DEEP LEARNING SOFTWARE ENGINEER,88005.0,"LITTLETON, MA",2019
OUSTER INC,DEEP LEARNING SOFTWARE ENGINEER,121077.0,"SAN FRANCISCO, CA",2019
THE UNIVERSITY OF IOWA,DEEP LEARNING SPECIALIST,74999.0,"IOWA CITY, IA",2019
