Company,Job,Salary,Location,Year
METAWAVE CORPORATION,ARTIFICIAL INTELLIGENCE AI ENGINEER,119101.0,"PALO ALTO, CA",2019
MP BIOMEDICALS LLC,ARTIFICIAL INTELLIGENCE APPLICATIONS SPECIALIST,50565.0,"SANTA ANA, CA",2019
STANLEY BLACK &amp; DECKER INC,ARTIFICIAL INTELLIGENCE ARCHITECT,105000.0,"ATLANTA, GA",2019
COGNICOR TECHNOLOGIES INC,ARTIFICIAL INTELLIGENCE BUSINESS STRATEGY ANALYST,54288.0,"DOVER, DE",2019
COGNICOR TECHNOLOGIES INC,ARTIFICIAL INTELLIGENCE BUSINESS STRATEGY ANALYST,76211.0,"MOUNTAIN VIEW, CA",2019
POPULUS GROUP LLC,ARTIFICIAL INTELLIGENCE ENGINEER,149660.0,"WASHINGTON, DC",2019
BOSTON MEDITECH GROUP INC,ARTIFICIAL INTELLIGENCE ENGINEER,65000.0,"BURLINGTON, MA",2019
AMERICAN HAVAL MOTOR TECHNOLOGY LLC,ARTIFICIAL INTELLIGENCE ENGINEER,80000.0,"FARMINGTON HILLS, MI",2019
MEANING BOT INC,ARTIFICIAL INTELLIGENCE ENGINEER,92394.0,"KATONAH, NY",2019
MEANING BOT INC,ARTIFICIAL INTELLIGENCE ENGINEER,92394.0,"KATONAH, NY",2019
MEANING BOT INC,ARTIFICIAL INTELLIGENCE ENGINEER,92394.0,"KATONAH, NY",2019
LEGENDARY AI LLC,ARTIFICIAL INTELLIGENCE ENGINEER,95000.0,"AUSTIN, TX",2019
ITERATE STUDIO INC,ARTIFICIAL INTELLIGENCE ENGINEER,116000.0,"SAN JOSE, CA",2019
MIDEA EMERGING TECHNOLOGY CO LTD,ARTIFICIAL INTELLIGENCE ENGINEER,120000.0,"SAN JOSE, CA",2019
PAIGEAI INC,ARTIFICIAL INTELLIGENCE ENGINEER,120000.0,"NEW YORK, NY",2019
KLA-TENCOR CORPORATION,ARTIFICIAL INTELLIGENCE ENGINEER,130000.0,"ANN ARBOR, MI",2019
SHISEIDO AMERICAS CORPORATION,ARTIFICIAL INTELLIGENCE LEAD ENGINEER,118000.0,"CAMBRIDGE, MA",2019
SHISEIDO AMERICAS CORPORATION,ARTIFICIAL INTELLIGENCE LEAD ENGINEER,118000.0,"CAMBRIDGE, MA",2019
CONCEPTANT INC,ARTIFICIAL INTELLIGENCE MACHINE LEARNING ENGINEER,155000.0,"ROCKVILLE, MD",2019
PPG INDUSTRIES INC,ARTIFICIAL INTELLIGENCE MACHINE LEARNING MANAGER,151000.0,"PITTSBURGH, PA",2019
TOOSO INC,ARTIFICIAL INTELLIGENCE MANAGER,94266.0,"SAN FRANCISCO, CA",2019
CAPGEMINI AMERICA INC,ARTIFICIAL INTELLIGENCE MANAGING CONSULTANT,155000.0,"NEW YORK, NY",2019
ACCENTURE LLP,ARTIFICIAL INTELLIGENCE PRINCIPAL,136400.0,"SAN JOSE, CA",2019
ACCENTURE LLP,ARTIFICIAL INTELLIGENCE PRINCIPLE,160000.0,"FREMONT, CA",2019
ACCENTURE LLP,ARTIFICIAL INTELLIGENCE PRINCIPLE,163134.0,"SAN JOSE, CA",2019
BYTON NORTH AMERICA CORPORATION,ARTIFICIAL INTELLIGENCE RESEARCH SCIENTIST,130000.0,"SANTA CLARA, CA",2019
THE CLIMATE CORPORATION,ARTIFICIAL INTELLIGENCE RESEARCHER - RISK OPTIMIZATION,112000.0,"ST. LOUIS, MO",2019
SHELL GLOBAL SOLUTIONS US INC,ARTIFICIAL INTELLIGENCE RESIDENT,140000.0,"HOUSTON, TX",2019
HIGHMARK HEALTH,ARTIFICIAL INTELLIGENCE SCIENTIST,94950.0,"PITTSBURGH, PA",2019
PACTERA TECHNOLOGIES NA INC,ARTIFICIAL INTELLIGENCE SCIENTIST,114000.0,"NEW YORK, NY",2019
THE VANGUARD GROUP,ARTIFICIAL INTELLIGENCE SCIENTIST,125000.0,"MALVERN, PA",2019
ANTUIT INC,ARTIFICIAL INTELLIGENCE SCIENTIST,135000.0,"FRISCO, TX",2019
ANTHEM INC,ARTIFICIAL INTELLIGENCE SENIOR AI ENGINEER,93309.0,"ATLANTA, GA",2019
