Company,Job,Salary,Location,Year
GOOD PARENTS INC,MOBILE AND FULL STACK ARCHITECT,148000.0,"SAN FRANCISCO, CA",2018
TILTING POINT MEDIA LLC,MOBILE APP DESIGNER,61797.0,"NEW YORK, NY",2018
CHIVALRY HEALTH INC,MOBILE APP ENGINEER,84140.0,"FREMONT, CA",2018
CHIVALRY HEALTH INC,MOBILE APP ENGINEER,100000.0,"FREMONT, CA",2018
AXXESS CONSULT INC,MOBILE APP ENGINEER,75000.0,"DALLAS, TX",2018
AXXESS CONSULT INC,MOBILE APP ENGINEER,75000.0,"DALLAS, TX",2018
AXXESS CONSULT INC,MOBILE APP ENGINEER,75000.0,"DALLAS, TX",2018
JET INTERNATIONAL SERVICES LLC,MOBILE APP ENGINEER,78624.0,"EDEN PRAIRIE, MN",2018
JET INTERNATIONAL SERVICES LLC,MOBILE APP ENGINEER,78624.0,"EDEN PRAIRIE, MN",2018
AXXESS CONSULT INC,MOBILE APP ENGINEER,80000.0,"DALLAS, TX",2018
AXXESS CONSULT INC,MOBILE APP ENGINEER,80000.0,"DALLAS, TX",2018
AXXESS CONSULT INC,MOBILE APP ENGINEER,85000.0,"DALLAS, TX",2018
GLOBAL INTELLECTUALS LLC,MOBILE APPLICATION ARCHITECT,78624.0,"BLOOMINGTON, MN",2018
APPTAD INC,MOBILE APPLICATION ARCHITECT,114026.0,"PISCATAWAY, NJ",2018
APPTAD INC,MOBILE APPLICATION ARCHITECT,114026.0,"PISCATAWAY,, NJ",2018
ADJOY INC,MOBILE APPLICATION DESIGN ENGINEER,72550.0,"TAMPA, FL",2018
EXPANDTREE INC,MOBILE APPLICATION ENGINEER,71635.0,"NOVI, MI",2018
REMOTE TIGER INC,MOBILE APPLICATION ENGINEER,95000.0,"IRVING, TX",2018
INGENICO INC,MOBILE APPLICATION ENGINEER IOS,80000.0,"BOSTON, MA",2018
OBERON IT,MOBILE APPLICATION QUALITY ANALYST,85000.0,"BURR RIDGE, IL",2018
NUROTRON BIOTECHNOLOGY INC,MOBILE APPLICATION SOFTWARE ENGINEER,76920.0,"IRVINE, CA",2018
ANSWER FINANCIAL INC,MOBILE APPLICATIONS ARCHITECT,120000.0,"ENCINO, CA",2018
DANLAW INC,MOBILE APPLICATIONS ENGINEER,80000.0,"NOVI, MI",2018
ROBLOX CORPORATION,MOBILE APPLICATIONS ENGINEER,115000.0,"SAN MATEO, CA",2018
BOSE CORPORATION,MOBILE APPLICATIONS ENGINEER II,101005.0,"FRAMINGHAM, MA",2018
MAST TECHNOLOGY SERVICES INC,MOBILE APPLICATIONS MANAGER,148054.0,"REYNOLDSBURG, OH",2018
GATEWAY SOLUTIONS INC,MOBILE APPLICATIONS SOFTWARE ENGINEER,70000.0,"COLUMBUS, OH",2018
GATEWAY SOLUTIONS INC,MOBILE APPLICATIONS SOFTWARE ENGINEER II,82500.0,"CARROLLTON, GA",2018
GATEWAY SOLUTIONS INC,MOBILE APPLICATIONS SOFTWARE ENGINEER II,84500.0,"CARROLLTON, GA",2018
ZILLOW INC,MOBILE APPS ENGINEER,123000.0,"SAN FRANCISCO, CA",2018
COCA-COLA SOUTHWEST BEVERAGES LLC,"MOBILE APPS, PORTALS AND COLLABORATION ANALYST",116000.0,"DALLAS, TX",2018
HCL GLOBAL SYSTEMS INC,MOBILE ARCHITECT,89480.0,"ADA, MI",2018
PYRAMID CONSULTING INC,MOBILE ARCHITECT,85000.0,"ALPHARETTA, GA",2018
PYRAMID CONSULTING INC,MOBILE ARCHITECT,85000.0,"ALPHARETTA, GA",2018
PYRAMID CONSULTING INC,MOBILE ARCHITECT,85000.0,"ALPHARETTA, GA",2018
DYNAMIC ACCESS SYSTEMS INC,MOBILE ARCHITECT,108000.0,"IRVING, TX",2018
PRODAPT NORTH AMERICA,MOBILE ARCHITECT,125000.0,"KING OF PRUSSIA, PA",2018
PRODAPT NORTH AMERICA,MOBILE ARCHITECT,125000.0,"CHARLOTTE, NC",2018
SPIREON INC,MOBILE ARCHITECT,142917.0,"IRVINE, CA",2018
PHOTON INFOTECH INC,MOBILE ARCHITECT,155400.0,"DEERFIELD, IL",2018
