Company,Job,Salary,Location,Year
UNICON INTERNATIONAL INC,SECURITY &amp; THREAT MANAGEMENT ADMINISTRATOR,76000.0,"MARYSVILLE, OH",2018
BED BATH &amp; BEYOND INC,SECURITY ADMINISTRATOR,130000.0,"UNION, NJ",2018
CROWN EQUIPMENT CORPORATION,SECURITY ADMINISTRATOR GRC,105373.0,"NEW BREMEN, OH",2018
TRUSTEES OF BOSTON UNIVERSITY,SECURITY ADMINISTRATOR III,117134.0,"BOSTON, MA",2018
NTT DATA SERVICES LLC,SECURITY ANALYSIS SPECIALIST ADVISOR,106820.0,"IRVING, TX",2018
NTT DATA SERVICES LLC,SECURITY ANALYSIS SPECIALIST ADVISOR,106820.0,"IRVING, TX",2018
NTT DATA SERVICES LLC,SECURITY ANALYSIS SPECIALIST ADVISOR,106820.0,"IRVING, TX",2018
NTT DATA SERVICES LLC,SECURITY ANALYSIS SPECIALIST ADVISOR,111093.0,"IRVING, TX",2018
NTT DATA SERVICES LLC,SECURITY ANALYSIS SPECIALIST ADVISOR,111093.0,"IRVING, TX",2018
NTT DATA SERVICES LLC,SECURITY ANALYSIS STRATEGIC ADVISOR,106820.0,"IRVING, TX",2018
SRIVEN SYSTEMS OF TX INC,SECURITY ANALYST,38560.0,"ROCHESTER, NY",2018
NOVALINK SOLUTIONS LLC,SECURITY ANALYST,78000.0,"ATLANTA, GA",2018
CORPORATE BROKERS LLC,SECURITY ANALYST,84260.0,"BALTIMORE, MD",2018
POPULUS GROUP LLC,SECURITY ANALYST,87640.0,"HERNDON, VA",2018
POPULUS GROUP LLC,SECURITY ANALYST,87640.0,"WASHINGTON, DC",2018
FAREPORTAL INC,SECURITY ANALYST,54080.0,"NEW YORK, NY",2018
HEARTLAND EMPLOYMENT SERVICES LLC,SECURITY ANALYST,56500.0,"TOLEDO, OH",2018
AITA CONSULTING SERVICES INC,SECURITY ANALYST,60000.0,"EAST PEORIA, IL",2018
ARCIS INTERNATIONAL LLC,SECURITY ANALYST,60757.0,"WASHINGTON, DC",2018
LANDS&#39; END INC,SECURITY ANALYST,65000.0,"DODGEVILLE, WI",2018
SECUREAPP TECHNOLOGIES LLC,SECURITY ANALYST,67000.0,"TREVOSE, PA",2018
INTERNATIONAL TECHNOLOGY SOLUTIONS INC,SECURITY ANALYST,68000.0,"KANSAS CITY, MO",2018
INNOVATION IT TECH,SECURITY ANALYST,68000.0,"TREVOSE, PA",2018
VED INNOVATIONS INC,SECURITY ANALYST,68000.0,"HOFFMAN ESTATES, IL",2018
SAAN INTERNATIONAL,SECURITY ANALYST,68000.0,"TREVOSE, PA",2018
EGROVE SYSTEMS CORPORATION,SECURITY ANALYST,69992.0,"PARLIN, NJ",2018
SAAN INTERNATIONAL,SECURITY ANALYST,70000.0,"EDISON, NJ",2018
THESYS TECHNOLOGIES,SECURITY ANALYST,70000.0,"NEW YORK, NY",2018
SECUREAPP TECHNOLOGIES LLC,SECURITY ANALYST,70000.0,"FRANKLIN LAKES, NJ",2018
THESYS CAT LLC,SECURITY ANALYST,70000.0,"CHARLESTON, SC",2018
THESYS TECHNOLOGIES LLC,SECURITY ANALYST,70000.0,"NEW YORK, NY",2018
PYRAMID TECHNOLOGY SOLUTIONS INC,SECURITY ANALYST,70242.0,"INDIANAPOLIS, IN",2018
PYRAMID TECHNOLOGY SOLUTIONS INC,SECURITY ANALYST,70242.0,"INDIANAPOLIS, IN",2018
PYRAMID TECHNOLOGY SOLUTIONS INC,SECURITY ANALYST,70242.0,"INDIANAPOLIS, IN",2018
BHRIGUS INC,SECURITY ANALYST,71000.0,"INDIANAPOLIS, IN",2018
PINWHEEL SOLUTIONS INC,SECURITY ANALYST,71074.0,"HOUSTON, TX",2018
VECTORSOFT LLC,SECURITY ANALYST,72500.0,"GOODLETTSVILLE, TN",2018
VECTORSOFT LLC,SECURITY ANALYST,72500.0,"GOODLETTSVILLE, TN",2018
ACCENTURE LLP,SECURITY ANALYST,73362.0,"HERNDON, VA",2018
ACCENTURE LLP,SECURITY ANALYST,73362.0,"ARLINGTON, VA",2018
ACCENTURE LLP,SECURITY ANALYST,73362.0,"STERLING, VA",2018
ACCENTURE LLP,SECURITY ANALYST,73362.0,"ARLINGTON, VA",2018
NLEAGUE SERVICES INC,SECURITY ANALYST,74734.0,"MARIETTA, GA",2018
APPEXTREMES LLC,SECURITY ANALYST,75000.0,"BROOMFIELD, CO",2018
GRANICUS LLC,SECURITY ANALYST,75500.0,"WASHINGTON, DC",2018
CUMMINS INC,SECURITY ANALYST,75504.0,"SHOREVIEW, MN",2018
RAPID7 LLC,SECURITY ANALYST,76253.0,"CAMBRIDGE, MA",2018
DOTBITS INC,SECURITY ANALYST,76253.0,"BOSTON, MA",2018
BHRIGUS INC,SECURITY ANALYST,77000.0,"PORTLAND, OR",2018
EGROVE SYSTEMS CORPORATION,SECURITY ANALYST,77397.0,"PARLIN, NJ",2018
