Company,Job,Salary,Location,Year
VILORE FOODS COMPANY INC,AR &amp; CREDIT MANAGEMENT CONSULTANT,90000.0,"SAN ANTONIO, TX",2018
ONE PLANET OPS INC,AR ANALYST,71718.0,"WALNUT CREEK, CA",2018
OPTOTECH TECHNOLOGIES INC,AR COATING ENGINEER,75000.0,"GERMANTOWN, WI",2018
YINZCAM INC,AR VR DEVELOPER,80000.0,"PITTSBURGH, PA",2018
YINZCAM INC,AR VR DEVELOPER,90000.0,"PITTSBURGH, PA",2018
AUTODESK INC,AR VR ENGINEERING MANAGER,122554.0,"REDONDO BEACH, CA",2018
AUTODESK INC,AR VR ENGINEERING MANAGER,122554.0,"REDONDO BEACH, CA",2018
BIG RED BUTTON ENTERTAINMENT INC,AR VR PROGRAMMER,60174.0,"EL SEGUNDO, CA",2018
BIG RED BUTTON ENTERTAINMENT INC,AR VR PROGRAMMER,60174.0,"EL SEGUNDO, CA",2018
APPLE INC,AR VR SOFTWARE DEVELOPMENT ENGINEER,180000.0,"CUPERTINO, CA",2018
LESLIE E ROBERTSON ASSOCIATES RLLP,VR DEVELOPER COMPUTATIONAL DESIGNER,71510.0,"NEW YORK, NY",2018
GEARBOX SOFTWARE LLC,VR GAMEPLAY DESIGNER,49500.0,"FRISCO, TX",2018
GEARBOX SOFTWARE LLC,VR GAMEPLAY DESIGNER,49500.0,"FRISCO, TX",2018
EPIC GAMES INC,VR RENDERING PROGRAMMER,113500.0,"BELLEVUE, WA",2018
KEY LIME INTERACTIVE LLC,VR SENIOR HUMAN FACTOR RESEARCH ENGINEER,120000.0,"BROOKLYN, NY",2018
ORBVIU INC,VR SOFTWARE ENGINEER,79740.0,"MILLBRAE, CA",2018
HUDSON VIEW LABS INC,VR SOFTWARE ENGINEER,62400.0,"CROTON, NY",2018
HUDSON VIEW LABS INC,VR SOFTWARE ENGINEER,62400.0,"CROTON-ON-HUDSON, NY",2018
YERBA BEUNA VR INC,VR TECHNICAL PRODUCT MANAGER,96160.0,"CAMPBELL, CA",2018
HIGH FIDELITY INC,VIRTUAL REALITY DEVELOPER,125000.0,"SAN FRANCISCO, CA",2018
IMMERSIVE TOUCH INC,VIRTUAL REALITY ENGINEER,67309.0,"CHICAGO, IL",2018
UNIVERSAL ASSET MANAGEMENT INC,VIRTUAL REALITY PROGRAM MANAGER,60000.0,"MEMPHIS, TN",2018
UNIVERSAL ASSET MANAGEMENT INC,VIRTUAL REALITY PROGRAM MANAGER,66768.0,"MEMPHIS, TN",2018
AIREAL INC,AUGMENTED REALITY ENGINEER,73507.0,"PLANO, TX",2018
AIREAL INC,AUGMENTED REALITY ENGINEER,73507.0,"PLANO, TX",2018
AIREAL INC,AUGMENTED REALITY ENGINEER,73507.0,"PLANO, TX",2018
AIREAL INC,AUGMENTED REALITY ENGINEER,73507.0,"PLANO, TX",2018
IMMERSIVETOUCH INC,AUGMENTED REALITY GAME DESIGNER,50690.0,"CHICAGO, IL",2018
VIRTUAL THERAPEUTICS CORPORATION,AUGMENTED&amp;NBSP;REALITY&amp;NBSP;ENGINEER,108000.0,"KIRKLAND, WA",2018
