Company,Job,Salary,Location,Year
EATEAM INC,SCRUM MANAGER,74443.0,"ENGLEWOODS CLIFFS, NJ",2018
EATEAM INC,SCRUM MANAGER,96366.0,"ENGLEWOODS CLIFFS, NJ",2018
ASTA CRS INC,SCRUM MASTER,52760.0,"ATLANTA, GA",2018
SARK TECHNOLOGY SOLUTIONS LLC,SCRUM MASTER,64000.0,"ROSEVILLE, CA",2018
ASTA CRS INC,SCRUM MASTER,64760.0,"NORFOLK, VA",2018
SARK TECHNOLOGY SOLUTIONS LLC,SCRUM MASTER,66000.0,"CORONA, CA",2018
SARK TECHNOLOGY SOLUTIONS LLC,SCRUM MASTER,70000.0,"ATLANTA, GA",2018
ENTERPRISE BUSINESS SOLUTIONS INC,SCRUM MASTER,70000.0,"RICHMOND, VA",2018
INFOSPAN INC,SCRUM MASTER,72000.0,"CRANSTON, RI",2018
AGILESOFT INC,SCRUM MASTER,79000.0,"PLEASANTON, CA",2018
KYYBA INC,SCRUM MASTER,80000.0,"NEW YORK, NY",2018
FAST SWITCH LTD,SCRUM MASTER,80000.0,"COLUMBUS, OH",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,82000.0,"ATLANTA, GA",2018
VIGNA SOLUTIONS INC,SCRUM MASTER,88880.0,"WILMINGTON, DE",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,91780.0,"ATLANTA, GA",2018
APPSINTEGRATION INC,SCRUM MASTER,92300.0,"SAN FRANCISCO, CA",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,92660.0,"NEW YORK, NY",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,94000.0,"NEW YORK, NY",2018
INTELLISYS TECHNOLOGY LLC,SCRUM MASTER,97000.0,"NORFOLK, VA",2018
ADAM INFORMATION TECHNOLOGIES LLC,SCRUM MASTER,101760.0,"MCLEAN, VA",2018
XCELTECH INC,SCRUM MASTER,102000.0,"HARRISBURG, PA",2018
AGILESOFT INC,SCRUM MASTER,105200.0,"PLEASANTON, CA",2018
CONTECH SYSTEMS INC,SCRUM MASTER,105700.0,"EDEN PRAIRIE, MN",2018
CONTECH SYSTEMS INC,SCRUM MASTER,105700.0,"EDEN PRAIRIE, MN",2018
ASCENDUM SOLUTIONS LLC,SCRUM MASTER,109300.0,"CINCINNATI, OH",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,110000.0,"ATLANTA, GA",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,112020.0,"ATLANTA, GA",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,112020.0,"ATLANTA, GA",2018
PRECISION TECHNOLOGIES CORP,SCRUM MASTER,112020.0,"ATLANTA, GA",2018
INTELLISYS TECHNOLOGY LLC,SCRUM MASTER,130000.0,"RICHMOND, VA",2018
INTELLISYS TECHNOLOGY LLC,SCRUM MASTER,130000.0,"NORFOLK, VA",2018
US IT SOLUTIONS INC,SCRUM MASTER,152000.0,"REDWOOD CITY, CA",2018
US IT SOLUTIONS INC,SCRUM MASTER,152000.0,"REDWOOD CITY, CA",2018
US IT SOLUTIONS INC,SCRUM MASTER,152000.0,"REDWOOD CITY, CA",2018
US IT SOLUTIONS INC,SCRUM MASTER,152000.0,"REDWOOD CITY, CA",2018
