Company,Job,Salary,Location,Year
ITCAPS LLC,CLOUD ARCHITECT,84920.0,"PARLIN, NJ",2018
RELIANT VISION GROUP INC,CLOUD ARCHITECT,180000.0,"ALPHARETTA, GA",2018
ALPHA TECHNOLOGIES INC,CLOUD ARCHITECT,66144.0,"WILMINGTON, DE",2018
PRANETOR SOFTWARE SOLUTIONS LLC,CLOUD ARCHITECT,72000.0,"ROCHESTER, MI",2018
BI LABS INC,CLOUD ARCHITECT,75000.0,"ALBERTVILLE, AL",2018
DIGITAL INTELLIGENCE SYSTEMS LLC,CLOUD ARCHITECT,76586.0,"PLANO, TX",2018
DIGITAL INTELLIGENCE SYSTEMS LLC,CLOUD ARCHITECT,76586.0,"PLANO, TX",2018
DIGITAL INTELLIGENCE SYSTEMS LLC,CLOUD ARCHITECT,76586.0,"PLANO, TX",2018
ZENITH LIFESCIENCE LLC,CLOUD ARCHITECT,84000.0,"OVERLAND PARK, KS",2018
MINDSHIFT TECHNOLOGIES INC,CLOUD ARCHITECT,87725.0,"FREMONT, CA",2018
CORECOMPETE INC,CLOUD ARCHITECT,90000.0,"DURHAM, NC",2018
ALFA SERVICES USA INC,CLOUD ARCHITECT,90000.0,"IRVING, TX",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECT,93500.0,"HERNDON, VA",2018
ALFA SERVICES USA INC,CLOUD ARCHITECT,94000.0,"IRVING, TX",2018
ROVER IT LLC,CLOUD ARCHITECT,97000.0,"MILPITAS, CA",2018
INTEGRATION TECHNOLOGIES CORP,CLOUD ARCHITECT,98000.0,"SAN JUAN, PR",2018
SCHOOL RUSH INC,CLOUD ARCHITECT,98030.0,"DALLAS, TX",2018
NASSCOMM INC,CLOUD ARCHITECT,98074.0,"IRVING, TX",2018
ORIGIN WIRELESS INC,CLOUD ARCHITECT,100000.0,"GREENBELT, MD",2018
ALPHAPRIMETECH INC,CLOUD ARCHITECT,101920.0,"IRVING, TX",2018
ALPHAPRIMETECH INC,CLOUD ARCHITECT,101920.0,"IRVING, TX",2018
CENTIZEN INC,CLOUD ARCHITECT,103022.0,"HILLSBORO, OR",2018
GENAPSYS INC,CLOUD ARCHITECT,105000.0,"REDWOOD CITY, CA",2018
RACKSPACE US INC,CLOUD ARCHITECT,107593.0,"SAN ANTIONO, TX",2018
TT TECHNOLOGIES INC,CLOUD ARCHITECT,110000.0,"CHARLOTTE, NC",2018
IDEXCEL INC,CLOUD ARCHITECT,110400.0,"COPPELL, TX",2018
DIMENSION DATA NORTH AMERICA,CLOUD ARCHITECT,117104.0,"ASHBURN, VA",2018
COGNIER INC,CLOUD ARCHITECT,125000.0,"IRVING, TX",2018
AXIAL HEALTHCARE INC,CLOUD ARCHITECT,125000.0,"NASHVILLE, TN",2018
TIBCO SOFTWARE INC,CLOUD ARCHITECT,132750.0,"PALO ALTO, CA",2018
TIBCO SOFTWARE INC,CLOUD ARCHITECT,132750.0,"PALO ALTO, CA",2018
DTG CONSULTING SOLUTIONS INC,CLOUD ARCHITECT,138500.0,"NEW YORK, NY",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECT,145800.0,"DALLAS, TX",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECT,145800.0,"DALLAS, TX",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECT,145800.0,"DALLAS, TX",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECT,145800.0,"DALLAS, TX",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECT,145800.0,"FORT WORTH, TX",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECT,145800.0,"DALLAS, TX",2018
KRONOS INCORPORATED,CLOUD ARCHITECT,149791.0,"LOWELL, MA",2018
SIMPLE RULES COMPANY,CLOUD ARCHITECT,150000.0,"SUNNYVALE, CA",2018
THE NEAT COMPANY INC,CLOUD ARCHITECT,150000.0,"PHILADELPHIA, PA",2018
ETOUCH SYSTEMS CORPORATION,CLOUD ARCHITECT,160000.0,"MOUNTAIN VIEW, CA",2018
INSIGHT DIRECT USA INC,CLOUD ARCHITECT,175000.0,"TEMPE, AZ",2018
HANU SOFTWARE SOLUTIONS INC,CLOUD ARCHITECT - PAAS,147175.0,"PRINCETON, NJ",2018
SFARA INC,CLOUD ARCHITECT AND INFOSEC ANALYST,92768.0,"HOBOKEN, NJ",2018
INTELLITRO INC,CLOUD ARCHITECT AZURE,120000.0,"CHARLOTTE, NC",2018
CENTIZEN INC,CLOUD ARCHITECT IT ARCH - PROF EXPERT,103022.0,"HILLSBORO, OR",2018
LOGIC PLANET INC,CLOUD ARCHITECT SYSTEMS ADMINISTRATOR,97970.0,"ARMONK, NY",2018
AMAZON WEB SERVICES INC,CLOUD ARCHITECTURE ARCHITECT,150000.0,"CAMBRIDGE, MA",2018
