Company,Job,Salary,Location,Year
ZINUS INC,DATA ANALYSIS &amp; SCM SPECIALIST,59480.0,"SAN LEANDRO, CA",2018
SIEMENS INDUSTRY INC,DATA ANALYSIS &amp; SIMULATION PROF,75000.0,"ATLANTA, GA",2018
SIEMENS INDUSTRY INC,DATA ANALYSIS &amp; SIMULATION PROF,78000.0,"ATLANTA, GA",2018
CYGNUS PROFESSIONALS INC,DATA ANALYSIS AND MODELING ENGINEER,70000.0,"AUGUSTA, ME",2018
ETEK IT SERVICES INC,DATA ANALYSIS AND MODELLING ENGINEER,95118.0,"CHANHASSEN, MN",2018
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,50000.0,"BLOOMINGTON, IN",2018
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,65000.0,"BLOOMINGTON, IN",2018
DYNAMIC TECHNOLOGY INC,DATA ANALYSIS CONSULTANT,86590.0,"MCLEAN, VA",2018
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT  STATISTICIAN,70000.0,"ROCHESTER, NY",2018
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT  STATISTICIAN,71000.0,"ROCHESTER, NY",2018
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT  STATISTICIAN,71000.0,"WEST HENRIETTA, NY",2018
NETEFFECTS INC,DATA ANALYSIS SCIENTIST,70720.0,"CHESTERFIELD, MO",2018
ZAK DESIGNS INC,DATA ANALYSIS SPECIALIST,41000.0,"AIRWAY HEIGHTS, WA",2018
APTIV CORPORATION,DATA ANALYSIS SPECIALIST,87443.0,"TROY, MI",2018
LYFT INC,DATA ANALYSST,140000.0,"SAN FRANCISCO, CA",2018
AAIKEN CORPORATION,DATA ANALYST,36000.0,"DIAMOND BAR, CA",2018
HUAWEI CONSTRUCTION CORPORATION,DATA ANALYST,36000.0,"ROSEMEAD, CA",2018
GT INDUSTRIAL PRODUCTS LLC,DATA ANALYST,40740.0,"NORTHGLENN, CO",2018
GREENE COUNTY HEALTH CARE INCORPORATED,DATA ANALYST,41340.0,"SNOW HILL, NC",2018
EASI LLC,DATA ANALYST,44560.0,"DEARBORN, MI",2018
EXPERIS US INC,DATA ANALYST,44860.0,"WASHINGTON, DC",2018
YIZHOU INTERNATIONAL INC,DATA ANALYST,45800.0,"SOUTH EL MONTE, CA",2018
SVIG INSURANCE CENTER,DATA ANALYST,45800.0,"SAN MARINO, CA",2018
NYC METRO REGIONAL CENTER LLC,DATA ANALYST,48000.0,"FLUSHING, NY",2018
ON DEMAND SERVICES LLC,DATA ANALYST,48000.0,"PLANO, TX",2018
UNITED COMMERCE CENTERS INC,DATA ANALYST,48240.0,"IRVING, TX",2018
UNITED COMMERCE CENTERS INC,DATA ANALYST,49440.0,"IRVING, TX",2018
UNITED COMMERCE CENTERS INC,DATA ANALYST,49440.0,"IRVING, TX",2018
FAMILY HEALTH CARE AND CARDIAC CENTER,DATA ANALYST,50000.0,"BROOKLYN, NY",2018
NATIONWIDE PROPERTY &amp; APPRAISAL SERVICES LLC,DATA ANALYST,51340.0,"GIBBSBORO, NJ",2018
SRIVEN SYSTEMS OF TX INC,DATA ANALYST,54180.0,"PITTSBURGH, PA",2018
WEBLINC CORPORATION,DATA ANALYST,54900.0,"PHILADELPHIA, PA",2018
PRIME ART &amp; JEWEL INC,DATA ANALYST,55740.0,"DALLAS, TX",2018
PRIME ART &amp; JEWEL INC,DATA ANALYST,55740.0,"DALLAS, TX",2018
NEW YORK IMMIGRATION SERVICE LLC,DATA ANALYST,56960.0,"NEW YORK, NY",2018
UMARKETING LLC,DATA ANALYST,57700.0,"ATLANTA, GA",2018
STEVE SILVER COMPANY,DATA ANALYST,58000.0,"FORNEY, TX",2018
COMTOP CONNECTIVITY SOLUTIONS INC,DATA ANALYST,58300.0,"CHINO HILLS, CA",2018
DIVERSANT LLC,DATA ANALYST,58320.0,"CHARLOTTE, NC",2018
DIVERSANT LLC,DATA ANALYST,58320.0,"CHARLOTTE, NC",2018
DIVERSANT LLC,DATA ANALYST,58320.0,"CHARLOTTE, NC",2018
DIVERSANT LLC,DATA ANALYST,58320.0,"CHARLOTTE, NC",2018
CLINPHARMA CONSULTING GLOBAL GROUP LLC,DATA ANALYST,59060.0,"WILMINGTON, DE",2018
SRIVEN SYSTEMS OF TX INC,DATA ANALYST,60000.0,"LOWELL, AR",2018
BAYEDU LLC,DATA ANALYST,60000.0,"PLEASANTON, CA",2018
ZEPHYR VENTILATION LLC,DATA ANALYST,60080.0,"ALAMEDA, CA",2018
CONCENTRIX CORPORATION,DATA ANALYST,62000.0,"PITTSBURGH, PA",2018
