Company,Job,Salary,Location,Year
XALT ENERGY LLC,EMBEDDED ALGORITHM ENGINEER,71000.0,"PONTIAC, MI",2017
XALT ENERGY LLC,EMBEDDED ALGORITHM ENGINEER,115000.0,"PONTIAC, MI",2017
CIRRUS LOGIC INC,EMBEDDED ARM SOFTWARE ENGINEER,115000.0,"AUSTIN, TX",2017
CIRRUS LOGIC INC,EMBEDDED ARM SOFTWARE ENGINEER,115000.0,"AUSTIN, TX",2017
LHP SOFTWARE LLC,EMBEDDED CONTROLS ENGINEER,74560.0,"COLUMBUS, IN",2017
LHP SOFTWARE LLC,EMBEDDED CONTROLS ENGINEER,78104.0,"ERIE, PA",2017
NAUTILUS SYSTEMS INC,EMBEDDED CONTROLS ENGINEER,80000.0,"PHOENIX, AZ",2017
MAPPERAI INC,EMBEDDED CPU BRINGUP ENGINEER,140000.0,"SAN FRANCISCO, CA",2017
MAPPERAI INC,EMBEDDED CPU BRINGUP ENGINEER,140000.0,"SAN FRANCISCO, CA",2017
HEVO INC,EMBEDDED DESIGN ENGINEER,68869.0,"BROOKLYN, NY",2017
HEVO INC,EMBEDDED DESIGN ENGINEER,68869.0,"BROOKLYN, NY",2017
MISTRAL SOLUTIONS INC,EMBEDDED DESIGN ENGINEER,91680.0,"SEATTLE, WA",2017
MISTRAL SOLUTIONS INC,EMBEDDED DESIGN ENGINEER,93500.0,"HAUPPAUGE, NY",2017
MISTRAL SOLUTIONS INC,EMBEDDED DESIGN ENGINEER,93500.0,"SEATTLE, WA",2017
TECHNOSPIRE LLC,EMBEDDED ENGINEER,45000.0,"MOSSVILLE, IL",2017
VOVIVO LLC,EMBEDDED ENGINEER,54704.0,"FARMINGTON HILLS, MI",2017
AGILESOFT INC,EMBEDDED ENGINEER,60000.0,"NORCROSS, GA",2017
CAPRUS IT INC,EMBEDDED ENGINEER,65000.0,"SOUTHFIELD, MI",2017
EPCOT TECHNOLOGIES INC,EMBEDDED ENGINEER,65000.0,"OLDSMAR, FL",2017
PI SQUARE TECHNOLOGIES LLC,EMBEDDED ENGINEER,65000.0,"PEACHTREE CITY, GA",2017
PI SQUARE TECHNOLOGIES LLC,EMBEDDED ENGINEER,67000.0,"PEACHTREE CITY, GA",2017
MOMENTUM MACHINES COMPANY,EMBEDDED ENGINEER,67684.0,"SAN FRANCISCO, CA",2017
MOMENTUM MACHINES COMPANY,EMBEDDED ENGINEER,67684.0,"SAN FRANCISCO, CA",2017
IOTEK SYSTEMS LLC,EMBEDDED ENGINEER,71843.0,"FRISCO, TX",2017
TATA TECHNOLOGIES INC,EMBEDDED ENGINEER,78000.0,"HINESBURG, VT",2017
MILLENNIUM SOFTWARE INC,EMBEDDED ENGINEER,78248.0,"DEARBORN, MI",2017
MINDLANCE INC,EMBEDDED ENGINEER,80392.0,"UNION, NJ",2017
MINDLANCE INC,EMBEDDED ENGINEER,80392.0,"UNION, NJ",2017
S &amp; R IT INC,EMBEDDED ENGINEER,83970.0,"AUSTIN, TX",2017
COOPER WIRING DEVICES INC,EMBEDDED ENGINEER,89170.0,"PEACHTREE CITY, GA",2017
UBER TECHNOLOGIES INC,EMBEDDED ENGINEER,100000.0,"PITTSBURGH, PA",2017
SUNPOWER CONSULTING LLC,EMBEDDED ENGINEER,102797.0,"CEDAR RAPIDS, IA",2017
EINFOCHIPS INC,EMBEDDED ENGINEER,103958.0,"BOSTON, MA",2017
VIASAT INC,EMBEDDED ENGINEER,105000.0,"CARLSBAD, CA",2017
VOLANSYS LLC,EMBEDDED ENGINEER,110028.0,"BENTON HARBOR, MI",2017
LITMUS AUTOMATION INC,EMBEDDED ENGINEER PROGRAMMER,68000.0,"SAN JOSE, CA",2017
LITMUS AUTOMATION INC,EMBEDDED ENGINEER PROGRAMMER,68000.0,"SAN JOSE, CA",2017
SCHNEIDER ELECTRIC USA INC,EMBEDDED FIRMWARE ENGINEER,65815.0,"ANDOVER, MA",2017
IPS GROUP INC,EMBEDDED FIRMWARE ENGINEER,89400.0,"SAN DIEGO, CA",2017
NAUTILUS INC,EMBEDDED FIRMWARE ENGINEER,100000.0,"VANCOUVER, WA",2017
GOPRO INC,"EMBEDDED FIRMWARE ENGINEER, AERIAL",125000.0,"SAN MATEO, CA",2017
GOPRO INC,"EMBEDDED FIRMWARE ENGINEER, BLUETOOTH",99750.0,"SAN MATEO, CA",2017
UICO LLC,EMBEDDED HARDWARE AND FIRMWARE ENGINEER,60000.0,"ELMHURST, IL",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,61131.0,"FARMINGTON HILLS, MI",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,64542.0,"LIVONIA, MI",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,65707.0,"FARMINGTON HILLS, MI",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,65707.0,"FARMINGTON HILLS, MI",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,65707.0,"FARMINGTON HILLS, MI",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,65707.0,"FARMINGTON HILLS, MI",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,65707.0,"FARMINGTON HILLS, MI",2017
TATA CONSULTANCY SERVICES LIMITED,EMBEDDED HARDWARE DESIGN ENGINEER,65707.0,"FARMINGTON HILLS, MI",2017
CMC AMERICAS INC,EMBEDDED HARDWARE DESIGN ENGINEER,70782.0,"FARMINGTON HILLS, MI",2017
CMC AMERICAS INC,EMBEDDED HARDWARE DESIGN ENGINEER,80000.0,"FARMINGTON HILLS, MI",2017
CMC AMERICAS INC,EMBEDDED HARDWARE DESIGN ENGINEER,80000.0,"FARMINGTON HILLS, MI",2017
SIGMA DESIGNS INC,EMBEDDED LAYER 1 PROTOCOL FIRMWARE ENGINEER,100464.0,"SAN DIEGO, CA",2017
ROCKWELL AUTOMATION INC,"EMBEDDED PROJECT ENGINEER, FIRMWARE",114856.0,"MAYFIELD HEIGHTS, OH",2017
FIUNEX INC,EMBEDDED SOFTWARE,68099.0,"GLENS FALLS, NY",2017
FIUNEX INC,EMBEDDED SOFTWARE,68099.0,"GLENS FALLS, NY",2017
WIGWAG INC,EMBEDDED SOFTWARE AND RADIO FREQUENCY ENGINEER,85000.0,"AUSTIN, TX",2017
