Company,Job,Salary,Location,Year
EALEARN INC,SECURITY ADMINISTRATOR,63000.0,"DURHAM, NC",2017
CROWN EQUIPMENT CORPORATION,SECURITY ADMINISTRATOR,105373.0,"NEW BREMEN, OH",2017
CROWN EQUIPMENT CORPORATION,SECURITY ADMINISTRATOR,111010.0,"NEW BREMEN, OH",2017
KFORCE INC,SECURITY ANALYST,52000.0,"SALT LAKE CITY, UT",2017
VECTORSOFT LLC,SECURITY ANALYST,60000.0,"KANSAS CITY, MO",2017
VECTORSOFT LLC,SECURITY ANALYST,60000.0,"BOSTON, MA",2017
VECTORSOFT LLC,SECURITY ANALYST,60000.0,"GOODLETTSVILLE, TN",2017
VECTORSOFT LLC,SECURITY ANALYST,61547.0,"RALEIGH, NC",2017
ECONTENTI INC,SECURITY ANALYST,63000.0,"PLYMOUTH, MN",2017
EATEAM INC,SECURITY ANALYST,63000.0,"EDISON, NJ",2017
EATEAM INC,SECURITY ANALYST,63000.0,"EDISON, NJ",2017
EATEAM INC,SECURITY ANALYST,63000.0,"EDISON, NJ",2017
VERITIS GROUP INC,SECURITY ANALYST,63336.0,"IRVING, TX",2017
CONNVERTEX TECHNOLOGIES INC,SECURITY ANALYST,64000.0,"COLUMBIA, SC",2017
CONNVERTEX TECHNOLOGIES INC,SECURITY ANALYST,64000.0,"COLUMBIA, SC",2017
AITA CONSULTING SERVICES INC,SECURITY ANALYST,64813.0,"PEORIA, IL",2017
SURYA SYSTEMS INC,SECURITY ANALYST,66248.0,"WESTFIELD CENTER, OH",2017
TRUSTWAVE HOLDINGS INC,SECURITY ANALYST,66518.0,"CAMPBELL, CA",2017
WEILL CORNELL MEDICAL COLLEGE,SECURITY ANALYST,66518.0,"NEW YORK, NY",2017
GORI NETWORK SOLUTIONS INC,SECURITY ANALYST,66747.0,"SALEM, OR",2017
GORI NETWORK SOLUTIONS INC,SECURITY ANALYST,66747.0,"SALEM, OR",2017
GORI NETWORK SOLUTIONS INC,SECURITY ANALYST,66747.0,"SALEM, OR",2017
GORI NETWORK SOLUTIONS INC,SECURITY ANALYST,66747.0,"SALEM, OR",2017
