Company,Job,Salary,Location,Year
DEAL SAVINGS LLC,DATA ENGINEER,42040.0,"PASADENA, CA",2017
CALIFORNIA CREATIVE SOLUTIONS INC,DATA ENGINEER,60320.0,"PLYMOUTH, MN",2017
DIVERSANT LLC,DATA ENGINEER,86000.0,"WESTLAKE, TX",2017
MCKINSEY &amp; COMPANY INC UNITED STATES,DATA ENGINEER,93400.0,"WALTHAM, MA",2017
VANTAGE POINT CONSULTING INC,DATA ENGINEER,104000.0,"NEWARK, NJ",2017
BLIZZARD ENTERTAINMENT INC,DATA ENGINEER,110580.0,"IRVINE, CA",2017
HAYSTAQ DNA LLC,DATA ENGINEER,53165.0,"NEW YORK CITY, NY",2017
PROCLIVITY SYSTEMS,DATA ENGINEER,53165.0,"NEW YORK, NY",2017
FUTRAN SOLUTIONS INC,DATA ENGINEER,53165.0,"NEW YORK, NY",2017
TVU NETWORKS CORPORATION,DATA ENGINEER,55000.0,"MOUNTAIN VIEW, CA",2017
FUTRAN SOLUTIONS INC,DATA ENGINEER,55910.0,"NEW YORK, NY",2017
DOMINION ENTERPRISES,DATA ENGINEER,56534.0,"NORFOLK, VA",2017
STRATEGIC RESOURCES INTERNATIONAL INC,DATA ENGINEER,60000.0,"SUNNYVALE, CA",2017
PLANTILLA SOLUTIONS LLC,DATA ENGINEER,60000.0,"CLIFTON, NJ",2017
PROCAL TECHNOLOGIES INC,DATA ENGINEER,60000.0,"ALLEN PARK, MI",2017
VERSCEND TECHNOLOGIES INC,DATA ENGINEER,60000.0,"WALTHAM, MA",2017
ERP ANALYSTS INC,DATA ENGINEER,60000.0,"DUBLIN, OH",2017
ALLABOUTTECH INC,DATA ENGINEER,60000.0,"SOUTH PLAINFIELD, NJ",2017
HEWLETT PACKARD ENTERPRISE COMPANY,DATA ENGINEER,61402.0,"MADISON, WI",2017
ENTERPRISE SERVICES STATE &amp; LOCAL INC,DATA ENGINEER,61402.0,"MADISON, WI",2017
ENTERPRISE SERVICES LLC,DATA ENGINEER,61402.0,"MADISON, WI",2017
CONTROL-TEC LLC,DATA ENGINEER,61963.0,"ALLEN PARK, MI",2017
PHDATA INC,DATA ENGINEER,63000.0,"HOPKINS, MN",2017
EATEAM INC,DATA ENGINEER,63000.0,"PLANO, TX",2017
PHDATA INC,DATA ENGINEER,65000.0,"SUITE 401, MN",2017
PHDATA INC,DATA ENGINEER,65000.0,"MINNEAPOLIS, MN",2017
COTIVITI USA LLC,DATA ENGINEER,65000.0,"WILTON, CT",2017
PLANET-P INC,DATA ENGINEER,65042.0,"MENLO PARK, CA",2017
HALCYON SOLUTIONS INC,DATA ENGINEER,65042.0,"DUBLIN, OH",2017
LE TECHNOLOGY INC,DATA ENGINEER,65666.0,"BELLEVUE, WA",2017
PROFESSIONAL SOFTWARE CONSULTING SERVICES(PSCS) LLC,DATA ENGINEER,66000.0,"JOHNSTON, IA",2017
INTELLIPRO GROUP INC,DATA ENGINEER,66600.0,"SUNNYVALE, CA",2017
DFS CORPORATE SERVICES LLC,DATA ENGINEER,66830.0,"RIVERWOODS, IL",2017
DFS CORPORATE SERVICES LLC,DATA ENGINEER,66830.0,"RIVERWOODS, IL",2017
PARKWHIZ INC,DATA ENGINEER,67000.0,"CHICAGO, IL",2017
EASTBAY BI INC,DATA ENGINEER,67000.0,"SAN JOSE, CA",2017
EASTBAY BI INC,DATA ENGINEER,67000.0,"SAN JOSE, CA",2017
