Company,Job,Salary,Location,Year
RETAIL BUSINESS SERVICES LLC,TESTING,90000.0,"QUINCY, MA",2017
IDEXCEL INC,TESTING  QUALITY ASSURANCE ANALYST,65000.0,"WESTLAKE, TX",2017
DOLLAR FINANCIAL GROUP INC,TESTING &amp; MONITORING COMPLIANCE ANALYST,55000.0,"MALVERN, PA",2017
MIND TECH INC,TESTING &amp; QA,90000.0,"ATLANTA, GA",2017
ROYAL TECHNOCRATS INC,TESTING &amp; QA ANALYST,102149.0,"SANTA CLARA, CA",2017
ADROITENT INC,TESTING ANALYST,55000.0,"PRINCETON, NJ",2017
TECHNOLOGY SOFTWARE INC,TESTING ANALYST,75000.0,"ROSEMEAD, CA",2017
APPNEXUS INC,TESTING ANALYST,80000.0,"ENCINO, CA",2017
R &amp; L CARRIERS SHARED SERVICES LLC,TESTING ANALYST QA ANALYST,60000.0,"OCALA, FL",2017
R &amp; L CARRIERS SHARED SERVICES LLC,TESTING ANALYST QA ANALYST,60000.0,"WILMINGTON, OH",2017
BLUE CROSS AND BLUE SHIELD OF MASSACHUSETTS INC,"TESTING ANALYST, SALES BUSINESS SOLUTIONS",85000.0,"BOSTON, MA",2017
INTELLIGENT BUSINESS PLATFORMS LLC,TESTING ARCHITECT,130000.0,"HERNDON, VA",2017
CIBER INC,TESTING CONSULTANT,88000.0,"ALLEN PARK, MI",2017
CIBER GLOBAL LLC,TESTING CONSULTANT,86519.0,"CORAOPOLIS, PA",2017
CIBER INC,TESTING CONSULTANT,87360.0,"DEARBORN, MI",2017
CDI CORPORATION,TESTING ENGINEER,59520.0,"ALLEN PARK, MI",2017
LAVSUN TECHNOLOGIES INC,TESTING ENGINEER,54246.0,"ROUND ROCK, TX",2017
CHARTER GLOBAL INC,TESTING ENGINEER,60000.0,"DULUTH, GA",2017
CHARTER GLOBAL INC,TESTING ENGINEER,60000.0,"DULUTH, GA",2017
NEWEGG INC,TESTING ENGINEER,65000.0,"CITY OF INDUSTRY, CA",2017
STECK SYSTEMS INC,TESTING ENGINEER,66518.0,"MILPITAS, CA",2017
TECHNOGEN INC,TESTING ENGINEER,76731.0,"CHANTILLY, VA",2017
SCHLUMBERGER TECHNOLOGY CORPORATION,TESTING ENGINEER,77220.0,"ROSHARON, TX",2017
BLOOMBERG LP,TESTING ENGINEER,90000.0,"NEW YORK, NY",2017
TECHNOGEN INC,TESTING ENGINEER,94182.0,"CHANTILLY, VA",2017
ANSYS INC,TESTING ENGINEER II,64126.0,"CANONSBURG, PA",2017
ANSYS INC,TESTING ENGINEER II,64126.0,"CANONSBURG, PA",2017
ANSYS INC,TESTING ENGINEER II,74547.0,"LEBANON, NH",2017
JOHNSON MATTHEY INC,TESTING ENGINEER II,76000.0,"TAYLOR, MI",2017
NORTH AMERICAN LIGHTING INC,TESTING ENGINEER II - MATERIALS,76000.0,"FARMINGTON HILLS, MI",2017
ADIDAS INTERNATIONAL INC,"TESTING ENGINEER, FOOTWEAR QUALITY",67766.0,"PORTLAND, OR",2017
NTT DATA SERVICES LLC,TESTING ENGINEERING CONSULTANT,111488.0,"WELLESLEY, MA",2017
NTT DATA SERVICES LLC,TESTING ENGINEERING SPECIALIST,75650.0,"QUINCY, MA",2017
AMERICAN FAMILY MUTUAL INSURANCE COMPANY,TESTING ENGINEERING SPECIALIST,93000.0,"MADISON, WI",2017
SHOPRUNNER INC,TESTING OPTIMIZATION MANAGER,125000.0,"CHICAGO, IL",2017
ADECCO GROUP NA/MODIS INC,TESTING PRACTITIONER,59520.0,"DEARBORN, MI",2017
ADECCO GROUP NA/MODIS INC,TESTING PRACTITIONER,59520.0,"DEARBORN, MI",2017
MILLENNIUM SOFTWARE INC,TESTING PRACTITIONER,72000.0,"DEARBORN, MI",2017
MILLENNIUM SOFTWARE INC,TESTING PRACTITIONER,72000.0,"DEARBORN, MI",2017
R3 TECHNOLOGY INC,TESTING PROGRAM MANAGER,85000.0,"DUBLIN, OH",2017
SOFTWARE GLOBAL LTD,TESTING SPECIALIST,60000.0,"LINTHICUM HEIGHTS, MD",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,76500.0,"COLUMBIA, MD",2017
CAPITAL ONE SERVICES II LLC,TESTING SPECIALIST,77700.0,"WILMINGTON, DE",2017
CAPITAL ONE SERVICES II LLC,TESTING SPECIALIST,77700.0,"WILMINGTON, DE",2017
CAPITAL ONE SERVICES II LLC,TESTING SPECIALIST,77700.0,"WILMINGTON, DE",2017
CAPITAL ONE SERVICES LLC,TESTING SPECIALIST,77700.0,"RICHMOND, VA",2017
CAPITAL ONE SERVICES II LLC,TESTING SPECIALIST,77700.0,"WILMINGTON, DE",2017
CAPITAL ONE SERVICES II LLC,TESTING SPECIALIST,77700.0,"WILMINGTON, DE",2017
CAPITAL ONE SERVICES LLC,TESTING SPECIALIST,79498.0,"PLANO, TX",2017
CAPITAL ONE SERVICES LLC,TESTING SPECIALIST,80000.0,"PLANO, TX",2017
CAPITAL ONE SERVICES LLC,TESTING SPECIALIST,80000.0,"VIENNA, VA",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,83232.0,"MCLEAN, VA",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,83232.0,"MCLEAN, VA",2017
CAPITAL ONE SERVICES LLC,TESTING SPECIALIST,83900.0,"VIENNA, VA",2017
CAPITAL ONE SERVICES II LLC,TESTING SPECIALIST,85500.0,"ROLLING MEADOWS, IL",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,85690.0,"HERNDON, VA",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,85690.0,"HERNDON, VA",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,85690.0,"HERNDON, VA",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,85690.0,"HERNDON, VA",2017
QUALITY SOFTWARE SERVICES INC,TESTING SPECIALIST,85690.0,"HERNDON, VA",2017
