Company,Job,Salary,Location,Year
DEW SOFTWARE INC,MOBILE	APPLICATION DEVELOPER,124675.0,"SAN JOSE, CA",2017
FLEXSHOPPER LLC,MOBILE &amp; ANGULAR DEVELOPER,60424.0,"BOCA RATON, FL",2017
MILLENNIUMSOFT INC,MOBILE &amp; UI DEVELOPER,71323.0,"PHILADELPHIA, PA",2017
MILLENNIUMSOFT INC,MOBILE &amp; UI DEVELOPER,92019.0,"PHILADELPHIA, PA",2017
JACKPOCKET INC,MOBILE &amp; WEB APPLICATION DEVELOPER,79520.0,"BROOKLYN, NY",2017
HEARTLAND EMPLOYMENT SERVICES LLC,MOBILE ADMINISTRATOR,65104.0,"ALLEN PARK, MI",2017
HEARTLAND EMPLOYMENT SERVICES LLC,MOBILE ADMINISTRATOR,70228.0,"ALLEN PARK, MI",2017
TECHTREND INC,MOBILE AND UI UX SOLUTION DEVELOPER - LEAD,70000.0,"ARLINGTON, VA",2017
V-SOFT CONSULTING GROUP INC,MOBILE AND WEB APPLICATION DEVELOPER,91000.0,"HOUSTON, TX",2017
PUBLISHERS CLEARING HOUSE LLC,MOBILE APP AUTOMATION TEST LEAD,116725.0,"BOSTON, MA",2017
INTELLISOFT TECHNOLOGIES INC,MOBILE APP DEVELOPER,60000.0,"IRVING, TX",2017
KRASAMO INC,MOBILE APP DEVELOPER,63240.0,"PLANO, TX",2017
KRASAMO INC,MOBILE APP DEVELOPER,65004.0,"PLANO, TX",2017
KRASAMO INC,MOBILE APP DEVELOPER,68827.0,"PLANO, TX",2017
KRASAMO INC,MOBILE APP DEVELOPER,68827.0,"PLANO, TX",2017
JERSEY TECHNOLOGY PARTNERS,MOBILE APP DEVELOPER,71000.0,"EAST RUTHERFORD, NJ",2017
MBO PARTNERS INC,MOBILE APP DEVELOPER,90646.0,"ROSSLYN, VA",2017
PUBLISHERS CLEARING HOUSE LLC,MOBILE APP DEVELOPER - IOS,130000.0,"BOSTON, MA",2017
BRIDGEPOINT EDUCATION INC,MOBILE APP DEVELOPER ANDROID,85000.0,"SAN DIEGO, CA",2017
ICELL GURU INC,MOBILE APP ENGINEER,67520.0,"FLUSHING, NY",2017
AXXESS CONSULT INC,MOBILE APP ENGINEER,75000.0,"DALLAS, TX",2017
AXXESS CONSULT INC,MOBILE APP ENGINEER,80000.0,"DALLAS, TX",2017
AXXESS CONSULT INC,MOBILE APP ENGINEER,85000.0,"DALLAS, TX",2017
ADJOY INC,MOBILE APPLICATION DESIGN ENGINEER,60000.0,"TAMPA, FL",2017
ADJOY INC,MOBILE APPLICATION DESIGN ENGINEER,71500.0,"TAMPA, FL",2017
VUESOL TECHNOLOGIES INC,MOBILE APPLICATION DEVELOPER,56000.0,"ALPHARETTA, GA",2017
VUESOL TECHNOLOGIES INC,MOBILE APPLICATION DEVELOPER,57000.0,"ALPHARETTA, GA",2017
STRATEGIC APP SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,65000.0,"LARGO, FL",2017
STRATEGIC APP SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,65000.0,"LARGO, FL",2017
VUESOL TECHNOLOGIES INC,MOBILE APPLICATION DEVELOPER,67000.0,"ALPHARETTA, GA",2017
IBM INDIA PRIVATE LIMITED,MOBILE APPLICATION DEVELOPER,67813.0,"CHICAGO, IL",2017
GVA INFOTECH INC,MOBILE APPLICATION DEVELOPER,70000.0,"ASHBURN, VA",2017
PROWESS IT SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,70000.0,"WILMINGTON, DE",2017
FAIR PATTERN CORP,MOBILE APPLICATION DEVELOPER,70221.0,"NEW YORK, NY",2017
MOTOROLA SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,71843.0,"CHICAGO, IL",2017
PARTNERS INFORMATION TECHNOLOGY INC,MOBILE APPLICATION DEVELOPER,73000.0,"BUENA PARK, CA",2017
PARTNERS INFORMATION TECHNOLOGY INC,MOBILE APPLICATION DEVELOPER,73000.0,"BUENA PARK, CA",2017
IBM INDIA PRIVATE LIMITED,MOBILE APPLICATION DEVELOPER,73625.0,"CHICAGO, IL",2017
IBM INDIA PRIVATE LIMITED,MOBILE APPLICATION DEVELOPER,73625.0,"CHICAGO, IL",2017
IBM INDIA PRIVATE LIMITED,MOBILE APPLICATION DEVELOPER,75795.0,"PARK RIDGE, NJ",2017
SYSINTELLI INC,MOBILE APPLICATION DEVELOPER,76000.0,"EL SEGUNDO, CA",2017
WESTAT,MOBILE APPLICATION DEVELOPER,77397.0,"ROCKVILLE, MD",2017
EMERGENCY COMMUNICATIONS NETWORK LLC,MOBILE APPLICATION DEVELOPER,78000.0,"ORMOND BEACH, FL",2017
MBSI CORP,MOBILE APPLICATION DEVELOPER,78500.0,"PHOENIX, AZ",2017
ERP ANALYSTS INC,MOBILE APPLICATION DEVELOPER,80000.0,"MAYFIELD VILLAGE, OH",2017
