Company,Job,Salary,Location,Year
CRUMPTON GROUP LLC,CYBER AND INFORMATION SECURITY ANALYST,60200.0,"ARLINGTON, VA",2017
STROZ FRIEDBERG LLC,CYBER ASSOCIATE,79999.0,"BOSTON, MA",2017
STROZ FRIEDBERG LLC,CYBER ASSOCIATE,79999.0,"NEW YORK, NY",2017
STROZ FRIEDBERG LLC,CYBER ASSOCIATE,80000.0,"LOS ANGELES, CA",2017
STROZ FRIEDBERG LLC,CYBER CONSULTANT I,93766.0,"NEW YORK, NY",2017
STROZ FRIEDBERG LLC,CYBER CONSULTANT I,100000.0,"SAN FRANCISCO, CA",2017
STROZ FRIEDBERG LLC,CYBER CONSULTANT I,100000.0,"SAN FRANCISCO, CA",2017
STROZ FRIEDBERG LLC,CYBER CONSULTANT II,103000.0,"DALLAS, TX",2017
LEIDOS CYBER INC,CYBER INTELLIGENCE ANALYST,77605.0,"ROSELAND, NJ",2017
PFIZER INC,CYBER INTRUSION ANALYST,62234.0,"COLLEGEVILLE, PA",2017
SRK SYSTEMS INC,CYBER SECURITY ANALYST,62962.0,"NAPERVILLE, IL",2017
KAJEET INC,CYBER SECURITY ANALYST,76000.0,"MCLEAN, VA",2017
KAJEET INC,CYBER SECURITY ANALYST,76000.0,"MCLEAN, VA",2017
SMART SOURCE TECHNOLOGIES INC,CYBER SECURITY ANALYST,77000.0,"NORTH BRUNSWICK, NJ",2017
NATIXIS NORTH AMERICA LLC,CYBER SECURITY ANALYST,80000.0,"NEW YORK, NY",2017
CRYPTOCENTRIC INC,CYBER SECURITY ANALYST,85000.0,"ASTORIA, NY",2017
CRYPTOCENTRIC INC,CYBER SECURITY ANALYST,85000.0,"ASTORIA, NY",2017
JPMORGAN CHASE &amp; CO,CYBER SECURITY ANALYST,92500.0,"NEW YORK, NY",2017
MPRSOFT INC,CYBER SECURITY AND RISK ASSURANCE MANAGER,145000.0,"SACRAMENTO, CA",2017
TRAVELPORT LP,CYBER SECURITY ARCHITECT,104458.0,"ATLANTA, GA",2017
ENTERPRISE RISK MANAGEMENT INC,CYBER SECURITY CONSULTANT,65000.0,"CORAL GABLES, FL",2017
ENTERPRISE RISK MANAGEMENT INC,CYBER SECURITY CONSULTANT,70000.0,"CORAL GABLES, FL",2017
PALADION NETWORKS PRIVATE LIMITED,CYBER SECURITY ENGINEER,75000.0,"RESTON, VA",2017
PALADION NETWORKS PRIVATE LIMITED,CYBER SECURITY ENGINEER,80000.0,"RESTON, VA",2017
DOMINO TECHNOLOGIES INC,CYBER SECURITY ENGINEER,90000.0,"HARRISBURG, PA",2017
PALADION NETWORKS PRIVATE LIMITED,CYBER SECURITY ENGINEER,90000.0,"RESTON, VA",2017
DOMINO TECHNOLOGIES INC,CYBER SECURITY ENGINEER,90000.0,"HARRISBURG, PA",2017
INOVANT LLC,CYBER SECURITY ENGINEER,92651.0,"ASHBURN, VA",2017
INOVANT LLC,CYBER SECURITY ENGINEER,94500.0,"FOSTER CITY, CA",2017
INOVANT LLC,CYBER SECURITY ENGINEER,101925.0,"ASHBURN, VA",2017
CLOUDWICK TECHNOLOGIES INC,CYBER SECURITY PLATFORM ENGINEER,102003.0,"NEWARK, CA",2017
CLOUDWICK TECHNOLOGIES INC,CYBER SECURITY PLATFORM ENGINEER,102003.0,"NEWARK, CA",2017
CLOUDWICK TECHNOLOGIES INC,CYBER SECURITY PLATFORM ENGINEER,102003.0,"NEWARK, CA",2017
THE PNC FINANCIAL SERVICES GROUP INC,CYBER SECURITY RISK CONSULTANT,118200.0,"PITTSBURGH, PA",2017
THE PNC FINANCIAL SERVICES GROUP INC,CYBER SECURITY RISK CONSULTANT,118200.0,"PITTSBURGH, PA",2017
TEKDYNAMICS INC,CYBER SECURITY SPECIALIST,72000.0,"IRVING, TX",2017
PALADION NETWORKS PRIVATE LIMITED,CYBER SECURITY SPECIALIST,80000.0,"RESTON, VA",2017
PALADION NETWORKS PRIVATE LIMITED,CYBER SECURITY SPECIALIST,90000.0,"RESTON, VA",2017
TECHNICAL STRATEGIES INC,CYBER THREAT ANALYST,74200.0,"AUSTIN, TX",2017
PRAESCIENT ANALYTICS LLC,CYBER THREAT ANALYST,120000.0,"NEW YORK, NY",2017
BB&amp;T CORPORATION,CYBER THREAT ANALYST 2,95000.0,"RALEIGH, NC",2017
INSURANCE SERVICES OFFICE INC,CYBER THREAT MANAGER,121349.0,"JERSEY CITY, NJ",2017
POPULUS GROUP LLC,CYBERARK ENGINEER,114000.0,"PHOENIX, AZ",2017
PINNACLE TECHNICAL RESOURCES INC,CYBERARK ENGINEER,150000.0,"MCLEAN, VA",2017
PINNACLE TECHNICAL RESOURCES INC,CYBERARK ENGINEER,150000.0,"MCLEAN, VA",2017
IBM CORPORATION,CYBERSECURITY ACHITECT,188000.0,"YORKTOWN HEIGHTS, NY",2017
IBM CORPORATION,CYBERSECURITY ACHITECT,188000.0,"NEW YORK, NY",2017
HEWLETT PACKARD ENTERPRISE COMPANY,CYBERSECURITY ANALYSIS &amp; RESPONSE PROFESSIONAL,111363.0,"PLANO, TX",2017
HEWLETT PACKARD ENTERPRISE COMPANY,CYBERSECURITY ANALYSIS &amp; RESPONSE PROFESSIONAL,114795.0,"PALO ALTO, CA",2017
FREEDOM SECURITY ALLIANCE INC,CYBERSECURITY ANALYST,66269.0,"SAN DIEGO, CA",2017
FIRST REPUBLIC BANK,CYBERSECURITY ANALYST,90000.0,"SAN FRANCISCO, CA",2017
DIVENSI INC,CYBERSECURITY AND COMPLIANCE SPECIALIST,84000.0,"BELLEVUE, WA",2017
SUNTRUST BANKS INC,CYBERSECURITY ASSURANCE ANALYST,75000.0,"ATLANTA, GA",2017
ENTIT SOFTWARE LLC,CYBERSECURITY DESIGN &amp; ENGINEERING PROFESSIONAL,105830.0,"PLANO, TX",2017
HEWLETT-PACKARD SOFTWARE LLC,CYBERSECURITY DESIGN &amp; ENGINEERING PROFESSIONAL,116875.0,"AUSTIN, TX",2017
ENTIT SOFTWARE LLC,CYBERSECURITY DESIGN &amp; ENGINEERING PROFESSIONAL,118352.0,"ROCKLIN, CA",2017
HEWLETT PACKARD ENTERPRISE COMPANY,CYBERSECURITY DESIGN AND ENGINEERING PROFESSIONAL,126552.0,"HERNDON, VA",2017
ENTERPRISE SERVICES LLC,CYBERSECURITY DESIGN AND ENGINEERING PROFESSIONAL,126552.0,"HERNDON, VA",2017
FORD MOTOR COMPANY,CYBERSECURITY EMBEDDED HARDWARE SECURITY ENGINEER,59160.0,"DEARBORN, MI",2017
FORD MOTOR COMPANY,CYBERSECURITY EMBEDDED HARDWARE SECURITY ENGINEER,59160.0,"DEARBORN, MI",2017
PHILIPS LIGHTING NORTH AMERICA CORPORATION,CYBERSECURITY STANDARDS &amp; REGULATIONS TECHNICAL POLICY MNGR.,120910.0,"BURLINGTON, MA",2017
