Company,Job,Salary,Location,Year
CEREBRUM SOFTWARE SOLUTIONS INC,DEVOPPS DEVELOPER,111000.0,"SUNNYVALE, CA",2017
GALAXY I TECHNOLOGIES INC,DEVOPS  SYSOPS ENGINEER,88000.0,"ATLANTA, GA",2017
EATEAM INC,DEVOPS - PROGRAMMER ANALYST,70100.0,"NORCROSS, GA",2017
NETENRICH INC,DEVOPS ANALYST,73091.0,"SAN JOSE, CA",2017
NETENRICH INC,DEVOPS ANALYST,73091.0,"SAN JOSE, CA",2017
LOGIC PLANET INC,DEVOPS ANALYST,79186.0,"BOSTON, MA",2017
AIRYSOFT INC,DEVOPS ANALYST,79415.0,"DALLAS, TX",2017
SAPPHIRE SOFTWARE SOLUTIONS INC,DEVOPS ARCHITECT,90000.0,"WINSTON SALEM, NC",2017
IBM INDIA PRIVATE LIMITED,DEVOPS ARCHITECT,91338.0,"NEWARK, DE",2017
IBM INDIA PRIVATE LIMITED,DEVOPS ARCHITECT,91338.0,"NEWARK, DE",2017
TECHNOLOGY CREST CORPORATION,DEVOPS ARCHITECT,96000.0,"OAK BROOK, IL",2017
EKSOURCE TECHNOLOGIES INC,DEVOPS ARCHITECT,103646.0,"FRANKLIN, TN",2017
CODA GLOBAL LLC,DEVOPS ARCHITECT,110000.0,"BOYD, TX",2017
LIGHTHOUSE COMPUTER SERVICES INC,DEVOPS ARCHITECT,128000.0,"CAMBRIDGE, MA",2017
TAVANT TECHNOLOGIES INC,DEVOPS ARCHITECT,144000.0,"SANTA CLARA, CA",2017
INFOSTRETCH CORPORATION,DEVOPS ARCHITECT,165000.0,"SANTA CLARA, CA",2017
QUALYS INC,DEVOPS ARCHITECT,180000.0,"REDWOOD CITY, CA",2017
KRISH INFO TECH INC,DEVOPS ARCHITECTURE CONSULTANT,95000.0,"PHILADELPHIA, PA",2017
KRISH INFO TECH INC,DEVOPS ARCHITECTURE CONSULTANT,104062.0,"PHILADELPHIA, PA",2017
IBM INDIA PRIVATE LIMITED,DEVOPS AUTOMATION CONSULTANT,80637.0,"CARY, NC",2017
IBM INDIA PRIVATE LIMITED,DEVOPS AUTOMATION CONSULTANT,81837.0,"CARY, NC",2017
SKORUZ TECHNOLOGIES INC,DEVOPS AUTOMATION ENGINEER,65000.0,"ATLANTA, GA",2017
JPMORGAN CHASE &amp; CO,DEVOPS AUTOMATION ENGINEER,97000.0,"WILMINGTON, DE",2017
THOMSON REUTERS (TAX &amp; ACCOUNTING) INC,DEVOPS AUTOMATION ENGINEER,104000.0,"CARROLLTON, TX",2017
VERIDIC SOLUTIONS LLC,DEVOPS AWS ENGINEER,80000.0,"DALLAS, TX",2017
VERIDIC SOLUTIONS LLC,DEVOPS AWS ENGINEER,85200.0,"DALLAS, TX",2017
IDOL SOFT INC,DEVOPS AWS ENGINEER SYSTEMS ANALYST,90000.0,"NEW YORK, NY",2017
TRIBIS INC,DEVOPS BIG DATA ENGINEER,99000.0,"REDWOOD CITY, CA",2017
INFO KEYS INC,DEVOPS BUILD AND RELEASE ENGINEER,65000.0,"CHARLOTTE, NC",2017
