Company,Job,Salary,Location,Year
CEREBRUM SOFTWARE SOLUTIONS INC,DEVOPPS DEVELOPER,60000.0,"SUNNYVALE, CA",2016
CEREBRUM SOFTWARE SOLUTIONS INC,DEVOPPS DEVELOPER,60550.0,"STERLING, VA",2016
CEREBRUM SOFTWARE SOLUTIONS INC,DEVOPPS DEVELOPER,60550.0,"STERLING, VA",2016
USM BUSINESS SYSTEMS INC,DEVOPS,65500.0,"PLANO, TX",2016
USM BUSINESS SYSTEMS INC,DEVOPS,65500.0,"PLANO, TX",2016
BAVE TECHNOLOGIES INC,DEVOPS  SYSTEMS ENGINEER,70000.0,"DETROIT, MI",2016
BAVE TECHNOLOGIES INC,DEVOPS  SYSTEMS ENGINEER,70000.0,"DETROIT, MI",2016
TEKGENCE INC,DEVOPS ANALYST,65000.0,"PLEASANTON, CA",2016
TEKGENCE INC,DEVOPS ANALYST,65000.0,"PLEASANTON, CA",2016
TEKGENCE INC,DEVOPS ANALYST,65000.0,"PLEASANTON, CA",2016
IBM INDIA PRIVATE LIMITED,DEVOPS ARCHITECT,78506.0,"NEWARK, DE",2016
IBM INDIA PRIVATE LIMITED,DEVOPS ARCHITECT,78506.0,"NEWARK, DE",2016
SAPPHIRE SOFTWARE SOLUTIONS INC,DEVOPS ARCHITECT,90000.0,"WINSTON SALEM, NC",2016
NCR CORPORATION,DEVOPS ARCHITECT,143000.0,"ALPHARETTA, GA",2016
IBM INDIA PRIVATE LIMITED,DEVOPS AUTOMATION CONSULTANT,83552.0,"CHARLOTTE, NC",2016
ORPINE INC,DEVOPS BUILD AND RELEASE ENGINEER,74714.0,"FORT WORTH, TX",2016
QUALYS INC,DEVOPS BUILD AND RELEASE ENGINEER,90000.0,"REDWOOD CITY, CA",2016
BLUWARE INC,DEVOPS BUILD ENGINEER,82618.0,"HOUSTON, TX",2016
SKORUZ TECHNOLOGIES INC,DEVOPS CONSULTANT,62000.0,"DURHAM, NC",2016
SKORUZ TECHNOLOGIES INC,DEVOPS CONSULTANT,65000.0,"BETHLEHEM, PA",2016
LEVVEL LLC,DEVOPS CONSULTANT,80000.0,"CHARLOTTE, NC",2016
AVCO CONSULTING INC,DEVOPS CONSULTANT,86000.0,"WORCESTER, MA",2016
PROGNOS INC,DEVOPS CONSULTANT,100000.0,"FRISCO, TX",2016
FANATICS RETAIL GROUP FULFILLMENT INC,DEVOPS DATA ENGINEER,145000.0,"SAN MATEO, CA",2016
STANSOURCE INC,DEVOPS DEVELOPER,62067.0,"LAFAYETTE, LA",2016
MICROINFO TECH INC,DEVOPS DEVELOPER,64000.0,"BELLEVUE, WA",2016
LOGIC PLANET INC,DEVOPS DEVELOPER,68037.0,"DALLAS, TX",2016
TECHIE BRAINS INCORPORATED,DEVOPS DEVELOPER,73000.0,"ATLANTA, GA",2016
MACYSCOM LLC,DEVOPS DEVELOPER,103952.0,"SAN FRANCISCO, CA",2016
HCL GLOBAL SYSTEMS INC,DEVOPS ENGINEER,66960.0,"RESTON, VA",2016
AZKET E-INTELLIGENCE LLC,DEVOPS ENGINEER,69680.0,"IRVING, TX",2016
IBEAM TECHNOLOGIES INC,DEVOPS ENGINEER,72440.0,"ALPHARETTA, GA",2016
IBEAM TECHNOLOGIES INC,DEVOPS ENGINEER,72440.0,"ALPHARETTA, GA",2016
