Company,Job,Salary,Location,Year
MCKINSEY &amp; COMPANY INC UNITED STATES,DATA ENGINEER,93400.0,"WALTHAM, MA",2016
CALIFORNIA CREATIVE SOLUTIONS INC,DATA ENGINEER,95180.0,"MENLO PARK, CA",2016
ARTECH INFORMATION SYSTEMS LLC,DATA ENGINEER,96000.0,"MOUNTAIN VIEW, CA",2016
FRONTRUNNER NETWORK SYSTEMS CORP,DATA ENGINEER,46000.0,"EAST ROCHESTER, NY",2016
FRONTRUNNER NETWORK SYSTEMS CORP,DATA ENGINEER,46000.0,"EAST ROCHESTER, NY",2016
HAYSTAQ DNA LLC,DATA ENGINEER,50752.0,"NEW YORK CITY, NY",2016
HAYSTAQ DNA LLC,DATA ENGINEER,50752.0,"NEW YORK CITY, NY",2016
VIGILANT TECHNOLOGIES LLC,DATA ENGINEER,52874.0,"NASHVILLLE, TN",2016
VIGILANT TECHNOLOGIES LLC,DATA ENGINEER,53000.0,"LANSING, MI",2016
MEDIAMATH INC,DATA ENGINEER,55000.0,"CHICAGO, IL",2016
ELLKAY LLC,DATA ENGINEER,55744.0,"TEANECK, NJ",2016
VIGILANT TECHNOLOGIES LLC,DATA ENGINEER,56000.0,"ATLANTA, GA",2016
CONNEXIZ INC,DATA ENGINEER,60000.0,"WARREN, MI",2016
ORCHESTRO INC,DATA ENGINEER,60000.0,"ROGERS, AR",2016
VIGILANT TECHNOLOGIES LLC,DATA ENGINEER,60000.0,"TROY, MI",2016
ADVANTI SOLUTIONS,DATA ENGINEER,60000.0,"BOSTON, MA",2016
VIGILANT TECHNOLOGIES LLC,DATA ENGINEER,60000.0,"AUSTIN, TX",2016
VERISK HEALTH INC,DATA ENGINEER,60000.0,"WALTHAM, MA",2016
VERISK HEALTH INC,DATA ENGINEER,60000.0,"WALTHAM, MA",2016
CIVITAS LEARNING INC,DATA ENGINEER,61048.0,"AUSTIN, TX",2016
SCANBUY INC,DATA ENGINEER,62000.0,"NYC, NY",2016
PUGNA TECHNOLOGIES,DATA ENGINEER,65000.0,"AMES, IA",2016
AMES IT AND NUMERIC SOLUTIONS LLC,DATA ENGINEER,65000.0,"AMES, IA",2016
SKORUZ TECHNOLOGIES INC,DATA ENGINEER,65042.0,"MENLO PARK, CA",2016
CYBERTHINK INC,DATA ENGINEER,68000.0,"NEW YORK, NY",2016
VYOPTA INCORPORATED,DATA ENGINEER,70000.0,"AUSTIN, TX",2016
CENTIZEN INC,DATA ENGINEER,70000.0,"HILLSBORO, OR",2016
EXPERIAN INFORMATION SOLUTIONS INC,DATA ENGINEER,70000.0,"SAN DIEGO, CA",2016
PHYSICIANS MUTUAL INSURANCE COMPANY,DATA ENGINEER,70408.0,"OMAHA, NE",2016
HEWLETT-PACKARD STATE &amp; LOCAL ENTERPRISE SERVICES INC,DATA ENGINEER,71386.0,"RANCHO CORDOVA, CA",2016
BELLHOPS INC,DATA ENGINEER,72000.0,"CHATTANOOGA, TN",2016
ISENTIUM LLC,DATA ENGINEER,72010.0,"NEW YORK, NY",2016
ISENTIUM LLC,DATA ENGINEER,72010.0,"NEW YORK, NY",2016
VIGILANT TECHNOLOGIES LLC,DATA ENGINEER,72500.0,"JERSEY CITY, NJ",2016
MEDEANALYTICS INC,DATA ENGINEER,73500.0,"AMHERST, MA",2016
CROWDCIRCLE INC,DATA ENGINEER,74922.0,"SAN MATEO, CA",2016
VALENCE HEALTH LLC,DATA ENGINEER,75000.0,"CHICAGO, IL",2016
INTELLIGENT MEDICAL OBJECTS INC,DATA ENGINEER,75000.0,"NORHBROOK, IL",2016
TRADINGSCREEN INC,DATA ENGINEER,75000.0,"NEW YORK, NY",2016
TRADINGSCREEN INC,DATA ENGINEER,75000.0,"NEW YORK, NY",2016
CITRINE INFORMATICS,DATA ENGINEER,75000.0,"REDWOOD, CA",2016
TEK SIGNATURE LLC,DATA ENGINEER,75000.0,"BERKELEY LAKE, GA",2016
ASPIRE HEALTH INC,DATA ENGINEER,75000.0,"NASHVILLE, TN",2016
ENIGMA TECHNOLOGIES INC,DATA ENGINEER,75000.0,"NEW YORK, NY",2016
LEANTAAS INC,DATA ENGINEER,75000.0,"SANTA CLARA, CA",2016
CAPITAL ONE SERVICES LLC,DATA ENGINEER,77700.0,"RICHMOND, VA",2016
CAPITAL ONE SERVICES LLC,DATA ENGINEER,77700.0,"RICHMOND, VA",2016
CAPITAL ONE SERVICES LLC,DATA ENGINEER,77700.0,"RICHMOND, VA",2016
VALENCE HEALTH INC,DATA ENGINEER,78000.0,"CHICAGO, IL",2016
MEDEANALYTICS INC,DATA ENGINEER,79498.0,"EMERYVILLE, CA",2016
ALE USA INC,DATA ENGINEER,80000.0,"CALABASAS, CA",2016
PAPERLESS INC,DATA ENGINEER,80000.0,"NEW YORK, NY",2016
SENTRY INSURANCE,DATA ENGINEER,80000.0,"STEVENS POINT, WI",2016
ENDURANCE INTERNATIONAL GROUP INC,DATA ENGINEER,80000.0,"BURLINGTON, MA",2016
IKNOWTION LLC,DATA ENGINEER,80000.0,"BURLINGTON, MA",2016
COHERENT PATH INC,DATA ENGINEER,80000.0,"BOSTON, MA",2016
JAND INC,DATA ENGINEER,81266.0,"NEW YORK, NY",2016
BLUESTEM BRANDS INC,DATA ENGINEER,83500.0,"EL SEGUNDO, CA",2016
STRATAPULT INC,DATA ENGINEER,85000.0,"WINSTON-SALEM, NC",2016
SQOR INC,DATA ENGINEER,85000.0,"SAN FRANCISCO, CA",2016
ZURICH AMERICAN INSURANCE COMPANY,DATA ENGINEER,85000.0,"SCHAUMBURG, IL",2016
PDF SOLUTIONS INC,DATA ENGINEER,85000.0,"SAN JOSE, CA",2016
CLOUDWICK TECHNOLOGIES INC,DATA ENGINEER,85322.0,"SILVER SPRING, MD",2016
CAPITAL ONE SERVICES II LLC,DATA ENGINEER,85500.0,"ROLLING MEADOWS, IL",2016
CAPITAL ONE SERVICES LLC,DATA ENGINEER,85500.0,"ROLLING MEADOWS, IL",2016
SOLARCITY CORPORATION,DATA ENGINEER,86000.0,"SAN MATEO, CA",2016
SOLARCITY CORPORATION,DATA ENGINEER,86000.0,"SAN MATEO, CA",2016
AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY INC,DATA ENGINEER,86785.0,"FORT LAUDERDALE, FL",2016
