Company,Job,Salary,Location,Year
DIVERSANT LLC,"DATA ARCH. MICROSTRATEGY TABLEAU SOFT. DEV., APPS",100040.0,"CHARLOTTE, NC",2021
HCL GLOBAL SYSTEMS INC,DATA ARCHITECT,83020.0,"HARRISBURG, PA",2021
IPOLARITY LLC,DATA ARCHITECT,88000.0,"RICHMOND, VA",2021
DENKEN SOLUTIONS INC,DATA ARCHITECT,100000.0,"RALEIGH, NC",2021
HIRE IT PEOPLE INC,DATA ARCHITECT,112000.0,"PITTSBURGH, PA",2021
HIRE IT GLOBAL INC,DATA ARCHITECT,114000.0,"PITTSBURGH, PA",2021
HIRE IT PEOPLE INC,DATA ARCHITECT,116000.0,"PITTSBURGH, PA",2021
CARILION SERVICES INC,DATA ARCHITECT,125880.0,"ROANOKE, VA",2021
DELTA COMPUTER CONSULTING INC,DATA ARCHITECT,130000.0,"ROCHESTER, NY",2021
DELTA COMPUTER CONSULTING INC,DATA ARCHITECT,130000.0,"ROCHESTER, NY",2021
ZOLON TECH SOLUTIONS INC,DATA ARCHITECT,144080.0,"OWINGS MILLS, MD",2021
POPULUS GROUP LLC,DATA ARCHITECT,154000.0,"SAN JOSE, CA",2021
POPULUS GROUP LLC,DATA ARCHITECT,154000.0,"SAN JOSE, CA",2021
NUMERIC LLC,DATA ARCHITECT,157500.0,"WEST CHESTER, PA",2021
ADOBE INC,DATA ARCHITECT,53102.0,"GUILDERLAND, NY",2021
INNOVATIVE MANAGEMENT SOLUTIONS INC,DATA ARCHITECT,55688.0,"ALLEN, TX",2021
CGI TECHNOLOGIES AND SOLUTIONS INC,DATA ARCHITECT,59700.0,"LAFAYETTE, LA",2021
HUMETIS TEHNOLOGIES INC,DATA ARCHITECT,61818.0,"MILWAUKEE, WI",2021
DATAFORMIX TECHNOLOGIESINC,DATA ARCHITECT,69826.0,"PLAINSBORO, NJ",2021
PIORION SOLUTIONSINC,DATA ARCHITECT,70762.0,"MAPLEWOOD, MN",2021
COGENT DATA SOLUTIONS LLC,DATA ARCHITECT,70762.0,"EDEN PRAIRIE, MN",2021
COGENT DATA SOLUTIONS LLC,DATA ARCHITECT,70762.0,"EDEN PRAIRIE, MN",2021
FPT USA CORPORATION,DATA ARCHITECT,73138.0,"RENTON, WA",2021
FPT USA CORPORATION,DATA ARCHITECT,73138.0,"RENTON, WA",2021
FPT USA CORPORATION,DATA ARCHITECT,73138.0,"RENTON, WA",2021
COGNITIVE TECHNOLOGY SOLUTIONS INC,DATA ARCHITECT,74100.0,"WILMINGTON, DE",2021
UNIVERSITY OF UTAH,DATA ARCHITECT,75000.0,"SALT LAKE CITY, UT",2021
GAIN THEORY LLC,DATA ARCHITECT,75000.0,"NEW YORK, NY",2021
PIORION SOLUTIONSINC,DATA ARCHITECT,76045.0,"LIBERTYVILLE, IL",2021
PIORION SOLUTIONSINC,DATA ARCHITECT,76690.0,"MAPLEWOOD, MN",2021
PIORION SOLUTIONSINC,DATA ARCHITECT,76690.0,"MAPLEWOOD, MN",2021
SCOTTLINE LLC,DATA ARCHITECT,78000.0,"IRVING, TX",2021
CERTIFIED TECHNICAL EXPERTS,DATA ARCHITECT,80829.0,"PEORIA, IL",2021
KRONSYS INC,DATA ARCHITECT,81000.0,"ADDISON, TX",2021
CONCERT TECH CORPORATION,DATA ARCHITECT,81390.0,"SANDY SPRINGS, GA",2021
SWINGTECH CONSULTING INC,DATA ARCHITECT,82500.0,"GREENBELT, MD",2021
WRIGHT STATE UNIVERSITY,DATA ARCHITECT,83700.0,"DAYTON, OH",2021
WRIGHT STATE UNIVERSITY,DATA ARCHITECT,83700.0,"DAYTON, OH",2021
WRIGHT STATE UNIVERSITY,DATA ARCHITECT,83700.0,"DAYTON, OH",2021
CIGNITI TECHNOLOGIES INC,DATA ARCHITECT,85000.0,"DALLAS, TX",2021
CIGNITI TECHNOLOGIES INC,DATA ARCHITECT,85000.0,"DALLAS, TX",2021
PERFECT HEALTH INC,DATA ARCHITECT,85987.0,"ALISO VIEJO, CA",2021
PERFECT HEALTH INC,DATA ARCHITECT,85987.0,"ALISO VIEJO, CA",2021
CSS TEC INC,DATA ARCHITECT,86000.0,"ALPHARETTA, GA",2021
EMONICS LLC,DATA ARCHITECT,86133.0,"PHOENIX, AZ",2021
ADVANCED KNOWLEDGE TECH LLC,DATA ARCHITECT,86200.0,"TULSA, OK",2021
TEK INTERNATIONAL INC,DATA ARCHITECT,86500.0,"RALEIGH, NC",2021
TEK INTERNATIONAL INC,DATA ARCHITECT,86500.0,"RALEIGH, NC",2021
FEDEX CORPORATE SERVICES INC,DATA ARCHITECT,86820.0,"COLLIERVILLE, TN",2021
FEDEX CORPORATE SERVICES INC,DATA ARCHITECT,86820.0,"COLLIERVILLE, TN",2021
TALENT9 INC,DATA ARCHITECT,87500.0,"ROSWELL, GA",2021
LEAD IT COPORATION,DATA ARCHITECT,87589.0,"AUSTIN, TX",2021
ANJI TECHNOLOGIES LLC,DATA ARCHITECT,89669.0,"RICHMOND, VA",2021
