Company,Job,Salary,Location,Year
FLUXTEK SOLUTIONS INC,MOBILE  SOFTWARE ENGINEER,74000.0,"DETROIT, MI",2021
FLUXTEK SOLUTIONS INC,MOBILE  SOFTWARE ENGINEER,90100.0,"DETROIT, MI",2021
NEXTILES INC,MOBILE &amp; FULL STACK ENGINEER,80000.0,"BROOKLYN, NY",2021
PETSMART LLC (F/K/A PETSMART INC),MOBILE APPLICATION ANALYST,85000.0,"PHOENIX, AZ",2021
KK ASSOCIATES LLC,MOBILE APPLICATION AUTOMATION ENGINEER,116999.0,"SAN DIEGO, CA",2021
PALO ALTO NETWORKS INC,MOBILE APPLICATION ENGINEER,120578.0,"SANTA CLARA, CA",2021
PALO ALTO NETWORKS INC,MOBILE APPLICATION ENGINEER,135000.0,"SEATTLE, WA",2021
NUROTRON BIOTECHNOLOGY INC,MOBILE APPLICATION SOFTWARE ENGINEER,76920.0,"IRVINE, CA",2021
AVANT SYSTEMS INC,MOBILE APPLICATION TESTER,100526.0,"BETHPAGE, NY",2021
AVANT SYSTEMS INC,MOBILE APPLICATION TESTER,101754.0,"BETHPAGE, NY",2021
BLUE CROSS &amp; BLUE SHIELD OF MISSISSIPPI,MOBILE APPLICATIONS ENGINEER II,72966.0,"FLOWOOD, MS",2021
BLUE CROSS &amp; BLUE SHIELD OF MISSISSIPPI,MOBILE APPLICATIONS ENGINEER II,72966.0,"FLOWOOD, MS",2021
AVCO CONSULTING INC,MOBILE APPS ENGINEER,94182.0,"DENVER, CO",2021
ZILLOW INC,"MOBILE APPS ENGINEER, ANDROID",159028.0,"SAN FRANCISCO, CA",2021
ZILLOW INC,"MOBILE APPS ENGINEER, ANDROID",159028.0,"SAN FRANCISCO, CA",2021
PHOTON INFOTECH INC,MOBILE ARCHITECT,93558.0,"DALLAS, TX",2021
PHOTON INFOTECH INC,MOBILE ARCHITECT,95264.0,"CORAOPOLIS, PA",2021
JOSH PROS LLC,MOBILE AUTOMATION ENGINEER,79914.0,"NEW YORK, NY",2021
TEKNATIO INC,MOBILE AUTOMATION ENGINEER,93558.0,"DALLAS, TX",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,MOBILE AUTOMATION QUALITY ENGINEER,78000.0,"ATLANTA, GA",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,MOBILE AUTOMATION QUALITY ENGINEER,78000.0,"BROOKHAVEN, GA",2021
INTERNATIONAL BUSINESS MACHINES CORPORATION,MOBILE AUTOMATION QUALITY ENGINEER,78000.0,"ATLANTA, GA",2021
SRIVEN SYSTEMS INC,MOBILE AUTOMATION TESTER,95100.0,"MOUNT LAUREL, NJ",2021
SRIVEN SYSTEMS INC,MOBILE AUTOMATION TESTER,95100.0,"JACKSONVILLE, FL",2021
ADVITHRI TECHNOLOGIES LLC,MOBILE AUTOMATION TESTER,65000.0,"BENTONVILLE, AR",2021
COLLABERA INC,MOBILE AUTOMATION TESTING ENGINEER,140000.0,"CHANDLER, AZ",2021
CHINA TELECOM (AMERICAS) CORPORATION,MOBILE BUSINESS SPECIALIST,53200.0,"HERNDON, VA",2021
ZENITH SERVICES INC,MOBILE DEVOPS RELEASE ENGINEER,97406.0,"BOSTON, MA",2021
TELADOC HEALTH INC,MOBILE ENGINEER,83637.0,"PHOENIX, AZ",2021
NM GSB LLC,MOBILE ENGINEER,92400.0,"DURHAM, NC",2021
CALIZA LLC,MOBILE ENGINEER,94411.0,"BIRMINGHAM, AL",2021
ONE TECHNOLOGIES LLC,MOBILE ENGINEER,95000.0,"DALLAS, TX",2021
CERTIFY GLOBAL INC,MOBILE ENGINEER,97406.0,"GAITHERSBURG, MD",2021
SYSINTELLI INC,MOBILE ENGINEER,99000.0,"SAN DIEGO, CA",2021
SYSINTELLI INC,MOBILE ENGINEER,99000.0,"MILWAUKEE, WI",2021
SYSINTELLI INC,MOBILE ENGINEER,99000.0,"MILWAUKEE, WI",2021
SUREPREP LLC,MOBILE ENGINEER,105279.0,"IRVINE, CA",2021
MX TECHNOLOGIES INC,MOBILE ENGINEER,111600.0,"LEHI, UT",2021
MX TECHNOLOGIES INC,MOBILE ENGINEER,117894.0,"PLEASANT GROVE, UT",2021
MAPLEBEAR INC,MOBILE ENGINEER,125000.0,"SAN FRANCISCO, CA",2021
BETTER HOLDCO INC,MOBILE ENGINEER,127150.0,"FRISCO, TX",2021
BETTER HOLDCO INC,MOBILE ENGINEER,127150.0,"FRISCO, TX",2021
TELADOC HEALTH INC,MOBILE ENGINEER,128898.0,"DENVER, CO",2021
MAPLEBEAR INC,MOBILE ENGINEER,135000.0,"JACKSONVILLE, FL",2021
CBS INTERACTIVE INC,MOBILE ENGINEER,135000.0,"SAN FRANCISCO, CA",2021
POCKET GEMS INC,MOBILE ENGINEER,140130.0,"SAN FRANCISCO, CA",2021
MAPLEBEAR INC,MOBILE ENGINEER,150000.0,"SAN FRANCISCO, CA",2021
MAPLEBEAR INC,MOBILE ENGINEER,150000.0,"SAN FRANCISCO, CA",2021
MAPLEBEAR INC,MOBILE ENGINEER,150000.0,"SAN FRANCISCO, CA",2021
MAPLEBEAR INC,MOBILE ENGINEER,150000.0,"SAN FRANCISCO, CA",2021
VALORA INC,MOBILE ENGINEER,160000.0,"SAN FRANCISCO, CA",2021
MAPLEBEAR INC,MOBILE ENGINEER,170000.0,"SAN FRANCISCO, CA",2021
TURING VIDEO INC,MOBILE ENGINEER,175000.0,"SAN MATEO, CA",2021
SKYDIO INC,MOBILE ENGINEER - ANDROID,180000.0,"REDWOOD CITY, CA",2021
SALESFORCECOM INC,"MOBILE ENGINEER, SMTS",160000.0,"IRVING, TX",2021
TRONAIR INC,MOBILE EQUIPMENT SYSTEMS ENGINEER,120000.0,"SWANTON, OH",2021
CASA SYSTEMS INC,MOBILE NETWORK ENGINEER,115000.0,"ANDOVER, MA",2021
FACEBOOK INC,MOBILE OPERATOR SUPPORT ENGINEER,126343.0,"SUNNYVALE, CA",2021
FACEBOOK INC,MOBILE OPERATOR SUPPORT ENGINEER,152000.0,"SUNNYVALE, CA",2021
LOCATION LABS LLC,MOBILE PERFORMANCE QUALITY ASSURANCE ENGINEER,71000.0,"BERKELEY, CA",2021
AMERICAN AIRLINES INC,MOBILE PLATFORM PRODUCT OWNER,76856.0,"FORT WORTH, TX",2021
VIRAT SOLUTIONS INC,MOBILE QA AUTOMATION IOS,100526.0,"NEW YORK, NY",2021
RJT COMPUQUEST DBA APOLIS,MOBILE QA AUTOMATION TEST,77000.0,"IRVING, TX",2021
GRANULAR INC,MOBILE QA ENGINEER,99091.0,"NEWARK, CA",2021
SHIPWELL INC,MOBILE QA ENGINEER,110000.0,"AUSTIN, TX",2021
ALLTRAILS INC,MOBILE QA ENGINEER,150000.0,"SAN FRANCISCO, CA",2021
GRANULAR INC,MOBILE QA ENGINEER II,99091.0,"SAN FRANCISCO, CA",2021
3S NETWORK INC,MOBILE QA TEST ENGINEER,57400.0,"PLANO, TX",2021
SMALLARC INC,MOBILE QA TESTER,95555.0,"PLEASANTON, CA",2021
SMALLARC INC,MOBILE QA TESTER,95555.0,"PLEASANTON, CA",2021
ITIYAM LLC,MOBILE QA TESTER,97410.0,"LUTHERVILLE-TIMONIUM, MD",2021
ITIYAM LLC,MOBILE QA TESTER,120931.0,"LUTHERVILLE-TIMONIUM, MD",2021
TECKPROS LLC,MOBILE QUALITY ASSURANCE ENGINEER,74037.0,"CHARLOTTE, NC",2021
BETWORKS LLC,MOBILE QUALITY ASSURANCE ENGINEER,90000.0,"WARWICK, RI",2021
WORKDAY INC,MOBILE QUALITY ASSURANCE ENGINEER,120931.0,"PLEASANTON, CA",2021
GROUPON INC,MOBILE RELEASE ENGINEER,145300.0,"FREMONT, CA",2021
BYTEDANCE INC,"MOBILE SECURITY ENGINEER, RISK DATA MINING",195000.0,"MOUNTAIN VIEW, CA",2021
ST JUDE CHILDREN&#39;S RESEARCH HOSPITAL,MOBILE SOFTWARE ANALYST QUALITY ENGINEER,68480.0,"MEMPHIS, TN",2021
ST JUDE CHILDREN&#39;S RESEARCH HOSPITAL,MOBILE SOFTWARE ANALYST QUALITY ENGINEER,96000.0,"MEMPHIS, TN",2021
MOBILE PROGRAMMING LLC,MOBILE SOFTWARE ARCHITECT,100000.0,"AGOURA HILLS, CA",2021
EMERSON ELECTRIC CO,MOBILE SOFTWARE ENGINEER,83637.0,"ST. LOUIS, MO",2021
EMERSON ELECTRIC CO,MOBILE SOFTWARE ENGINEER,83637.0,"ST. LOUIS, MO",2021
AUTHENTICATED USER DATA INC,MOBILE SOFTWARE ENGINEER,85000.0,"JACKSONVILLE, FL",2021
WEARSAFE LABS LLC,MOBILE SOFTWARE ENGINEER,86000.0,"ROCKY HILL, CT",2021
THE HERTZ CORPORATION,MOBILE SOFTWARE ENGINEER,98550.0,"VESTERO, FL",2021
TELADOC HEALTH INC,MOBILE SOFTWARE ENGINEER,120578.0,"MOUNTAIN VIEW, CA",2021
TELADOC HEALTH INC,MOBILE SOFTWARE ENGINEER,120578.0,"MOUNTAIN VIEW, CA",2021
FYUSION INC,MOBILE SOFTWARE ENGINEER,126100.0,"SAN FRANCISCO, CA",2021
RECIPROCAL LABS CORPORATION DBA PROPELLER HEALTH,MOBILE SOFTWARE ENGINEER,153000.0,"SAN FRANCISCO, CA",2021
SALESFORCECOM INC,MOBILE SOFTWARE ENGINEER,168000.0,"FARMERS BRANCH, TX",2021
CREDIT KARMA LLC,MOBILE SOFTWARE ENGINEER II,162217.0,"OAKLAND, CA",2021
PRAGITI INC,MOBILE SOLUTION ARCHITECT,160000.0,"IRVING, TX",2021
PRAGITI INC,MOBILE SOLUTION ARCHITECT,160000.0,"IRVING, TX",2021
MYLAN PHARMACEUTICALS INC,MOBILE SOLUTIONS STRATEGIST,163037.0,"CANONSBURG, PA",2021
