Company,Job,Salary,Location,Year
C2S TECHNOLOGIES INC,FULL STACK,113110.0,"DALLAS, TX",2021
TEKBASIC LLC,FULL STACK .NET APPLICATION DEVELOPER,79920.0,"BROOKLYN, NY",2021
BARCLAYS SERVICES CORP,FULL STACK .NET C DEVELOPER,110000.0,"WHIPPANY, NJ",2021
ICF INCORPORATED LLC,FULL STACK .NET CORE DEVELOPER,120000.0,"AUSTIN, TX",2021
ADECCO GROUP NA/MODIS INC,FULL STACK .NET DEVELOPER,82540.0,"ALLEN PARK, MI",2021
EATEAM INC,FULL STACK .NET DEVELOPER,84460.0,"CHICAGO, IL",2021
EATEAM INC,FULL STACK .NET DEVELOPER,84460.0,"CHICAGO, IL",2021
APTONET INC,FULL STACK .NET DEVELOPER,114000.0,"CHANDLER, AZ",2021
COLLABERA INC,FULL STACK .NET DEVELOPER,136000.0,"JERSEY CITY, NJ",2021
KINETTIX INC,FULL STACK .NET DEVELOPER,58947.0,"LOUISVILLE, KY",2021
SAI TECHNOLOGIES LLC,FULL STACK .NET DEVELOPER,67205.0,"CULVER CITY, CA",2021
MERITIOUS SERVICES INC,FULL STACK .NET DEVELOPER,75000.0,"FRANKLIN, MA",2021
PIONEER GLOBAL INC,FULL STACK .NET DEVELOPER,81000.0,"FRANKLIN, TN",2021
TECHSMART GLOBAL INC,FULL STACK .NET DEVELOPER,81058.0,"FORT WAYNE, IN",2021
TECHSMART GLOBAL INC,FULL STACK .NET DEVELOPER,81058.0,"FORT WAYNE, IN",2021
WISSEN IT INC,FULL STACK .NET DEVELOPER,85488.0,"MADISON, WI",2021
HALLMARK GLOBAL TECHNOLOGIES INC,FULL STACK .NET DEVELOPER,90000.0,"CINCINNATI, OH",2021
SVATS INC,FULL STACK .NET DEVELOPER,90022.0,"HOUSTON, TX",2021
ANAGHA SOLUTIONS INC,FULL STACK .NET DEVELOPER,90418.0,"CUMBERLAND, RI",2021
RE IT SERVICES INC,FULL STACK .NET DEVELOPER,91562.0,"SAN ANTONIO, TX",2021
INFODRIVE SYSTEMS INC,FULL STACK .NET DEVELOPER,92000.0,"LAKELAND, FL",2021
INFODRIVE SYSTEMS INC,FULL STACK .NET DEVELOPER,92000.0,"LAKELAND, FL",2021
ITSYNTAX INC,FULL STACK .NET DEVELOPER,94037.0,"CARROLLTON, TX",2021
LIMSONS IT SERVICES LLC,FULL STACK .NET DEVELOPER,96242.0,"BOSTON, MA",2021
VETRO TECHNOLOGIES INC,FULL STACK .NET DEVELOPER,97677.0,"COLUMBUS, OH",2021
SNOWSTACK LLC,FULL STACK .NET DEVELOPER,97760.0,"REDMOND, WA",2021
BISOFT CONSULTANCY SERVICES LLC,FULL STACK .NET DEVELOPER,98000.0,"WASHINGTON, DC",2021
PIONEER CONSULTING LLC,FULL STACK .NET DEVELOPER,100000.0,"NASHVILLE, TN",2021
DATAQUAD INC,FULL STACK .NET DEVELOPER,109999.0,"RICHMOND, TX",2021
DIGITAL INFUZION INC,FULL STACK .NET DEVELOPER,110000.0,"GAITHERSBURG, MD",2021
VERITIS GROUP INC,FULL STACK .NET DEVELOPER,111176.0,"IRVING, TX",2021
BISOFT CONSULTANCY SERVICES LLC,FULL STACK .NET DEVELOPER,121000.0,"FREMONT, CA",2021
DIVERSANT LLC,"FULL STACK .NET DEVELOPER SOFT. DEV., APPS",82200.0,"CHARLOTTE, NC",2021
GALAXY I TECHNOLOGIES INC,FULL STACK .NET ENGINEER,110000.0,"LOUISVILLE, KY",2021
GALAXY I TECHNOLOGIES INC,FULL STACK .NET ENGINEER,115000.0,"LOUISVILLE, KY",2021
SURYA SYSTEMS INC,FULL STACK .NET WEB DEVELOPER,96242.0,"MANCHESTER, NH",2021
JPMORGAN CHASE &amp; CO,FULL STACK ADOBE EXPERIENCE ENGINEER,145000.0,"JERSEY CITY, NJ",2021
COLLABERA INC,FULL STACK ANALYTICS ENGINEER,95000.0,"AUSTIN, TX",2021
ADI WORLDLINK LLC,FULL STACK APP DEVELOPER - PYTHON &amp; REACT,110000.0,"NEW YORK, NY",2021
ADI WORLDLINK LLC,FULL STACK APP DEVELOPER - PYTHON &amp; REACT,110000.0,"NEW YORK, NY",2021
NEXT STEPS IT SERVICES LLC,FULL STACK APPLICATION DEVELOPER,116480.0,"CUMMING, GA",2021
NEXT STEPS IT SERVICES LLC,FULL STACK APPLICATION DEVELOPER,117900.0,"CUMMING, GA",2021
NEXT STEPS IT SERVICES LLC,FULL STACK APPLICATION DEVELOPER,117900.0,"CUMMING, GA",2021
MOORE INFOTECH INC,FULL STACK APPLICATION DEVELOPER,70000.0,"MEMPHIS, TN",2021
URSI TECHNOLOGIES INC,FULL STACK APPLICATION DEVELOPER,71000.0,"ALPHARETTA, GA",2021
NEXT STEPS IT SERVICES LLC,FULL STACK APPLICATION DEVELOPER,85842.0,"CUMMING, GA",2021
URSI TECHNOLOGIES INC,FULL STACK APPLICATION DEVELOPER,89000.0,"ALPHARETTA, GA",2021
GLOBAL DATA SOLUTIONS INC,FULL STACK APPLICATION DEVELOPER,93558.0,"RICHARDSON, TX",2021
NEO PRISM SOLUTIONS LLC,FULL STACK APPLICATION DEVELOPER,93600.0,"BLOOMFIELD, CT",2021
BALBEC CAPITAL LP,FULL STACK APPLICATION DEVELOPER,103501.0,"ALPHARETTA, GA",2021
ROCKWELL AUTOMATION INC,FULL STACK APPLICATION ENGINEER,110000.0,"MILWAUKEE, WI",2021
ORRBA SYSTEMS LLC,FULL STACK APPLICATION SOFTWARE DEVELOPER,94037.0,"IRVING, TX",2021
DIGITAL INTELLIGENCE SYSTEMS LLC,FULL STACK APPLICATION SOFTWARE DEVELOPER,122000.0,"ALGONQUIN, IL",2021
HYR GLOBAL SOURCE INC,FULL STACK APPLICATIONS DEVELOPER,80122.0,"LENEXA, KS",2021
T-CETRA LLC,FULL STACK APPLICATIONS DEVELOPER,109000.0,"DUBLIN, OH",2021
TECHDAPT LLC,FULL STACK APPLICATIONS DEVELOPER II,94500.0,"FORT WORTH, TX",2021
TECHDAPT LLC,FULL STACK APPLICATIONS DEVELOPER II,94500.0,"FORT WORTH, TX",2021
BKFS I SERVICES LLC,FULL STACK APPLICATIONS PROGRAMMER IV,120000.0,"JACKSONVILLE, FL",2021
NICHOLAS &amp; COMPANY INC,FULL STACK ARCHITECT,140000.0,"SALT LAKE CITY, UT",2021
NICHOLAS &amp; COMPANY INC,FULL STACK ARCHITECT,140000.0,"TUSTIN, CA",2021
PRESIDIO NETWORKED SOLUTIONS LLC,FULL STACK ARCHITECT,150000.0,"IRVING, TX",2021
PRESIDIO NETWORKED SOLUTIONS LLC,FULL STACK ARCHITECT,150000.0,"IRVING, TX",2021
CITY NATIONAL BANK,FULL STACK ASSOCIATE ENGINEER,100000.0,"ARTESIA, CA",2021
CITY NATIONAL BANK,FULL STACK ASSOCIATE ENGINEER,100000.0,"LOS ANGELES, CA",2021
IPOLARITY LLC,FULL STACK AZURE DEVELOPER,60720.0,"GRAND RAPIDS, MI",2021
WARNER BROS ENTERTAINMENT INC,FULL STACK CLOUD ENGINEER,100000.0,"BURBANK, CA",2021
SPINS LLC,FULL STACK DATA DEVELOPER,99632.0,"SHERMAN OAKS, CA",2021
WIDER CIRCLE INC,FULL STACK DATA DEVELOPER,125000.0,"BRENTWOOD, TN",2021
