Company,Job,Salary,Location,Year
SIEMENS MOBILITY INC,DATA ANALYSIS &amp; SIMULATION PROFESSIONAL,82294.0,"ALPHARETTA, GA",2021
SIEMENS MOBILITY INC,DATA ANALYSIS &amp; SIMULATION PROFESSIONAL,85977.0,"ALPHARETTA, GA",2021
LEE KUM KEE (USA) FOODS INC,DATA ANALYSIS ADMINISTRATOR,50315.0,"CITY OF INDUSTRY, CA",2021
ECOBRITE SERVICES LLC,DATA ANALYSIS AND INFORMATION SYSTEMS ASSISTANT,50000.0,"LEHI, UT",2021
CYGNUS PROFESSIONALS INC,DATA ANALYSIS AND MODELLING ENGINEER,61838.0,"AUGUSTA, ME",2021
APTIV CORPORATION,DATA ANALYSIS AND SCRIPTING ENGINEER,79248.0,"TROY, MI",2021
APTIV CORPORATION,DATA ANALYSIS AND SCRIPTING ENGINEER,79248.0,"TROY, MI",2021
SIEMENS MEDICAL SOLUTIONS USA INC,DATA ANALYSIS AND SIMULATION PROFESSIONAL,130000.0,"MALVERN, PA",2021
SIEMENS MEDICAL SOLUTIONS USA INC,DATA ANALYSIS AND SIMULATION PROFESSIONAL,164518.0,"MALVERN, PA",2021
3BRIDGE SOLUTIONS LLC,DATA ANALYSIS ASSOCIATE II,65000.0,"ATLANTA, GA",2021
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,60000.0,"BLOOMINGTON, IN",2021
MEGAPUTER INTELLIGENCE INC,DATA ANALYSIS CONSULTANT,65000.0,"BLOOMINGTON, IN",2021
MICRON TECHNOLOGY UTAH LLC,DATA ANALYSIS ENGINEER,103531.0,"LEHI, UT",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,70096.0,"PLANO, TX",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,70554.0,"RICHMOND, VA",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,70554.0,"RICHMOND, VA",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,70554.0,"RICHMOND, VA",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,70554.0,"RICHMOND, VA",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,70554.0,"RICHMOND, VA",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,72862.0,"RICHMOND, VA",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,72862.0,"RICHMOND, VA",2021
CAPITAL ONE NATIONAL ASSOCIATION,DATA ANALYSIS MANAGER,74942.0,"WILMINGTON, DE",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,79747.0,"CHICAGO, IL",2021
CAPITAL ONE SERVICES LLC,DATA ANALYSIS MANAGER,87298.0,"MCLEAN, VA",2021
