Company,Job,Salary,Location,Year
V-SOFT CONSULTING GROUP INC,MOBILE AND WEB APPLICATION DEVELOPER,93000.0,"RICHMOND, TX",2022
ATLASSIAN US INC,"MOBILE ANDROID ENGINEER, IDENTITY",164161.0,"MOUNTAIN VIEW, CA",2022
SOFTWARE PROGRAMMING GROUP LLC,MOBILE APP ARCHITECT,69826.0,"PISCATAWAY, NJ",2022
POG TECH CORP,MOBILE APP DEVELOPER,120000.0,"REDWOOD CITY, CA",2022
PYRAMID CONSULTING INC,MOBILE APP DEVELOPER,73715.0,"SUITE 200, GA",2022
ASSET HEALTH INC,MOBILE APP DEVELOPER,84074.0,"TROY, MI",2022
PYRAMID CONSULTING INC,MOBILE APP DEVELOPER,86362.0,"ALPHARETTA,, GA",2022
URSI TECHNOLOGIES INC,MOBILE APP DEVELOPER,88000.0,"ALPHARETTA, GA",2022
PACIFIC WEST SITE SERVICES INC,MOBILE APP DEVELOPER,115500.0,"MCCLELLAN, CA",2022
LESLIE&#39;S POOLMART INC,MOBILE APP DEVELOPER,135000.0,"PHOENIX, AZ",2022
LESLIE&#39;S POOLMART INC,MOBILE APP DEVELOPER,135000.0,"PHOENIX, AZ",2022
LESLIE&#39;S POOLMART INC,MOBILE APP DEVELOPER,150000.0,"PHOENIX, AZ",2022
FORD MOTOR COMPANY,MOBILE APP DEVELOPERS - ANDROID &amp; IOS,86400.0,"FARMINGTON HILLS, MI",2022
CBS INTERACTIVE INC,MOBILE APP ENGINEER - ANDROID,133900.0,"BURBANK, CA",2022
SAFEWAY INC,MOBILE APP PRODUCT MANAGER,155000.0,"PLANO, TX",2022
SAFEWAY INC,MOBILE APP PRODUCT MANAGER,155000.0,"PLANO, TX",2022
CENTRALERT INC,MOBILE APPLICATION AND DESKTOP DEVELOPER,133590.0,"LEXINGTON, KY",2022
GAPS AND BRIDGES INC,MOBILE APPLICATION ARCHITECT,86000.0,"IRVING, TX",2022
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,82280.0,"TULSA, OK",2022
HCL GLOBAL SYSTEMS INC,MOBILE APPLICATION DEVELOPER,84120.0,"SANDY SPRINGS, GA",2022
BITSOFT INTERNATIONAL INC,MOBILE APPLICATION DEVELOPER,113600.0,"HOUSTON, TX",2022
PI SQUARE TECHNOLOGIES LLC,MOBILE APPLICATION DEVELOPER,64000.0,"FARMINGTON HILLS, MI",2022
KESHAV CONSULTING SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,74000.0,"WAUKEGAN, IL",2022
COMPUTEK SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,78750.0,"BENTONVILLE, AR",2022
NEW YORK TECHNOLOGY PARTNERS INC,MOBILE APPLICATION DEVELOPER,80000.0,"ISELIN, NJ",2022
NEW YORK TECHNOLOGY PARTNERS INC,MOBILE APPLICATION DEVELOPER,80000.0,"ISELIN, NJ",2022
GLOBAL WIRELESS SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,80000.0,"DULLES, VA",2022
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,88254.0,"SALT LAKE CITY, UT",2022
SYSINTELLI INC,MOBILE APPLICATION DEVELOPER,90000.0,"O&#39;FALLON, MO",2022
PLAYWIRE LLC,MOBILE APPLICATION DEVELOPER,90000.0,"BOCA RATON, FL",2022
NEW ERA TECHNOLOGY INC,MOBILE APPLICATION DEVELOPER,90066.0,"CINCINNATI, OH",2022
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,90397.0,"CHICAGO, IL",2022
ARDOR IT SYSTEMS LLC,MOBILE APPLICATION DEVELOPER,92685.0,"HOUSTON, TX",2022
KESHAV CONSULTING SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,94016.0,"WAUKEGAN, IL",2022
SV TECHNOLOGY SERVICES LLC,MOBILE APPLICATION DEVELOPER,94037.0,"DALLAS, TX",2022
RESOLVE TECH SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,94037.0,"ADDISON, TX",2022
RESOLVE TECH SOLUTIONS LLC,MOBILE APPLICATION DEVELOPER,94037.0,"ADDISON, TX",2022
SV TECHNOLOGY SERVICES LLC,MOBILE APPLICATION DEVELOPER,95000.0,"HOUSTON, TX",2022
SYSINTELLI INC,MOBILE APPLICATION DEVELOPER,96000.0,"EXTON, PA",2022
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,98550.0,"RESTON, VA",2022
TANGENSIS INC,MOBILE APPLICATION DEVELOPER,98779.0,"MINNEAPOLIS, MN",2022
COVANT SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,98904.0,"OMAHA, NE",2022
NINFO SYSTEMS INC,MOBILE APPLICATION DEVELOPER,110240.0,"ROCKVILLE, MD",2022
NINFO SYSTEMS INC,MOBILE APPLICATION DEVELOPER,110240.0,"ROCKVILLE, MD",2022
GLOBAL WIRELESS SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,115269.0,"DULLES, VA",2022
GLOBAL WIRELESS SOLUTIONS INC,MOBILE APPLICATION DEVELOPER,115269.0,"DULLES, VA",2022
XTRAMILE SOFT LLC,MOBILE APPLICATION DEVELOPER,120000.0,"HOUSTON, TX",2022
HORIZON SOFTECH INC,MOBILE APPLICATION DEVELOPER,121763.0,"SAN FRANCISCO, CA",2022
ST JUDE MEDICAL CARDIOLOGY DIVISION INC,MOBILE APPLICATION DEVELOPER,140000.0,"PLEASANTON, CA",2022
PAYPAL DATA SERVICES INC,MOBILE APPLICATION DEVELOPER,170000.0,"AUSTIN, TX",2022
SV TECHNOLOGY SERVICES LLC,MOBILE APPLICATION DEVELOPER  IOS DEVELOPER,94037.0,"HOUSTON, TX",2022
BIRTHBASE LLC,MOBILE APPLICATION ENGINEER,60000.0,"BOISE, ID",2022
RIZEPOINT INC,MOBILE APPLICATION ENGINEER,70000.0,"SALT LAKE CITY, UT",2022
EPIC DESIGN LABS LLC,MOBILE APPLICATION ENGINEER,74838.0,"PORTLAND, OR",2022
AXXESS CONSULT INC,MOBILE APPLICATION ENGINEER,80000.0,"DALLAS, TX",2022
AXXESS CONSULT INC,MOBILE APPLICATION ENGINEER,95000.0,"DALLAS, TX",2022
S NIMBUS LLC,MOBILE APPLICATION ENGINEER,100000.0,"MCLEAN, VA",2022
LOKION INTERACTIVE LLC,MOBILE APPLICATION SOFTWARE DEVELOPER,76066.0,"MEMPHIS, TN",2022
LOKION INTERACTIVE LLC,MOBILE APPLICATION SOFTWARE DEVELOPER,76066.0,"MEMPHIS, TN",2022
CARECOM INC,MOBILE APPLICATIONS ARCHITECT,185054.0,"AUSTIN, TX",2022
CENTRAL SERVICE ASSOCIATION,MOBILE APPLICATIONS DEVELOPER,100700.0,"TUPELO, MS",2022
INFLUENCE MOBILE INC,"MOBILE APPLICATIONS DEVELOPER, SR.",120000.0,"BELLEVUE, WA",2022
INFLUENCE MOBILE INC,"MOBILE APPLICATIONS DEVELOPER, SR.",120000.0,"BELLEVUE, WA",2022
TACO BELL CORP,MOBILE APPLICATIONS DEVELOPMENT MANAGER,160000.0,"IRVINE, CA",2022
BOSE CORPORATION,MOBILE APPLICATIONS ENGINEER II,99944.0,"FRAMINGHAM, MA",2022
BEST BUY CO INC,MOBILE APPS DEVELOPER IOS,154337.0,"SEATTLE, WA",2022
EVERYDAY HEALTH MEDIA LLC,MOBILE APPS ENGINEER,121763.0,"ROUND ROCK, TX",2022
EVERYDAY HEALTH MEDIA LLC,MOBILE APPS ENGINEER,121763.0,"ROUND ROCK, TX",2022
ZILLOW INC,MOBILE APPS ENGINEER,161932.0,"SEATTLE, WA",2022
PEAPOD DIGITAL LABS LLC,MOBILE ARCHITECT,175000.0,"CHICAGO, IL",2022
COLLABERA INC,MOBILE ARCHITECT,190000.0,"AUSTIN, TX",2022
