Company,Job,Salary,Location,Year
IBM CORPORATION,SOFTWARE ARCHITCT,131851.0,"DURHAM, NC",2022
CELTIC CROSS HOLDINGS INC,SOFTWARE ARCHITECT,83300.0,"SCOTTSDALE, AZ",2022
ITCAPS LLC,SOFTWARE ARCHITECT,84120.0,"MARIETTA, GA",2022
EBIZONCLOUD LLC,SOFTWARE ARCHITECT,90420.0,"MCKINNEY, TX",2022
ITCAPS LLC,SOFTWARE ARCHITECT,92740.0,"NOVI, MI",2022
HAN IT STAFFING INC,SOFTWARE ARCHITECT,100000.0,"WHIPPANY, NJ",2022
MAAYEE INC,SOFTWARE ARCHITECT,112440.0,"IRVING, TX",2022
MAAYEE INC,SOFTWARE ARCHITECT,112440.0,"IRVING, TX",2022
ITCAPS LLC,SOFTWARE ARCHITECT,120000.0,"WEST BLOOMFIELD TOWNSHIP, MI",2022
ITCAPS LLC,SOFTWARE ARCHITECT,120000.0,"WEST BLOOMFIELD TOWNSHIP, MI",2022
AVI TECHNOLOGIES INC,SOFTWARE ARCHITECT,124000.0,"IRVING, TX",2022
COMPUNNEL SOFTWARE GROUP INC,SOFTWARE ARCHITECT,126400.0,"GREENWOOD VILLAGE, CO",2022
INTERPRO INC,SOFTWARE ARCHITECT,140000.0,"LOUISVILLE, KY",2022
INTERPRO INC,SOFTWARE ARCHITECT,140000.0,"LOUISVILLE, KY",2022
MPHASIS CORPORATION,SOFTWARE ARCHITECT,278840.0,"MCKINNEY, TX",2022
MPHASIS CORPORATION,SOFTWARE ARCHITECT,278840.0,"PLANO, TX",2022
MPHASIS CORPORATION,SOFTWARE ARCHITECT,278840.0,"PLANO, TX",2022
MPHASIS CORPORATION,SOFTWARE ARCHITECT,278840.0,"MCKINNEY, TX",2022
SCADEA SOFTWARE SOLUTIONS INC,SOFTWARE ARCHITECT,64230.0,"PRINCETON, NJ",2022
SOFT COMPUTER CONSULTANTS INC,SOFTWARE ARCHITECT,66622.0,"CLEARWATER, FL",2022
SBM GROUP INC,SOFTWARE ARCHITECT,69826.0,"EDISON, NJ",2022
INNOMINDS SOFTWARE INC,SOFTWARE ARCHITECT,69888.0,"MEMPHIS, TN",2022
TEK LEADERS INC,SOFTWARE ARCHITECT,70000.0,"IRVING, TX",2022
INNOMINDS SOFTWARE INC,SOFTWARE ARCHITECT,72114.0,"LAS VEGAS, NV",2022
INNOMINDS SOFTWARE INC,SOFTWARE ARCHITECT,72114.0,"LAS VEGAS, NV",2022
DIGITALECT LLC,SOFTWARE ARCHITECT,76003.0,"MECHANICSBURG, PA",2022
SAROS TECH LLC,SOFTWARE ARCHITECT,76461.0,"JACKSONVILLE, FL",2022
TECH MAHINDRA (AMERICAS) INC,SOFTWARE ARCHITECT,76752.0,"LUBBOCK, TX",2022
KAIROS TECHNOLOGIES INC,SOFTWARE ARCHITECT,76898.0,"IRVING, TX",2022
MASTER COMPLIANCE INC,SOFTWARE ARCHITECT,77000.0,"IRVING, TX",2022
MARLABS LLC,SOFTWARE ARCHITECT,78100.0,"MEDLEY, FL",2022
