Company,Job,Salary,Location,Year
GINE TECH LABS LLC,CLOUD ARCHITECT,90000.0,"NEWARK, DE",2022
EATEAM INC,CLOUD ARCHITECT,90420.0,"WESTLAKE, TX",2022
NIVID INFOTECH INC,CLOUD ARCHITECT,96000.0,"STERLING, VA",2022
LUCID TECHNOLOGY INC,CLOUD ARCHITECT,125860.0,"MILPITAS, CA",2022
URSI TECHNOLOGIES INC,CLOUD ARCHITECT,71000.0,"ALPHARETTA, GA",2022
URSI TECHNOLOGIES INC,CLOUD ARCHITECT,71000.0,"ALPHARETTA, GA",2022
URSI TECHNOLOGIES INC,CLOUD ARCHITECT,71000.0,"ALPHARETTA, GA",2022
SARK TECHNOLOGY SOLUTIONS LLC,CLOUD ARCHITECT,76000.0,"ORLANDO, FL",2022
S&amp;R IT INC,CLOUD ARCHITECT,77022.0,"IRVING, TX",2022
KHOJ INFORMATION TECHNOLOGY INC,CLOUD ARCHITECT,80000.0,"RAMSEY, NJ",2022
SARK TECHNOLOGY SOLUTIONS LLC,CLOUD ARCHITECT,88000.0,"ATLANTA, GA",2022
AMERICAN IT SOLUTIONS INC,CLOUD ARCHITECT,90000.0,"DETROIT, MI",2022
AMERICAN IT SOLUTIONS INC,CLOUD ARCHITECT,90000.0,"DETROIT, MI",2022
NEOSIS IT SOLUTIONS LLC,CLOUD ARCHITECT,90397.0,"SKOKIE, IL",2022
LAMBDA SOFTWARE SERVICES,CLOUD ARCHITECT,93000.0,"SPRING, TX",2022
LAMBDA SOFTWARE SERVICES,CLOUD ARCHITECT,93000.0,"SPRING, TX",2022
LAMBDA SOFTWARE SERVICES LLC,CLOUD ARCHITECT,93000.0,"SPRING, TX",2022
LAMBDA SOFTWARE SERVICES LLC,CLOUD ARCHITECT,93000.0,"SPRING, TX",2022
RSA TECH GROUP LLC,CLOUD ARCHITECT,94037.0,"LITTLE ELM, TX",2022
UNICON SYSTEMS INC,CLOUD ARCHITECT,94037.0,"FARMERS BRANCH, TX",2022
