Company,Job,Salary,Location,Year
APTIV CORPORATION,EMBEDDED ALGORITHM SOFTWARE ENGINEER,94806.0,"CARMEL, IN",2022
MOTOROLA SOLUTIONS INC,EMBEDDED ANDROID ENGINEER,125455.0,"CHICAGO, IL",2022
UNIVERSITY OF ILLINOIS,EMBEDDED CLINICAL COUNSELOR,63500.0,"CHAMPAIGN, IL",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,61090.0,"SEYMOUR, IN",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,61859.0,"COLUMBUS, IN",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,61859.0,"COLUMBUS, IN",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,65125.0,"MUNDELEIN, IL",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,68515.0,"AUBURN HILLS, MI",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,68515.0,"AUBURN HILLS, MI",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,71947.0,"COLUMBUS, IN",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,71947.0,"COLUMBUS, IN",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,71947.0,"COLUMBUS, IN",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,71947.0,"COLUMBUS, IN",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,71947.0,"COLUMBUS, IN",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,71947.0,"COLUMBUS, IN",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,75250.0,"WAUWATOSA, WI",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,79934.0,"COLUMBUS, IN",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,82000.0,"COLUMBUS, IN",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,82000.0,"SEYMOUR, IN",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,82000.0,"COLUMBUS, IN",2022
INFYSHINE INC,EMBEDDED CONTROLS ENGINEER,90000.0,"MILFORD, MI",2022
DEERE AND COMPANY,EMBEDDED CONTROLS ENGINEER,95500.0,"ANKENY, IA",2022
LHP ENGINEERING SOLUTIONS LLC,EMBEDDED CONTROLS ENGINEER,98530.0,"ELDERSBURG, MD",2022
LER TECHFORCE LLC,EMBEDDED CONTROLS ENGINEER,100000.0,"WEST SACRAMENTO, CA",2022
APTIV CORPORATION,EMBEDDED CYBERSECURITY ENGINEER,83262.0,"TROY, MI",2022
DANA AUTOMOTIVE SYSTEMS GROUP LLC,EMBEDDED CYBERSECURITY ENGINEER,97888.0,"NOVI, MI",2022
DANA AUTOMOTIVE SYSTEMS GROUP LLC,EMBEDDED CYBERSECURITY ENGINEER,97888.0,"NOVI, MI",2022
FIRESERVICE,EMBEDDED DESIGN ENGINEER,125000.0,"EDGEWOOD, NY",2022
META PLATFORMS INC,EMBEDDED DSP ENGINEER,240000.0,"SUNNYVALE, CA",2022
PINON INC,EMBEDDED ELECTRICAL ENGINEER,94702.0,"HOBOKEN, NJ",2022
CURRENT WAYS INC,EMBEDDED ELECTRO-MECHANICAL ENGINEER,90000.0,"SIMI VALLEY, CA",2022
CURRENT WAYS INC,EMBEDDED ELECTRO-MECHANICAL ENGINEER,90000.0,"SIMI VALLEY, CA",2022
ACLAT INC,EMBEDDED ENGINEER,66000.0,"FARMINGTON, MI",2022
PROFILE DM INC,EMBEDDED ENGINEER,90000.0,"AUBURN HILLS, MI",2022
PENTANGLE TECH SERVICES LLC,EMBEDDED ENGINEER,72000.0,"WARREN, MI",2022
INFOMATICS INC,EMBEDDED ENGINEER,90501.0,"HAZELWOOD, MO",2022
FINNA GROUP INC,EMBEDDED ENGINEER,94500.0,"GREENWOOD VILLAGE, CO",2022
AQUATIC AV INC,EMBEDDED ENGINEER,101774.0,"SAN JOSE, CA",2022
AQUATIC AV INC,EMBEDDED ENGINEER,101774.0,"SAN JOSE, CA",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,104200.0,"BENTON HARBOR, MI",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,104200.0,"ST. JOSEPH, MI",2022
VOLANSYS LLC,EMBEDDED ENGINEER,108000.0,"ITASCA, IL",2022
MAVEN COMPANIES INC,EMBEDDED ENGINEER,115000.0,"LONE TREE, CO",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,120000.0,"FRAMINGHAM, MA",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,121500.0,"CENTENNIAL, CO",2022
MUTEX SYSTEMS INC,EMBEDDED ENGINEER,125000.0,"MOUNT PLEASANT, SC",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,126158.0,"WESTBOROUGH, MA",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,126158.0,"WESTBOROUGH, MA",2022
VOLANSYS LLC,EMBEDDED ENGINEER,129000.0,"SAN JOSE, CA",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,145200.0,"BENTON HARBOR, MI",2022
SUNPOWER CORPORATIONS SYSTEMS,EMBEDDED ENGINEER,160000.0,"AUSTIN, TX",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,170000.0,"FRAMINGHAM, MA",2022
EINFOCHIPS INC,EMBEDDED ENGINEER,220000.0,"BURLINGAME, CA",2022
MAVEN COMPANIES INC,EMBEDDED ENGINEER  SOFTWARE ENGINEER,100000.0,"FARMINGTON, MI",2022
AUTONOMOUS STUFF LLC,EMBEDDED ENGINEER I,74859.0,"MORTON, IL",2022
AUTOMOTIVE ROBOTICS INC,EMBEDDED ENGINEER II,74859.0,"EAST PEORIA, IL",2022
BOSE CORPORATION,EMBEDDED ENGINEER II,99944.0,"FRAMINGHAM, MA",2022
BOSE CORPORATION,EMBEDDED ENGINEER II,99944.0,"FRAMINGHAM, MA",2022
RIVIAN AUTOMOTIVE LLC,"EMBEDDED ENGINEER II, CAMERA SYSTEMS",150000.0,"PALO ALTO, CA",2022
EINFOCHIPS INC,EMBEDDED ENGINEERING MANAGER,145200.0,"BENTON HARBOR, MI",2022
EINFOCHIPS INC,EMBEDDED ENGINEERING MANAGER,205800.0,"BURLINGAME, CA",2022
MICROSOFT CORPORATION,EMBEDDED ESCALATION ENGINEER,123040.0,"REDMOND, WA",2022
THE EVOLVERS GROUP LP,EMBEDDED FIRMWARE ENGINEER,96000.0,"FLOWER MOUND, TX",2022
THE EVOLVERS GROUP LP,EMBEDDED FIRMWARE ENGINEER,96000.0,"FRISCO, TX",2022
MICROCHIP TECHNOLOGY INC,EMBEDDED FIRMWARE ENGINEER,70000.0,"CHANDLER, AZ",2022
