Company,Job,Salary,Location,Year
SKT LAB CORP,DEVOP SOFTWARE ENGINEER,126000.0,"SAN MATEO, CA",2022
TEKREANT INC,DEVOPENGINEER,109283.0,"NEW YORK, NY",2022
INFOBIZ SYSTEMS LLC,DEVOPPS DEVELOPER,92290.0,"EDEN PRAIRIE, MN",2022
S4 CONSULTANTS INC,DEVOPPS ENGINEER,95400.0,"GRANSONVILLE, MD",2022
QUADAX INC,DEVOPS,80850.0,"IRVING, TX",2022
ISITE TECHNOLOGIES INC,DEVOPS,89128.0,"COLUMBUS, OH",2022
ISITE TECHNOLOGIES INC,DEVOPS,89128.0,"COLUMBUS, OH",2022
TEKORION INC,DEVOPS,90000.0,"IRVING, TX",2022
TEKORION INC,DEVOPS,90000.0,"IRVING, TX",2022
ISITE TECHNOLOGIES INC,DEVOPS,92290.0,"S MINNEAPOLIS, MN",2022
TECHWISH LLC,DEVOPS,98650.0,"STERLING, VA",2022
PHOTON INFOTECH INC,DEVOPS,98904.0,"DALLAS, TX",2022
PHOTON INFOTECH INC,DEVOPS,116938.0,"DALLAS, TX",2022
PHOTON INFOTECH INC,DEVOPS,116938.0,"DALLAS, TX",2022
PHOTON INFOTECH INC,DEVOPS,116938.0,"DALLAS, TX",2022
PHOTON INFOTECH INC,DEVOPS,120000.0,"DALLAS, TX",2022
SYSPRO IT SOLUTIONS INC,DEVOPS  AWS ENGINEER,95000.0,"MALVERN, PA",2022
VERIDIC SOLUTIONS LLC,DEVOPS  CLOUD ENGINEER,85000.0,"RESTON, VA",2022
VERIDIC SOLUTIONS LLC,DEVOPS  CLOUD ENGINEER,85000.0,"RESTON, VA",2022
BRUHAT TECHNOLOGIES INC,DEVOPS  CLOUD ENGINEER,90000.0,"IRVING, TX",2022
PROBPM INC,DEVOPS  CLOUD ENGINEER,94037.0,"FRISCO, TX",2022
VERIDIC SOLUTIONS LLC,DEVOPS  CLOUD ENGINEER,97000.0,"TAMPA, FL",2022
CLOUD EPA LLC,DEVOPS  LINUX ENGINEER,76294.0,"CARY, NC",2022
CLOUD EPA LLC,DEVOPS  LINUX ENGINEER,76294.0,"CARY, NC",2022
NODAL EXCHANGE LLC,DEVOPS  SITE RELIABILITY ENGINEER,135000.0,"TYSONS CORNER, VA",2022
NODAL EXCHANGE LLC,DEVOPS  SITE RELIABILITY ENGINEER,135000.0,"TYSONS CORNER, VA",2022
NODAL EXCHANGE LLC,DEVOPS  SITE RELIABILITY ENGINEER,135000.0,"TYSONS CORNER, VA",2022
DWBI SERVICES INC,DEVOPS  SOFTWARE DEVELOPER,94037.0,"COLONY, TX",2022
QUICKASSERT CONSULTING INC,DEVOPS &amp; INFRASTRUCTURE ENGINEER,94037.0,"PLANO, TX",2022
MAVIN TECHNOLOGIES INC,DEVOPS &amp; IT SECURITY ENGINEER,110240.0,"WASHINGTON, DC",2022
QUICKASSERT CONSULTING INC,DEVOPS - AZURE,94037.0,"PLANO, TX",2022
PUBLIX SUPER MARKETS INC,DEVOPS - DISTRIBUTED SYSTEMS ENGINEER,123110.0,"LAKELAND, FL",2022
SCHLUMBERGER TECHNOLOGY CORPORATION,DEVOPS - RELEASE ENGINEER,130000.0,"HOUSTON, TX",2022
LANDAUER INC,DEVOPS - SITE RELIABILITY - ENGINEER,162510.0,"EVERETT, WA",2022
KAIZEN TECHNOLOGIES INC,DEVOPS ADMINISTRATOR,72000.0,"EDISON, NJ",2022
AVCO CONSULTING INC,DEVOPS ADMINISTRATOR,86382.0,"WEST CHESTER TOWNSHIP, OH",2022
SLASHSUPPORT INC,DEVOPS ADMINISTRATOR,93600.0,"ADDISON, TX",2022
CLOUD RESOURCES LLC,DEVOPS ADMINISTRATOR,94100.0,"ANCHORAGE, AK",2022
GUIDEHOUSE DIGITAL LLC,DEVOPS ADOPTION ENGINEER,93636.0,"MCLEAN, VA",2022
SHIVAM INFOTECH INC,DEVOPS ANALYST,90420.0,"CENTER VALLEY, PA",2022
PRO IT USA INC,DEVOPS ANALYST,100000.0,"CENTER VALLEY, PA",2022
PRO IT USA INC,DEVOPS ANALYST,110000.0,"CENTER VALLEY, PA",2022
PRO IT USA INC,DEVOPS ANALYST,110000.0,"CENTER VALLEY, PA",2022
PRO IT USA INC,DEVOPS ANALYST,110000.0,"CENTER VALLEY, PA",2022
BRIGHTINSIGHT INC,DEVOPS ANALYST,82000.0,"POUGHKEEPSIE, NY",2022
INTONE NETWORKS INC,DEVOPS ANALYST,100000.0,"BEDFORD, NH",2022
RISING SUN TECHNOLOGIES LLC,DEVOPS AND CLOUD ENGINEER,96000.0,"FRISCO, TX",2022
COULDBERG TEC LIMITED COMPANY,DEVOPS AND CLOUD SYSTEMS SPECIALIST,82950.0,"SALT LAKE CITY, UT",2022
CLOUDBERG TEC LIMITED COMPANY,DEVOPS AND CLOUD SYSTEMS SPECIALIST,82950.0,"SALT LAKE CITY, UT",2022
UI PATH TEK LLC,DEVOPS AND FRONT END ENGINEER,88340.0,"SAN ANTONIO, TX",2022
UI PATH TEK LLC,DEVOPS AND FRONT END ENGINEER,125860.0,"PALO ALTO, CA",2022
DECISION SIX INC,DEVOPS AND MIDDLEWARE ENGINEER,92082.0,"WEST CHESTER, PA",2022
MOTIVITY LABS INC,DEVOPS AND RELEASE ENGINEER,94037.0,"IRVING, TX",2022
PITNEY BOWES INC,DEVOPS AND TOOL ENGINEER,114962.0,"SHELTON, CT",2022
ZERABIT INC,DEVOPS APPLICATION ENGINEER,98550.0,"ROCKVILLE, MD",2022
XCEED TECHNOLOGIES INC,DEVOPS ARCHITECT,97840.0,"METUCHEN, NJ",2022
SQL BRAINS LLC,DEVOPS ARCHITECT,120000.0,"FRISCO, TX",2022
SQL BRAINS LLC,DEVOPS ARCHITECT,120000.0,"FRISCO, TX",2022
SOPHLOGIC GLOBAL LLC,DEVOPS ARCHITECT,152000.0,"FREMONT, CA",2022
BER-IT INC,DEVOPS ARCHITECT,76045.0,"DOWNERS GROVE, IL",2022
V-SOFT CONSULTING GROUP INC,DEVOPS ARCHITECT,83000.0,"LOUISVILLE, KY",2022
BER-IT INC,DEVOPS ARCHITECT,90397.0,"DOWNERS GROVE, IL",2022
AFFINIAN GROUP LLC,DEVOPS ARCHITECT,96595.0,"FOLSOM, CA",2022
ADEPT CONSULTING GROUP INC,DEVOPS ARCHITECT,99091.0,"DANVILLE, CA",2022
COREVANCE INC,DEVOPS ARCHITECT,100000.0,"CUMMING, GA",2022
